,Shared topic 3,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Omics 1 private topic 3,Omics 1 private topic 9
579,-2.2072885,2.0244563,-1.1764898,-3.06702,-3.3228576,-3.226465,-5.3810406
580,-0.22422317,-4.9858894,-2.001396,-1.1739085,-5.3885994,-4.926041,2.8302248
581,-4.7939286,1.7108889,-1.2237921,-5.4059486,-3.3202899,-3.1325052,-4.6584554
582,-4.5623465,-2.0722547,-4.2716093,-3.0612123,2.036291,-1.112073,-4.1320095
583,-0.44429517,-0.006668687,-3.44308,2.2460597,-2.4582448,-5.2677755,-4.97317
584,2.721899,-1.3562462,-2.232068,-4.79314,-2.756186,-5.3106036,-4.4270887
585,2.7310007,-1.7598144,-2.907725,-4.5968847,-5.163052,-4.814901,-5.1183248
586,-5.8112583,-1.9238634,-2.8110776,-4.8107696,2.0929258,-4.633058,-4.417041
587,-2.2433522,-1.2358171,2.4812293,-2.284759,-3.3654356,-3.3047037,-5.0840507
588,-4.8418593,-3.0298605,-2.9028945,-2.7348075,2.2828043,-4.6036854,-4.234231
589,-5.0808387,-2.4001584,-3.803341,2.4008794,-4.8329854,-1.8308595,-4.0440645
590,-4.689365,-0.19761729,-2.5419812,-4.6235924,-1.378438,-3.1219633,2.737677
591,-5.1128774,-5.4849763,-3.241121,-2.0936465,-4.6325665,3.1361392,-3.8571022
592,-2.50192,-5.5741506,-3.3678315,-5.7891235,-2.60534,-3.9099917,2.7393453
593,-1.6415809,-4.004151,2.5850272,-0.34993258,-1.9184433,-3.2687104,-4.690554
594,-3.3845897,-0.8203279,-5.089849,-5.768874,-5.2323713,-4.875058,2.8841727
595,-1.3052621,-0.57862633,2.59788,-0.7785041,-5.688481,-4.1175146,-5.137048
596,-3.1763835,-3.3421855,-4.754404,-5.355082,-5.6639924,3.0823953,-4.6704707
597,-0.8647287,2.5455217,-1.9860468,-1.3875344,-3.4647858,-4.4110003,-4.8719707
598,-1.8833389,-1.7172093,-4.221135,2.3308504,-2.6547108,-2.3780618,-5.7584357
599,-4.5593977,-0.08198738,-2.829631,-1.422622,-5.2084117,-4.8826685,2.8849201
600,-0.59370947,-2.4481907,-3.5667024,2.4253526,-1.2230812,-4.492936,-5.1677494
601,-1.3758252,2.2400205,-4.8107767,-3.1311722,-0.9174131,-3.170408,-5.2026825
602,-2.373336,2.1909256,-1.4725504,-1.3265901,-4.6343794,-4.4663124,-5.3851676
603,-5.5232773,-2.4237957,-0.92935085,-4.4450564,2.3509862,-4.265585,-4.441264
604,-5.687642,-4.450472,-0.6726657,-0.9184314,-4.4580393,-4.7583594,2.639076
605,-4.708121,-1.224984,-3.788268,-4.0995746,-4.738219,2.593794,-4.737235
606,-4.0583296,1.9807549,-6.4355416,-2.3751469,-2.398172,-3.8803222,-4.7732615
607,-0.8683187,-3.9778612,-1.8015506,2.5033414,-5.463062,-3.615352,-4.0045376
608,-2.4208448,-2.9266582,-0.3226264,-0.9602104,-1.4674401,2.895434,-4.422655
609,-2.830599,-2.68902,-3.046767,-4.3078737,2.2806702,-4.387512,-4.853399
610,-1.7727333,-2.4789019,-1.847261,-4.2448177,2.371073,-2.969407,-4.9142537
611,-2.8637207,-2.190066,2.5055845,-1.6288568,-0.4195847,-3.361952,-5.056667
612,-5.766162,-2.6079774,-1.3098817,2.5539088,-1.4814751,-2.069262,-4.4097033
613,-2.1463232,-0.78945905,-5.22139,-2.5724998,-4.781705,3.0153816,-4.5184526
614,-1.9245656,-2.043631,-5.0938015,2.1606839,-4.425671,-5.2537565,-4.6318355
615,-4.8820424,-4.67013,-1.6401627,2.3977468,-5.5111074,-4.717509,-4.7800736
616,-3.7152517,2.1259155,-4.0952225,-5.4718604,-1.6357133,-5.173069,-5.580693
617,-2.0529985,-2.3394673,-1.6308992,-1.3213375,2.7081325,-3.7017503,-4.5353966
618,-1.8363793,-2.5321922,-2.9047604,-0.45547038,-5.7590466,3.0977373,-4.7498846
619,-4.8005886,1.8866668,-4.5886064,-2.141138,-1.6544465,-3.9123623,-4.3184233
620,-5.5109334,-1.6321914,2.4325547,-5.3705726,-1.0443594,-3.9649265,-5.3983216
621,-1.4070003,2.2615185,-1.7663333,-1.2755145,-2.2079706,-3.2365315,-5.5099854
622,-1.2082522,-2.184689,-4.821233,2.4808605,-2.9814403,-4.140168,-4.3793917
623,-0.73240435,-3.253192,2.4493718,-1.796833,-0.12451145,-3.4593475,-4.825182
624,-1.6063523,-1.0208536,-3.4967048,-5.5365477,-1.8558134,3.2402833,-4.781235
625,-0.43768317,-1.3612746,-3.8790271,-1.8911848,2.351318,-4.2238126,-3.956725
626,-2.3682945,-2.6200595,-0.04041332,2.484659,-2.0708437,-2.9942098,-5.1137586
627,-0.67558175,0.27138567,-2.1196914,2.451869,-0.7279107,-4.5300097,-5.053072
628,-3.3799994,-0.9928098,-4.628271,-1.8263878,-1.7840091,2.737125,-4.435789
629,-4.077168,-1.0161462,-5.0999475,-0.77058935,2.166945,-4.8896604,-5.1529326
630,-6.0698223,-0.9652997,-4.8899493,2.4981773,-6.37341,-1.8107983,-3.9433992
631,-0.58543277,2.2615254,-2.2362604,-1.5191846,-3.2717452,-4.7913175,-4.8760176
632,-1.1245524,-3.631026,2.4724946,-2.7457068,-3.255899,-2.7828162,-5.056949
633,-2.946285,-6.356575,-4.0175886,-1.650768,2.4087484,-0.9711341,-4.396273
634,-5.5894356,-4.4437184,-2.715564,2.0829303,-3.3749998,-4.227487,-4.842922
635,-1.1485858,2.184518,-4.686723,-1.0316172,-2.163475,-4.1076956,-5.3926473
636,-4.7738757,-3.4111001,2.4615,-1.7393491,-5.5579295,-4.461482,-5.191052
637,-5.261081,-1.6964931,-2.190668,-1.8335546,2.4354317,-2.948675,-4.7429256
638,-2.3188128,-0.25885665,2.3667822,-2.254147,-2.8976095,-2.2409072,-3.8241663
639,-4.910164,2.0888944,-1.149881,-2.9567,-0.8009818,-2.6256957,-2.7586389
640,-3.03727,-3.8435159,2.5482721,-2.6507113,-4.6195674,-3.6198785,-4.641684
641,-4.926294,-3.0639737,2.6993203,-1.4660447,-2.6778889,-3.771058,-3.93643
642,-2.0206552,-3.4669387,-3.9015841,-4.691008,-1.877553,2.9253297,-4.130632
643,-0.9144207,-5.4345675,-5.2075076,-6.3256526,-1.7905736,-3.9945686,2.6093822
644,-1.9120963,-1.545968,-2.1112728,2.4424632,-3.7314827,-2.6189702,-4.266803
645,-1.4292423,-4.4254713,-5.585116,-2.09862,-6.1919446,-3.626189,2.32743
646,-5.5966616,2.338836,-5.025794,-1.1242195,-2.2714367,-4.8045115,-4.8610106
647,-5.2952056,-4.5720315,-1.8629242,-6.328966,-5.5744166,2.9305162,-5.111831
648,-2.1784496,-4.2067866,-3.072512,-1.8911873,2.467904,-3.9520328,-4.3493123
649,-3.0340867,-0.6055348,-1.1703875,-2.805628,2.449919,-1.3354895,-4.6600394
650,-1.3308532,-5.319342,-4.2014365,-1.3026043,-0.45906755,-3.9474893,2.6323922
651,-4.776515,-2.0431821,-5.063767,-1.3924601,2.52744,-2.974848,-4.507373
652,-2.9242995,-1.9007391,-2.8284678,-4.0909486,2.2770507,-3.9945629,-4.7771893
653,-4.1212025,-0.57094014,2.7861264,-2.5051901,-0.3457,-2.6630101,-4.687441
654,-1.8842978,-3.4460309,-4.6973934,-0.9047724,-1.3922215,2.7171035,-3.561488
655,2.610249,-1.4983152,-2.6591153,-2.8705046,-3.1064103,-4.4372025,-4.9860015
656,-5.288564,-1.4445939,-4.0644827,-5.9914436,-0.975593,-1.4067785,2.827146
657,-3.238586,-1.4633949,-5.088086,-1.310987,-5.26678,3.1211102,-5.301615
658,2.5434783,-1.54248,-5.0832915,-1.6322815,-5.753323,-4.643026,-5.1426334
659,-4.0378437,-0.7382684,-5.9060903,-0.94554615,-4.5665717,3.1704009,-4.9937153
660,2.5180964,-1.2574689,-4.9452024,-1.177191,-4.651557,-4.072919,-4.765645
661,-5.5141687,-0.14626268,-4.172728,-0.7103698,-1.9036351,3.3033283,-3.1793165
662,-0.9677119,-1.673369,-0.6879753,2.414965,-6.1214194,-4.477994,-3.1572928
663,-3.233479,2.2107275,-1.8566725,-1.7696081,-4.891022,-4.352792,-5.1829376
664,-5.3609786,-2.1018934,-4.097919,2.326231,-3.906198,-3.7576485,-4.9028573
665,2.4896264,-5.979767,-2.2110844,-1.1308202,-0.74685884,-4.086855,-4.8699393
666,2.3696036,-3.3404508,-4.6193886,-1.825254,-5.74649,-4.369494,-5.112576
667,-1.5115349,-1.5254606,-4.6052184,-2.8755884,-3.2467463,-1.4738448,2.7416773
668,-4.5018845,-1.7204756,-5.3032,-1.6239289,-2.0189383,-3.7657447,2.922912
669,-3.2143357,2.100251,-4.1422434,-5.9305024,-0.8695251,-4.534034,-4.430602
670,-4.880859,-3.6384554,-0.80412436,-1.6188447,2.4294283,-3.6328664,-4.7980175
671,-5.2704325,-5.6515684,-5.6039634,-2.5047503,2.2699237,-4.8176146,-5.369822
672,-2.5956392,2.2029083,-1.6843135,-3.2577405,-0.6211546,-3.6210144,-4.741907
673,-5.7193055,-1.7798599,2.603497,-1.2049292,-2.1115224,-3.7803283,-4.9803963
674,-2.4925141,-3.6186109,-0.25480324,2.5461907,-5.44469,-4.3598294,-4.9743905
675,-3.042257,-5.211722,-4.191192,-4.5276895,-2.6116931,-4.6506853,2.4743748
676,-3.9059956,-6.2224445,-5.668454,-5.295301,-4.869914,3.0336406,-4.9444814
677,-4.04959,-5.964791,-1.7631799,-5.4122477,-2.2281275,-3.2811382,2.6391602
678,2.607109,-0.9192975,-3.895491,-0.009760976,-6.014235,-4.111888,-5.728176
679,-3.4235814,-5.082961,-6.274057,-3.9965782,-2.7173672,2.8046734,-3.185258
680,-1.2522206,-0.70846003,-2.196271,2.478485,-1.5216105,-4.1936936,-4.490871
681,-5.4453187,2.276908,-1.4994009,-1.5429913,-1.5317045,-4.3674784,-5.065735
682,-1.037418,-1.3277726,-0.6977681,-5.9473324,-0.7367063,2.833056,-4.3515635
683,2.693544,-1.8185366,-4.2884884,-1.7682186,-4.833169,-3.607341,-5.652355
684,-3.2904358,-3.2597113,-1.3222631,2.543976,-0.73147607,-3.475821,-4.6845493
685,-5.296524,-4.023634,-5.7326202,-2.5370169,-5.697009,-3.9058845,2.7494426
686,-1.1217867,-3.701316,2.5820193,-0.42936832,-5.4295573,-1.3900936,-3.7501025
687,-4.3991413,-0.35895506,-3.2865543,2.5497031,-5.387598,-3.9506836,-4.7582626
688,2.871314,-3.8520298,-1.4386039,-2.141006,-3.8882358,-5.147863,-4.0425005
689,-3.9982162,-1.2001431,-4.576228,-2.3972225,2.4605021,-2.0780246,-4.587767
690,2.6302674,-6.046705,-4.4275427,-5.8384905,-1.136127,-4.3529882,-5.089148
691,-4.6573806,-0.8628088,-1.9649826,-0.8071314,-1.9943001,-2.8947477,2.8412876
692,-5.9142766,-1.789236,2.3648176,-3.258119,-2.969393,-2.6538548,-4.51194
693,-5.2946687,-1.6176391,2.5660129,-3.5803335,-1.9309931,-5.366395,-4.9598756
694,-1.5382128,-1.8636091,2.5222435,-3.327082,-0.520498,-4.100878,-4.166548
695,-1.6924585,-2.0868351,-1.6958283,-3.9253967,2.5922353,-4.147352,-5.2273602
696,-2.2612445,2.3026183,-2.4075942,-3.7234535,-1.9628775,-3.4744978,-4.576932
697,-2.378952,-5.3109684,-5.1712246,-1.8232995,-5.10204,2.7863696,-3.921591
698,-3.0557218,2.2520769,-0.69147235,-0.9556261,-0.23557049,-3.1350453,-4.6942744
699,-5.0316825,2.065085,-0.70548636,-2.0984793,-1.0578116,-4.191924,-4.109009
700,-3.6132064,-1.4062362,-1.5164009,2.301385,-3.6075058,-0.29753357,-4.8395295
701,-4.2882905,-1.3040639,-5.6885824,-4.4890723,-5.101486,-3.9699001,2.6574986
702,-3.9827917,-0.55929995,2.5470343,-4.3363595,-2.6991742,-1.1213037,-4.647033
703,-5.3584666,-0.59217805,2.3772004,-0.65852857,-2.4857404,-2.0852382,-4.1426315
704,-1.250872,2.1865387,-5.8949103,-2.9578545,-1.4341094,-3.619882,-3.5091634
705,-2.5009375,-2.206943,-2.9254327,2.3141553,-5.1935396,-3.7866364,-4.9105167
706,-3.970738,-1.8837628,2.5104694,-2.9887226,-1.5248452,-0.8276771,-4.698199
707,-5.200809,-1.6104125,2.5779514,-2.3350034,-3.563583,-3.3640218,-4.859062
708,-2.172389,1.9207981,-4.5445065,-3.0660791,-0.89534396,-4.2218184,-4.7630267
709,-1.2828152,-0.7819538,-4.536231,-1.616391,2.3694715,-4.287974,-5.051206
710,-5.9929824,-1.4627535,-1.91276,-6.6871066,-5.231928,2.827071,-3.5205414
711,-4.3104687,2.2538416,-3.7360826,-1.7514476,-0.79610336,-4.3125496,-4.8314095
712,-4.720035,-3.4084814,-5.6363974,-1.4893336,-3.569082,-4.758351,2.7732008
713,2.891311,-1.1887712,-4.4974957,-3.9920382,-0.8675406,-3.4429672,-3.8476453
714,-0.6948094,-4.2595425,-5.1946087,-6.1497183,-5.927359,-3.6029453,2.6666923
715,-3.7484663,-1.4714894,2.3817248,-2.026186,-5.82898,-2.6851182,-5.058306
716,-4.6287484,-4.833322,2.6651495,-2.8598702,-4.413744,-2.567646,-4.8243365
717,-4.510657,2.2231526,-3.3224576,-5.524301,-0.7693157,-1.0801479,-2.472897
718,-1.6822984,-1.497818,-4.3982677,-1.9435871,2.7800205,-2.4859743,-4.4714966
719,2.8492117,-1.6319329,-4.2137165,-5.8998184,-2.808239,-4.434209,-5.047504
720,-4.885049,-4.0398116,-5.9743094,-5.086663,-3.047637,2.977331,-1.3656995
721,-2.584219,-1.6780014,-0.7487436,2.4633405,-1.2236141,-2.891423,-4.1992416
722,-4.202325,-2.9323049,2.4379833,-4.243218,-3.0605545,-2.7556071,-5.0922685
723,2.2513273,-2.170648,-5.3728323,-1.061358,-4.4592056,-4.8872027,-5.0510073
724,-0.96030176,2.0787978,-2.7095087,-5.740072,-5.679555,-4.263732,-5.1174746
725,-4.516444,1.9620025,-1.701934,-4.4236565,-1.7682691,-1.5583394,-4.953976
726,-4.5610065,-5.7320733,-3.9108515,-1.5247188,-2.9251523,-4.8019967,2.6684055
727,-4.7264524,-2.6930852,-4.622714,-2.8324127,-5.474978,-4.0805044,2.6026661
728,-1.6916612,-1.074315,-3.5150204,2.5164216,-3.8440664,-4.3704767,-4.017618
729,-5.623837,-0.78265446,-2.6556816,-4.0032372,-0.5244979,-4.3230553,2.8461297
730,-3.2880638,-1.0659988,-3.0344794,-2.1633115,-5.4230003,-4.027066,2.832156
731,-0.1450262,-1.2358451,2.620756,-5.6826363,-3.9904227,-4.091511,-5.2024045
732,-0.9833442,-2.584125,-3.4479136,-2.4969056,-2.8877752,2.9291792,-4.678862
733,-4.477253,-1.6340472,-4.638083,-5.6956162,2.3393223,-3.3229246,-5.7183843
734,-4.777953,-1.6150702,-4.4968,2.3295388,-0.5816383,-0.81900936,-5.0809903
735,-4.9928255,-0.5452606,-3.517215,-2.1682248,-4.0211806,-4.588311,2.8795478
736,-2.9750702,-2.1779745,-2.2344823,-5.945612,-4.3069143,2.9426436,-5.0162053
737,-4.815998,-5.2855916,-5.5195494,-1.0636978,2.5253263,-4.6424565,-4.9574604
738,2.3647928,-3.247928,-0.67596424,-0.9010711,-6.2655263,-3.4572647,-4.7725673
739,-2.2424755,-3.5547862,2.685797,-1.7749853,-0.84487754,-3.2239544,-4.651535
740,-3.3527536,2.4788256,-4.6082344,-3.9596899,-1.0137895,-3.8934562,-5.4666314
741,-1.1667814,-5.9338226,-4.2663226,-1.4630218,-5.3528037,-4.83281,2.777503
742,-0.22361466,-5.199276,-2.1260722,-5.824879,-2.4262497,2.9561586,-3.1916723
743,2.5432053,-2.6528049,-3.8920891,-5.400802,-0.7015482,-4.631133,-4.4926205
744,-3.0245976,-2.4771285,-3.4354858,-4.175131,-4.997339,-4.709844,2.8339546
745,-4.163356,-3.8926134,-2.33107,2.1940784,-1.7159452,-3.6717212,-5.2465587
746,-4.73521,2.071089,-4.8119016,-1.6232712,-4.3740826,-3.5856647,-4.367751
747,2.592393,-5.0775123,-4.9393845,-5.972927,-2.0394533,-4.174143,-4.713151
748,-0.8715662,-3.2212641,-4.541025,2.2507343,-1.3587489,-4.019429,-4.6089272
749,-4.674691,-3.0543933,2.5479825,-0.7331419,-3.427159,-3.0366254,-5.0371656
750,-3.892157,-6.0108447,-1.4832852,2.1646283,-2.3677437,-3.0536609,-4.2610693
751,-4.427914,-4.8331604,-4.17634,-2.330151,-3.407211,2.3284323,-4.239587
752,-3.20883,-1.4673309,-1.5262178,-5.325532,-6.132206,2.9503148,-4.6272044
753,-2.0379193,-3.2128994,-3.4509504,2.5591226,-0.56693035,-1.7591797,-5.1360807
754,-3.0182388,-2.0642238,-4.4810157,-3.7797055,-2.0142891,2.6895113,-4.886757
755,-2.7634902,-1.0875192,-3.838525,-5.616199,-4.1046467,-4.0006647,2.6623034
756,-5.410697,-0.71387297,-1.8976098,-1.2523507,2.6413162,-4.6560855,-4.853326
757,-4.9151926,2.4210715,-1.6233611,-2.0884566,-1.0431598,-4.8819933,-5.1175923
758,-2.6787267,-3.7981672,2.5480645,-0.18236256,-0.82699484,-4.2678413,-5.395294
759,-4.5455403,-1.7807916,-2.1267982,-4.627887,-1.5457647,2.4801075,-4.1774297
760,-5.0992203,-1.5743701,-1.046293,-2.6224449,2.6780775,-2.9980419,-4.6224227
761,-4.641621,-3.941982,-5.366483,2.4726985,-4.7769556,-4.382106,-4.9069214
762,-3.2690098,-3.387451,-3.4416912,-4.7129383,2.2699223,-3.8074422,-4.997721
763,-0.86611605,-5.9547825,-5.88301,-5.667858,2.2929437,-3.6473308,-4.500268
764,-4.5964394,-1.3206854,2.6428032,-3.2524147,-0.9665624,-2.9694629,-5.651262
765,-3.3907096,2.0798092,-4.9033394,-2.27417,-4.160831,-3.8497725,-3.835266
766,-2.247138,-0.53574073,-2.528017,-1.4518337,2.866126,-3.762235,-4.3344245
767,-0.7839689,-0.7013254,-5.0412736,-0.8984549,2.5729694,-4.013162,-5.0895686
768,-4.615703,-2.0998054,-0.6530204,2.6472802,-1.7030416,-2.6851377,-3.9363806
769,-3.8781128,-4.0372214,2.6243386,-4.5350266,-4.8901553,-4.2123384,-4.452695
770,-1.4780573,-2.0415173,-2.5711484,2.4681814,-3.919046,-2.2747657,-5.0461073
771,2.7219656,-4.0355997,-1.6311917,-1.0835679,-1.4954305,-4.873538,-4.303821
772,2.4337296,-5.0067754,-4.8155775,-1.5555162,-5.021237,-4.1379175,-4.288912
773,2.3111167,-0.35779056,-3.156069,-3.1163018,-2.5401838,-4.203038,-4.854036
774,2.6342254,-3.8164995,-1.8328463,-2.7600312,-5.0260363,-3.6223776,-4.554676
775,-4.4494066,-5.7093325,-0.9483471,2.5892656,-0.5384104,-2.7811027,-3.7472131
776,-1.9095402,-3.3871474,-0.8462349,-0.8425647,-1.8325065,-3.6509166,2.76173
777,2.5115745,-4.86093,-5.112216,-0.60668355,-1.4921602,-5.0854063,-5.014682
778,-2.2231503,-1.186769,-5.2672505,-6.159652,-5.655303,2.9983983,-4.5233335
779,-4.4550524,-2.7232313,-4.8233104,-2.7176197,-5.3286405,2.8939948,-5.0609207
780,-5.861286,-0.47742176,2.4990213,-1.099102,-0.39518088,-3.426214,-4.4395514
781,-1.9716556,-2.1712298,-0.7620907,-1.7914696,2.7750118,-1.3977604,-4.7339263
782,-4.3247614,2.2233887,-0.98523265,-5.713423,-5.20697,-4.6326766,-4.369467
783,-1.4506603,-1.526336,-5.8655868,-4.7115307,-0.86481607,-4.0231276,2.9775817
784,2.4881341,-1.3951895,-4.924279,-1.4156065,-3.5086186,-4.600202,-4.387975
785,-4.899022,-6.197647,-4.868119,-1.158229,2.3591201,-4.421136,-4.449109
786,-4.6415286,-4.169834,-5.1703997,-3.112655,2.1776335,-4.7364063,-5.0965123
787,2.8628366,-1.0209112,-2.700604,-4.703269,-3.5412736,-3.7140143,-5.0177975
788,-1.1728119,2.2475805,-2.2211366,-4.6065,-2.2677221,-4.423758,-4.930749
789,-3.1103501,-1.5572631,-4.0965476,-5.788027,2.2356935,-4.179017,-5.026289
790,-4.409688,-2.2279332,-5.568971,-1.0089567,-0.85193336,-4.7990346,3.1158233
791,2.4737322,-5.3240633,-4.7996216,-0.8824076,-4.836493,-3.953291,-4.9530687
792,-5.0018578,-2.0559137,2.5246146,-3.164565,-3.952504,-2.172408,-3.72286
793,-4.9435687,-1.4578617,-5.3157845,2.5286727,-4.960829,-4.0536537,-4.9822497
794,-3.0110264,-2.0823255,-6.3408365,-5.009127,-1.0709118,-3.7694516,2.8179371
795,-1.8906177,-1.2105244,-6.0197964,-1.9206237,-2.935002,2.8717387,-5.2948318
796,-1.647449,-6.135535,2.4651504,-2.9663348,-0.86917865,-4.379362,-4.9994903
797,-5.263748,-5.6208982,-4.9062395,2.5373418,-2.587008,-4.1069183,-5.039296
798,-1.7079831,-1.3136487,-4.1318264,-5.650148,-3.1720502,-1.0901291,2.6066365
799,-1.5567671,-0.92886996,2.4710252,-5.2168956,-3.3151,-4.757179,-4.2395706
800,-3.7020333,-2.2321424,-5.6580663,2.3042896,-3.0049171,-4.6729484,-4.607584
801,-1.391959,-2.9091535,-5.162413,-1.9001422,-4.171869,-4.724064,2.8371572
802,-1.7074476,2.0953836,-1.8339717,-0.3959294,-1.2929308,-5.007713,-5.300896
803,-4.400443,-1.5475785,-1.4730365,-6.3780594,-4.8592,2.5528824,-4.268059
804,-1.415579,-2.9433742,-1.3204817,-1.8573431,-4.9165626,-4.516136,2.7194989
805,-3.3661711,2.282188,-2.0616794,-0.8900105,-2.1874125,-4.24076,-4.4243665
806,-1.0953614,-5.2582765,-1.8212892,2.7115898,-0.6539657,-2.2753854,-5.2602816
807,-3.7064471,2.0749142,-4.7941008,-0.80004674,-2.1322627,-3.9849622,-5.2331066
808,-2.8981016,-2.465611,-1.4805651,2.5243404,-3.0697484,-3.8748643,-4.5665035
809,-2.9549623,-2.5408185,2.488197,-1.3762832,-5.558818,-3.9289172,-4.2363987
810,2.3901167,-1.42279,-5.2544365,-4.999919,-3.2860363,-3.6339867,-5.078202
811,-2.8820617,-1.5228066,-5.575705,2.3970177,-3.0601313,-3.7962239,-5.0296135
812,-0.48463592,-2.6909103,2.41929,-2.7544916,-5.5143337,-2.504023,-4.83293
813,2.553919,-4.0432444,-2.2077212,-4.6898704,-2.1724977,-4.0262337,-4.3819404
814,2.6271884,-1.0181633,-6.1515408,-2.3987331,-0.8890275,-4.2028966,-4.8455477
815,-1.5709208,-5.325264,-4.9880075,2.1540713,-3.0854099,-3.6092827,-5.1230073
816,-2.937193,-0.5896795,2.4956136,-1.5562354,-2.2072098,-4.656699,-4.9108696
817,0.012321591,-2.1510804,2.4485047,-5.01462,-4.965855,-4.529819,-4.407543
818,-3.2875297,-2.7983525,2.6137483,-3.5062308,-2.8337164,-4.980144,-4.9705615
819,-5.7198524,-5.618959,-5.435876,-5.007736,-5.570317,2.7083404,-3.2383919
820,-5.9877267,-2.0939445,-4.1544533,-1.4591719,-5.604632,2.7327466,-4.715368
821,-3.4772992,-0.9584434,-4.5689034,-1.5004625,-4.7365665,-4.8030233,2.5116653
822,-4.2992296,-3.9481392,-4.4978023,-4.4912524,-4.464361,-3.828328,2.6282852
823,-4.848043,-4.6305237,-4.0327053,-1.0580629,-4.619279,3.1409173,-3.452984
824,-4.872484,-0.03870058,2.660334,-0.42786324,-1.2970325,-2.815865,-4.2109785
825,-5.054834,-1.8557528,-2.4470365,-3.043563,2.2339652,-4.623666,-4.494826
826,-5.125787,-2.6579058,-4.0294023,-6.0332727,-0.86668706,2.7510638,-4.200679
827,-4.866904,-2.4260936,-5.652561,-2.0467172,-2.5639262,-4.3737273,2.697909
828,-3.0437376,-6.1122007,-1.8503911,-0.53644776,-5.1488423,3.12932,-5.1841373
829,-1.3561995,1.9907479,-0.72166413,-4.5446434,-5.97077,-4.7115626,-4.774042
830,2.7127218,-6.0726814,-4.1407366,-5.5993943,-6.4786224,-0.99693704,-5.300274
831,2.627349,-6.3335857,-5.344963,-5.772539,-4.1674523,-4.681606,-4.4798365
832,-0.98336196,-3.110337,2.326057,-2.632728,-1.7074598,-4.1230354,-4.851315
833,-4.343021,-1.2696977,2.7871938,-4.74909,-1.9168315,-5.0263677,-4.556693
834,-1.4848391,-4.405976,-2.2711554,-5.212396,-1.354779,-4.8318987,2.7706702
835,-0.9914926,-2.5439868,-4.44781,-1.5443821,2.6338532,-3.9166892,-4.301133
836,-3.5056243,-2.010672,-5.24237,-4.9574366,-5.4628925,-4.6719956,2.7013433
837,-3.2660923,-1.6078869,-3.5635962,-5.2931943,2.348139,-4.6872706,-4.166023
838,-1.3505554,-4.465191,-4.5089264,-2.8833356,-3.6861794,-4.251851,2.8313239
839,-0.78948295,-2.618725,-0.8618665,-1.480449,2.3562698,-2.268121,-4.8690286
840,-4.998647,-1.8390485,-0.821627,-0.45619482,2.6736636,-3.2608037,-5.4271483
841,-2.3131192,2.1827774,-1.8050404,-3.722517,-2.6867697,-2.681458,-4.8540425
842,-5.0440326,-4.4193487,-3.667886,-0.24798203,-4.37992,3.1250043,-4.4394693
843,2.7832012,-1.9874297,-3.915424,-4.566457,-5.5141497,-4.030161,-5.0819755
844,-4.7948556,-4.5792894,2.415098,-1.5714836,-1.7537211,-1.5193539,-3.9727447
845,-5.5746574,-1.649994,2.447196,-6.1071177,-2.5749772,-4.430646,-4.98684
846,-4.30721,-1.7789453,-4.351681,-4.0642347,-1.2903366,-3.8709447,2.4933667
847,-5.2360487,-2.0851378,2.236007,-0.5652997,-2.0919263,-3.4584482,-4.92896
848,-4.1196413,-6.7511296,2.4738224,-2.5170312,-2.9915318,-3.8090105,-4.8115125
849,-4.995088,-1.4213574,-0.7623228,-1.526884,-5.516647,2.8003986,-3.915022
850,-5.3954268,-1.3082168,-0.6062479,2.4581943,-1.6210705,-4.2570043,-4.240838
851,2.7100532,-1.9900827,-6.0814486,-5.7074203,-0.63970476,-4.887809,-4.088682
852,-5.870326,2.075271,-1.9744352,-1.8398829,-3.6368568,-3.7805638,-4.7163877
853,-1.898958,-1.4434152,-4.5510836,-1.9835466,-0.9818852,2.9193897,-4.843291
854,2.6994994,-5.6706557,-0.981742,-2.1887698,-0.76614124,-4.8567195,-4.3124657
855,-0.898631,-1.7078065,-1.6734923,2.5765636,-1.98818,-1.7508847,-3.4511554
856,-3.530214,-2.545507,2.4523036,-4.11667,-5.478146,-4.7413673,-4.809357
857,-3.9195652,-4.386819,-5.6340976,-1.0520496,2.3693888,-4.5606446,-5.1421146
858,-1.7539728,1.9537547,-5.089662,-1.0323551,-0.68169624,-4.097269,-5.011594
859,-4.1903477,-3.1298,2.4805832,-2.6079595,-1.666984,-1.644521,-3.1182091
860,-0.9542165,-0.81390405,-0.31419927,-0.86146533,2.747947,-4.3023806,-4.463356
861,-1.55636,1.9999092,-1.9827969,-3.6757517,-1.9148475,-3.3291276,-5.0325
862,2.704015,-2.0241594,-0.7703713,-5.121642,-3.4462926,-3.331669,-4.506091
863,2.7422807,-3.6129458,-4.983319,-2.2212873,-1.6131332,-4.354126,-4.981597
864,-3.7881677,-1.0106514,-0.9491347,-4.84012,-5.261815,-2.0969872,2.521901
865,-2.9309473,-1.0415933,-5.316954,-3.3477516,2.4978275,-5.4408536,-5.0885553
866,-1.5746502,-1.5963933,2.816185,-5.3488817,-2.6566331,-3.763491,-4.539674
867,-5.410751,-5.5343437,2.0582385,-1.4071729,-2.8589714,-4.4561596,-4.4464602
868,-5.014778,-1.1328955,-1.6574795,2.4871225,-5.158273,-3.0556335,-4.4761114
