Shared topic 3,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Omics 1 private topic 3,Omics 1 private topic 9,Omics 2 private topic 4,Omics 2 private topic 8
-0.6044735,-0.294492,-0.7154791,-0.7334008,-1.0228398,3.4493897,-0.6204214,-0.3121282,-0.029041402
-0.93850166,-0.7032877,3.0767426,-0.2608171,-0.7253105,0.19223513,-1.3324381,-0.51469994,-0.73341244
-0.5794559,0.22164108,-0.6602723,-0.5131254,-0.4439829,-0.10095877,-0.32219413,-0.4437186,4.2446947
-0.29802138,0.2365981,-0.84653395,-0.17047368,0.27988648,-0.17721544,-0.30620018,3.0077844,-0.69191456
-0.0412599,0.3141082,-0.17029512,-0.1205285,-0.1703953,0.16861634,-0.2221292,0.69571584,0.002932493
-0.026057605,-0.36412603,3.7016935,-0.7410584,-0.17145799,-0.19320476,-0.2295017,-0.5409064,-0.40527377
0.006493472,-0.08614804,-0.12699752,-0.17246142,0.004929349,-0.21535318,0.29314184,-0.1711336,-0.10515067
3.38281,-0.23369682,-0.5974984,-0.08977325,0.06104739,-0.28902432,-0.3171367,-0.52935123,-0.2107901
-0.21930236,-0.20511079,0.11710081,-0.275703,0.22091724,0.07873922,-0.20588346,3.0096102,-0.74201953
-0.12895118,0.013038345,-0.11962049,-0.16322404,-0.27213886,-1.1307485,3.7207894,-0.43903598,0.15411767
0.06791255,0.07507743,-0.54131424,-0.33461136,3.527413,0.30219427,-0.21038418,-0.54403216,-0.34500998
2.2395098,0.09512219,-0.24653979,-0.08372052,-0.24267113,-0.31838238,-0.28192356,-0.3085213,-0.25998953
-0.35614076,0.16181317,0.05712197,-0.53562945,3.7546787,-0.4771143,0.9337289,-0.60119724,-0.49568623
0.13110065,4.437556,-0.58932704,-0.29855877,0.06739254,0.003424218,-0.09090468,-0.40883827,-0.3794321
-0.25596744,0.06707926,-0.11329791,-0.26713187,-0.24782917,0.13040964,-0.16727585,-0.09716719,-0.13107656
-0.25093612,-0.39903963,-0.23922701,-0.299452,-0.40045193,-0.0610916,-0.18002808,-0.32526723,-0.31888378
0.13820028,0.025029719,-0.70601547,-0.6180515,-0.7019257,3.778725,-0.6380085,-0.20018782,-0.03407853
-0.41517368,0.055949047,-0.015367046,-0.108837485,0.07396663,-0.3176252,-0.38364282,-0.33920327,-0.19264664
-0.14786512,-0.5493224,-0.5504832,-0.15099327,-0.24660563,3.154946,-0.6941088,-0.3564936,0.014710564
-0.1795662,-0.84394145,-0.11601777,4.191745,-0.65588933,-0.14226343,-0.20855811,-0.34658456,-0.13954745
-0.46928093,-0.5969565,-0.2721683,-0.3386344,-0.8835429,0.38459635,-0.13283686,-0.105567545,-0.017122598
-0.15305948,-0.4651026,0.1105016,-0.23314181,-0.11505641,-1.3582321,3.720533,-0.5460753,-0.5835089
0.45873246,0.12071232,-0.24106783,0.12794954,-0.034659483,-1.1893904,3.5162096,-0.30620983,-0.07530163
-0.89507204,0.38740936,-0.43480802,-0.36476958,-0.42274034,-0.061263867,-0.09607957,-0.31450257,-0.106096424
-0.53760993,-0.003506146,-0.124334306,-0.2722273,-0.5788212,0.31016478,-0.13768157,-0.23050374,-0.4106853
-0.4473904,-0.62370723,-0.30412716,-0.45552805,-0.27169245,-0.20460117,-0.21879658,3.22837,-0.5896899
3.3453317,-0.25690797,-0.104948424,-0.049307767,0.25946605,-0.3322581,-0.29335314,-0.49750036,-0.1358019
-0.09314603,-0.06447782,0.73396593,-0.22975889,-0.09791206,-0.35517934,0.057624254,-0.11766873,-0.21881239
-0.026280448,-0.22400682,-0.38060868,-0.25765917,-0.2858673,-0.24302897,-0.34832385,-0.18147975,-0.49446648
-0.59639144,-0.07822014,-0.23447296,-0.5624844,-0.4238778,-1.1613668,3.8609526,-0.35021746,0.023300992
0.1541799,0.66542435,-0.14857583,-0.05703847,0.52172816,0.14237465,0.017299386,-0.081537485,-0.14889488
-0.21338627,-0.9298855,0.2754697,-0.059479885,-0.64690626,0.32286865,-0.19119865,-0.13565138,-0.5906517
-0.25193167,-0.13749254,-0.24796246,-0.28009808,-0.22523955,-0.08803039,-0.28642496,-0.32746768,2.431009
-0.75852174,0.31954223,3.206404,-0.18343322,0.21721375,0.22621673,-1.3664042,-0.5426432,-0.7818273
-0.20812032,-0.43978179,-0.56165403,-0.26490542,-0.20048575,-0.33763924,-0.5565092,3.0849838,-0.6970701
-0.24854472,-0.17484835,0.12923193,-0.43992075,-0.31614023,-0.2794837,-0.16437256,-0.111835346,-0.24200392
-0.21611343,-0.55848306,-0.10916659,-0.37039617,-0.47384974,3.7553713,-0.64837515,-0.29618835,-0.6168359
-0.004111022,0.45027637,-0.30160648,-0.26659912,2.7695875,-0.13229543,-0.20586018,-0.20593466,-0.7529324
-0.33348852,-0.3105834,-0.2260829,-0.20610747,-0.28677145,0.73501426,-0.04007057,-0.49589744,-0.22504397
-0.69434094,4.599946,-0.043666992,-0.21918736,0.12719826,-0.8731081,-0.5865827,-0.2928077,-0.557156
-0.9006935,0.16617963,-0.28988105,-0.44508454,-0.5584599,-0.08184391,-0.030546276,-0.10654954,0.10439207
-0.3749761,-0.087853305,-0.21075836,-0.39387074,-0.36388534,0.035570636,-0.12424013,-0.5144901,-0.45774958
-0.29862893,-0.4189283,-0.37078828,-0.23799059,-0.054337066,0.25802553,-0.091529995,0.43796718,-0.40866524
-0.1907854,-0.42787755,-0.22362241,-0.23704907,-0.26233903,0.41749159,-0.17483868,-0.41360387,-0.30309844
0.00694713,-0.65617394,-0.3617465,-0.29875523,-0.6078384,-0.19132894,-0.11371547,-0.24955463,-0.19111513
0.021413125,0.12063342,-0.13607815,-0.10328191,-0.010630481,-0.70492715,3.1629934,-0.29868826,-0.18482958
-0.35706174,-0.33209828,-0.39513046,-0.2575812,0.20379318,-0.07391905,-0.24459212,-0.2605741,-0.07624445
-0.6778265,-0.35108963,-0.083379984,3.170074,-0.57986027,-0.28092638,-0.15599339,-0.31392583,-0.61220974
0.29068696,0.04471553,-0.31098336,-0.13313061,-0.28484017,0.33008394,-1.2794043,-0.33689922,-0.19265184
-0.32132566,-0.6469638,-0.746359,-0.5868338,0.022608161,-0.28466815,-0.33439603,3.1222854,-0.61358315
-0.43883163,0.28648633,-0.5058825,-0.23830068,0.2166594,0.3841883,-0.13692933,-0.29605138,-0.12894583
-0.056985416,-0.32241186,-0.8566563,3.9819462,-0.15776367,-0.26069158,0.008966736,-0.52375436,-0.16967781
-0.11938621,-0.3887323,-0.29541507,-0.326528,3.5545294,-0.19764481,-0.30440962,-0.5548587,-0.4844852
-0.29704842,4.5668054,-0.28572196,-0.10236906,0.06906538,0.17868772,-0.15288201,-0.48544806,-0.2893778
-0.16745786,-0.34241503,-0.2919327,-0.17247127,-0.10864633,-0.15397215,-0.004954591,-0.27740282,0.22716352
-0.6826008,-0.32857364,-0.350907,3.4530978,-0.018143171,-0.35455042,-0.12010194,-0.5302713,-0.1654687
-0.124696955,-0.013061015,-0.34743005,-0.2887373,0.061624378,3.7560487,-0.61852866,-0.39437264,-0.1302886
0.07608595,0.26152244,0.4716391,-0.09297225,0.25018126,-0.027021602,-0.13734041,-0.21392906,-0.047237627
0.028278634,-0.23247597,-0.4695887,-0.3126818,-0.19371153,-0.30793995,-0.4077891,3.0104737,-0.5760833
-0.5162723,-0.83434886,-0.7913361,-0.44007182,-0.5186484,-1.0406531,-0.7442871,-0.3749024,4.175699
-0.18521614,-0.10271053,-0.07372046,-0.37321666,-0.32717642,0.39437407,-1.0927402,-0.33688888,0.33725905
-0.37047106,-0.42680198,0.08075026,-0.08051914,-0.4034832,-0.46694177,-0.3844238,0.07781059,-0.02445996
0.06669798,-0.54489654,-0.27931407,-0.03024317,3.604373,-0.13614635,-0.02860813,-0.39410472,0.03736472
-0.16510639,-0.16164097,-0.20599036,0.008517399,-0.26108316,-0.6371072,-0.17062013,-0.29416803,3.8439176
-0.46405476,-0.2652425,0.41717252,0.06649561,3.8886294,-0.01873922,-0.07611993,-0.52494967,-0.535833
-0.22085986,-0.041657377,-0.2677741,-0.22632445,0.15891062,-0.008020701,-0.2654388,-0.36694825,-0.18201943
0.31973755,-0.56990045,-0.23742898,0.093476586,0.46734786,-0.20999607,-0.24336503,-0.27622664,0.21731097
-0.3564896,0.15265664,-0.35815898,0.4289645,-0.3848777,0.14447479,0.015356468,-0.21620864,0.038045667
0.26886183,0.28406483,-0.22427729,-0.44767568,-0.20188385,0.044296008,-0.021029644,-0.31427735,-0.37701932
-0.04046615,0.005887618,-0.3980416,-0.112414785,3.074139,-0.4915183,-0.14639288,-0.53589916,-0.52652425
-0.33884627,-0.1913717,-0.25447994,-0.3635583,-0.017164804,-0.14466028,-0.17886913,-0.34954858,-0.09989208
-0.34860712,0.3715895,-0.39191678,4.2100945,-0.18227166,-0.40797395,-0.13072494,-0.5327457,-0.1730828
0.3901189,-0.22649455,-0.14489199,-0.26441205,-0.30243784,-0.3640655,-0.32118112,-0.08827348,-0.2203919
-0.5561684,0.11147337,-0.42489144,-0.37119135,-0.49065608,-0.31056082,-0.09292353,1.4527116,-0.7158871
-0.39637166,-0.054175705,0.19972566,-0.17858884,-0.3266199,0.28120708,-0.025342777,-0.20018637,-0.03406929
-0.21538147,-0.06590534,-0.23047721,-0.19286354,-0.105850704,-0.043567445,-0.15697162,-0.17275894,0.10148442
0.2873772,0.4951902,-0.74178433,-0.20888302,4.248481,0.30217624,-0.21038598,-0.5624558,-0.3723397
-0.33271223,-0.37530428,-0.29376987,-0.26378706,1.1625493,-0.78964025,-0.49116018,-0.12408824,-0.04698796
-0.31691518,-0.059063856,-0.36059055,-0.26842904,0.49885416,3.448132,-0.5390239,-0.3557887,-0.23460421
0.4189617,-0.059796378,-0.2394037,-0.18937463,-0.312199,-0.2723135,-0.3815529,-0.34549463,0.09795812
-0.01530429,0.18873172,-0.30489236,-0.33537576,-0.16629243,-0.080652915,-0.14079417,-0.13964175,0.031351276
-0.5709083,-0.6706799,-0.42620996,-0.30462867,-0.2646214,0.1340605,-0.31087613,-0.10460472,-0.07209099
-0.70754004,-0.918883,0.000857592,-0.32748824,-0.7270181,-1.3576177,3.7205133,-0.5494522,-0.58930993
-0.567159,0.23987305,-0.5218035,-0.66640097,-0.3259588,0.023483636,-0.058485005,-0.26837316,-0.013057984
-0.3252727,-0.45147553,-0.23725678,-0.24655275,0.8411852,-0.82105774,2.778433,-0.3364871,0.73975277
-0.027333817,4.196145,-0.33162174,-0.43191501,-0.2758845,0.007287231,-0.14383717,-0.31275284,-0.38552853
0.029023364,0.496542,0.55680853,-0.18395689,-0.23944186,-0.24003085,-0.29581565,-0.1869784,-0.1932802
-0.49208125,0.012848042,4.005273,-0.6473743,0.1151916,-0.14954747,-0.30632895,-0.5108295,-0.7613635
-0.34681922,-0.6319747,-0.19262381,-0.35146046,-0.009686619,-1.2832992,3.6150284,-0.20170934,-0.22244151
0.022075504,0.10535072,-0.14948645,0.11517635,-0.008696452,0.16916062,-0.20087588,-0.3259626,-0.28280145
-0.17362408,0.21204199,-0.7688417,-0.08914918,-0.61242795,0.25959468,-0.09089555,-0.24156542,0.20823522
-0.92267823,-0.19465145,-0.6043483,-0.044211507,-0.035608638,-1.3513803,-0.021206804,-0.15690309,0.10689767
0.23560636,-0.26848567,-0.12749875,-0.41449645,0.14753884,-0.26150313,-0.3246002,3.1658845,-0.6300161
-0.34770036,-0.19523093,-0.10641557,-0.23167756,-0.17130962,3.1415558,-0.8034454,-0.33594778,-0.397825
-0.008398451,0.13462491,-0.15439318,-0.15447348,0.07228625,-0.11244056,-0.010219354,-0.39577192,-0.34091407
-0.46067145,4.7619534,-0.1671385,0.03196366,-0.101886764,-0.12469916,-0.11914309,-0.47483593,-0.43648133
0.048054554,-0.33753076,-0.20245208,0.04127673,0.32681084,-0.2017848,-0.06721524,-0.15257111,0.04673702
-0.27559906,-0.06361841,-0.20593521,-0.27095258,-0.19001149,-0.9182324,-0.60134935,3.295168,-0.648966
3.292975,-0.4224224,-0.009035002,-0.009920795,0.13651809,-0.28921705,-0.16363877,-0.51559997,-0.15292744
2.8878608,0.24232644,-0.42452437,-0.49675974,-0.76303446,-0.3115862,-0.28204003,-0.46984237,-0.5138551
0.96792436,-0.22700113,-0.20342958,-0.500611,-0.3874589,-0.07917512,-0.2025944,-0.5781722,0.09388775
-0.28388688,-0.23135209,-0.2265603,0.037973188,2.8079944,-0.035867535,-0.3860183,-0.51102805,-0.36339173
-0.116414234,-0.2807512,-0.27907228,-0.25631535,-0.36491328,-1.073051,0.13583879,-0.55312675,2.1576076
0.083790794,0.19374596,-0.107491,-0.20434332,-0.04456579,0.3709498,-0.31797954,-0.45431012,-0.09058625
0.044659145,-0.22518437,-0.2079079,-0.2528848,-0.38129622,-0.12131087,-0.23362371,-0.6457571,-0.23695183
-0.17080346,0.17878783,-0.20937291,-0.231188,-0.061806805,3.6015456,-0.57623774,-0.2576507,-0.2010651
-0.1253473,-0.33017027,0.22316402,0.08798617,-0.2524315,0.24143335,-0.14723836,-0.40041292,-0.35893577
-0.25095284,-0.5263405,-0.42080003,-0.3184968,-0.33925945,3.7543185,-0.6482757,-0.40156096,-0.43925256
-0.24461284,-0.21930085,1.9384775,-0.13477844,-0.106104136,-0.13911977,-0.6374402,-0.3114922,-0.7584037
-0.20801646,-0.45761165,0.20559417,-0.54910433,-0.5635214,-1.3582498,3.7203314,-0.14427987,0.08369937
-0.4522065,0.06838036,-0.30270118,-0.25826558,-0.018307127,-0.49908218,-0.13160333,2.8067474,-0.55786824
0.3699748,-0.7952472,-0.5105076,-0.21164885,-0.18202136,-0.2517679,-0.10872169,-0.317829,0.15159684
-0.4179091,-0.903065,-0.079263374,-0.4197083,0.4066003,-1.3582499,3.7203312,-0.17483334,-0.074225836
-0.84407234,-0.015448072,-0.0954058,-0.426831,-0.15751925,-0.55922776,-0.016541965,-0.264783,3.1729298
-0.5923158,0.051811546,-0.20167187,4.2105374,-0.9359993,-0.1747639,-0.13969146,-0.65007704,-0.22761866
-0.060977574,-0.24143445,-0.2983737,0.016558364,-0.44382173,-0.21549965,-0.28047016,-0.42150003,4.109585
-0.15172431,-0.18100098,-0.29450366,-0.13074616,-0.5698044,-0.124884054,-0.19794272,-0.5082822,-0.40591994
-0.9135261,0.76058006,-0.09696965,-0.20280273,-0.4105978,-0.15239376,-0.12650143,-0.27339154,0.022591202
-0.33178705,-0.28959197,-0.42352676,-0.55398965,-0.2844931,-0.14870577,-0.046729837,0.034264047,-0.22119983
-0.16468193,-0.1058601,-0.000960767,-0.44112304,4.134098,0.07906339,-0.20797297,-0.5141076,-0.3745774
0.7216034,0.09302567,-0.22262669,-0.33708355,0.006416794,0.40632093,-0.02074956,-0.23102812,-0.19242455
-0.5710422,-0.027620604,0.033982396,-0.24185267,-0.036627017,0.43078274,-0.48225024,-0.3492717,-0.13579406
-0.33861816,-0.24076036,-0.20806466,-0.24752343,0.33762947,3.6095335,-0.5774196,-0.3574851,-0.12142922
-0.13715914,0.13249108,4.040956,-0.45165166,0.13260195,-0.18634745,-0.2330658,-0.480163,-0.65167457
-0.34085247,0.29817796,-0.22827819,-0.4958303,-0.7216099,0.16210346,-1.147529,-0.10071625,-0.019937176
0.27658752,0.16655317,-0.744375,-0.26738515,3.7244213,-0.15870184,-0.28195664,-0.3033147,-0.22012028
-0.53078663,0.40145934,0.34429207,3.945588,-0.29545712,-0.2825179,-0.1808679,-0.59635025,-0.24131037
-0.704114,-0.31393927,-0.4223613,-0.39350474,-0.6703908,-0.08390588,-0.2875955,-0.29183632,1.2554237
-0.6020727,0.37727553,-0.02265364,-0.10312294,-0.6536994,0.18367368,-0.1079422,-0.39513516,-0.59679604
-0.15867972,-0.72554207,-0.14041203,2.9009972,-0.31975147,0.19986245,-0.2616741,-0.64456725,-0.29103357
-0.72856724,-0.09852808,-0.26399112,-0.3974933,3.7597296,-0.35102576,-0.24491233,-0.61141634,-0.50727785
-0.106710665,0.016693562,-0.4408094,-0.19220245,-0.08032617,-0.25770226,-0.15103088,-0.55655766,-0.73527765
-0.3136255,-0.125112,-0.9218848,-0.4954078,-0.187219,-0.2786208,-0.33182123,3.161818,-0.6196095
0.46559775,-0.30038172,-0.5185476,4.2479224,-0.56451786,-0.30064,-0.17136969,-0.47581482,-0.2175273
0.20472485,-0.245653,-0.071275964,-0.07645598,-0.007137619,0.09196283,-0.18892103,-0.37478077,-0.4746576
1.9817332,-0.2708612,-0.32474333,-0.30714974,-0.09343392,0.037774924,-0.17048453,-0.4683172,-0.111354925
-0.20956606,0.5151468,0.26975295,0.075797856,-0.51280594,3.7714489,-0.6426258,-0.1267175,-0.013377155
-0.8365396,0.22283867,-0.38839236,-0.44705242,0.28877273,-1.1911705,3.5167205,-0.27351794,-0.01652636
-0.06653294,-0.13307229,0.1392653,-0.24179134,0.2805911,-0.052136615,-0.94871384,-0.14061695,0.037940208
-0.3505607,0.1780573,0.056606926,3.9125047,-0.71098137,-0.2505396,-0.18588749,-0.58158433,-0.19624583
3.7560806,-0.62083966,-0.33372453,-0.057828397,-0.086041495,-0.252371,-0.108222745,-0.4298849,-0.011146491
1.964204,-0.33857018,-0.2735333,-0.29300588,0.006150708,-0.4461589,-0.36389968,-0.15225294,-0.64030486
0.5125697,-0.24026738,-0.122778475,-0.18590546,-0.29800704,-0.09310518,-0.23407143,-0.017752895,0.12079784
-0.1877248,-0.9322605,-0.54772574,3.5784354,-0.2696882,-0.35019866,-0.12713318,-0.5187932,-0.20027743
-0.07414325,-0.01543243,-0.3925164,-0.3229157,0.10233464,0.09802758,-0.4204985,1.4269514,-0.6031767
3.8298755,0.15883392,0.016915515,-0.034922577,-0.5872662,-0.22426501,-0.06562188,-0.29814467,-0.1822367
-0.42026275,-0.11225772,-0.33627504,-0.0718212,-1.0330539,-1.3007996,-1.015344,-0.36032313,0.13603953
-0.53162223,-0.5279381,3.608769,-1.0296553,-0.6902524,-0.29422504,-0.26286933,-0.42042267,-0.5534446
-0.03822249,-0.13827169,-0.2189278,-0.18038327,-0.29735938,-0.14789723,-0.10683561,-0.27658817,-0.5803128
2.7099752,0.035026502,-0.2848299,-0.2903993,0.18510339,-0.23528929,-0.25182566,-0.32950735,-0.2381781
-0.5032387,-0.33599597,-0.37646747,-0.23907596,-0.33067167,-0.004796268,-0.14491296,3.0197606,-0.58006215
0.34201705,0.27605203,-0.45004055,-0.3335704,-0.35749972,-0.08886634,-0.175565,-0.28456575,0.04616583
-0.1941844,-0.476582,-0.19373512,3.6928701,0.15002228,0.49382085,-1.1923071,-0.6460296,-0.28877363
-0.5041144,0.6655455,-0.62828,-0.4067978,-0.21046913,-0.16198714,-0.0751952,-0.2571479,0.07316543
-0.856587,-0.045323655,-0.06748029,-0.51502526,-0.3836576,-0.21116838,-0.21709622,-0.4258405,3.8910666
-0.31376532,4.1867623,-0.22786708,-0.2252733,-0.26664293,-0.175321,-0.1113056,-0.22845022,-0.23255715
0.09270718,0.1811058,-0.57645226,-0.23232426,-0.5282452,-0.21707574,-0.19737211,-0.35049883,4.1445994
-0.24585918,-0.086616874,-0.115339324,0.36644953,-0.14074145,0.0954878,-0.02025698,0.14624785,-0.29995817
-0.22295259,-0.17082337,-0.313052,-0.25592282,-0.06184421,-1.3218104,3.4763052,-0.31986672,0.12357738
-0.1459116,-0.11654954,-0.3180237,-0.5550454,-0.29576576,-0.1856964,-0.074317195,-0.31279275,-0.073418036
-0.3586175,0.057858206,-0.331279,4.2382617,-0.74580926,-0.34140906,-0.13310333,-0.5852591,-0.2143397
-0.21659316,0.32154453,-0.26058248,3.0428247,-0.25216213,-0.19107491,-0.26298624,-0.5478101,-0.13162628
-0.94612074,-0.23626044,-0.6863616,-0.11225331,-0.7055748,-0.15174332,-0.31707647,3.042531,-0.64067477
-0.37377715,0.07286885,-0.2923,-0.37575078,-0.42220554,3.3011906,-0.5184418,-0.30063167,-0.16568847
-0.32351652,0.39515775,-0.6428543,-0.15782675,-1.3846115,-0.24640249,-0.32098037,2.6318789,-0.65042514
0.31728268,-0.013179991,3.8744383,-0.20278609,-0.4881027,-0.31104976,-0.30958277,-0.5161463,-0.68344975
-0.2580504,0.106845185,-0.1132357,-0.27659538,-0.09295367,-0.13914531,-0.25749055,-0.1553987,-0.085425355
-0.48792425,-0.4870708,-0.4414791,-0.45154268,-0.35441858,0.14318848,0.014717175,-0.07299485,-0.27223763
-0.45495474,-0.32222763,-0.23753825,-0.28614983,-0.8427681,0.09640886,-0.13784458,3.1618881,-0.5664698
-0.5356405,-0.12642948,-0.26404878,-0.3460395,-0.36834073,0.064313136,-0.45156202,1.5399227,-0.5889551
-0.16608863,0.4312554,-0.5821377,-0.35376096,0.450921,-0.3779332,-0.14410923,-0.12923278,0.008750613
-0.41956472,-0.21789454,-0.26974514,-0.25040767,-0.30848426,-1.1812192,3.2707899,-0.39181182,0.6564108
-0.24827415,0.44765866,0.2082549,-0.13243476,-0.876047,-0.02490005,-0.14668901,-0.16402137,-0.02544975
0.2734389,0.1510453,3.8274,-0.3653264,-0.28665853,-0.30147544,-0.20553406,-0.5348347,-0.59180576
-0.45441636,0.29976726,-0.20380315,-0.6148118,3.6766207,-0.20176142,-0.27389193,-0.4256019,-0.050997894
-0.8135751,0.52411985,-0.62659466,-0.15643825,-0.21980026,-0.06989867,-0.008310881,-0.12595023,-0.020764647
-0.34598157,-0.48508918,-0.33400512,-0.37192565,-0.11836637,-1.1927177,3.517868,-0.4943846,-0.2436761
-0.09524024,0.052781522,-0.26654315,-0.25044346,-0.16486451,-0.60357815,-0.547327,2.9925056,-0.58573395
-0.5929906,-1.1210846,-0.7736901,-0.9659163,-1.1622632,3.0968912,-0.6160433,-0.32422107,-0.2096034
-0.37905037,0.10066837,-0.28794083,-0.4936432,3.3167565,-0.080658704,-0.23955554,-0.33499634,-0.9188245
-0.04913041,-0.51339227,-0.121190324,-0.073459595,-0.23482381,0.049179655,-0.15419304,-0.22802296,-0.1025095
-0.05491578,0.08761466,0.16410524,-0.6097585,-0.8467185,-0.98900545,3.4935756,-0.1335586,0.020527018
-0.24495637,0.053676248,-0.2622115,-0.22431692,0.39149708,-0.072991215,-0.0857838,3.1580288,-0.6535059
0.5594535,4.186845,-0.21788283,0.097273946,-0.11534012,-0.17310211,-0.12279543,-0.3201701,-0.2131363
-0.25362998,-0.07932348,-0.3215599,-0.22251979,0.8766978,-0.10107377,-0.0774023,-0.24677797,0.16807711
0.41890013,4.4935923,-0.60576826,-0.25944978,0.005155727,-0.13774033,-0.02727278,-0.3585861,-0.39471045
-0.40077725,-0.11337825,-0.21373059,-0.083844826,-0.20334491,0.07052756,-0.14180343,-0.23355481,-0.009435387
3.6266108,0.586164,0.03367752,-0.491786,0.29759893,-0.24229318,-0.31722432,-0.441383,-0.21390134
-0.026562095,-0.11653943,-0.47991043,-0.095085174,-0.17791577,-0.2179323,-0.19151652,-0.3249508,0.24173672
-0.30985057,-0.039721787,-0.609115,-0.5042366,-0.74481684,-0.28372145,-0.33368832,3.3441248,-0.56959873
-0.04490329,0.096724,-0.61012536,-0.34437197,-0.14122789,-0.07595338,-0.042991336,2.9934678,-0.7090294
-0.37730905,-0.3960086,-0.2659919,-0.22046867,-0.310579,0.3348386,-0.15734808,-0.27011016,-0.0835563
-0.29266417,-0.40224478,-0.12992395,-0.2905106,-0.39050275,3.7615137,-0.63397837,-0.32668626,-0.2246269
-0.25014123,-0.29993865,3.3011708,-0.855327,-0.5392126,-0.27357468,-0.23422126,-0.45789617,-0.80156875
-0.07239423,4.0818048,-0.6973634,-0.16996619,-0.28600404,0.10574855,-0.17152058,-0.3157052,-0.49942032
-0.21656057,-0.17807904,-0.45542893,-0.008728579,-0.15757479,-0.004976891,-0.22277518,-0.30817395,-0.45382667
0.20999765,4.203123,-0.15134819,-0.047520872,-0.18680331,-0.15088284,-0.26435804,-0.44567072,-0.26563355
0.017459601,0.02682364,-0.39882284,-0.35158145,-0.2744124,-0.8270789,2.8042433,-0.3222813,0.68183655
-1.2024758,0.07561244,-0.41959798,-0.26775622,-0.28114486,-0.053283557,-0.42409986,3.1080875,-0.68182665
-0.36035103,-0.012338981,-0.1720305,-0.12675244,-0.2994785,-0.27698347,-0.24661607,-0.17450643,0.039496224
-0.32438114,-0.6434356,-0.028063597,-0.39990133,-0.22947715,-0.02283446,-0.73753023,-0.3104533,-0.15309732
3.2489295,-0.070387624,-0.09366319,-0.511193,-0.8093147,-0.33782086,-0.19350131,-0.5763896,-0.2527806
-0.63643026,-0.4292636,0.11427164,-0.09144287,-0.33976498,-0.21268703,-0.30962068,-0.33430457,0.16918865
-0.08938604,-0.8719278,-0.71025044,3.8608482,-0.038537405,-0.34602347,-0.12773058,-0.539943,-0.19829969
-0.18369895,-0.3710094,-0.24756217,-0.1541973,0.9085162,-0.09319367,-0.18032818,-0.2779584,0.28300056
-0.5038866,-0.72245306,-0.32195562,-0.4244432,-0.13239112,-0.02388805,-0.19315682,-0.1155876,3.7032807
0.5596781,0.07301617,-0.53078794,4.014059,-0.5695018,-0.38605782,-0.12982027,-0.5345357,-0.21786134
-0.39806095,-0.525626,-0.6664884,-0.079212844,-0.101172045,0.12282556,0.91680473,-0.07671255,0.017416554
-0.12807171,-0.08620258,-0.28000054,-0.32992417,-0.17171946,-0.3072815,-0.407329,1.4856209,-0.76576716
2.4054785,-0.19438407,0.15746614,-0.08878796,-0.052680686,-0.31944114,0.033037726,0.16891323,-0.42194948
-0.5219398,-0.08574334,-0.66457653,-0.01991338,-0.6582598,0.2795867,-1.2326232,1.7574245,-0.38648766
-0.3183803,0.19990459,-0.34542328,-0.14216618,-0.3087076,0.039978024,-0.2780227,3.2057996,-0.58246416
-0.09750799,0.47472966,-0.42951664,-0.47667533,0.09711402,-0.35669512,-0.25323752,-0.21156918,-0.48018393
-0.02197513,0.87580436,-0.12309861,0.13894899,0.3551818,-0.22350925,0.008550334,-0.19924808,0.30515093
-0.14080569,-0.18533243,-0.26380002,-0.16973396,0.000131562,-0.062083445,0.05375124,-0.2624807,4.001532
-0.2491894,0.0136062,-0.37217715,-0.18148741,3.7265701,-0.546296,-0.16565067,-0.30344215,-0.17422524
-0.3189438,-0.10655646,-0.27217937,-0.2707923,0.9532127,-0.14640847,-0.085089214,-0.24692449,3.948759
-0.24394414,-0.32572687,-0.33392596,-0.2936026,-0.50195915,0.11606396,-0.020476284,-0.33518428,0.09463021
-0.30676287,-0.07749157,-0.23542963,-0.19610816,0.07870007,0.3847235,-0.1328804,-0.49487764,-0.3661933
3.1718984,-0.44913816,-0.8019272,-0.14355399,-0.26290268,-0.16680507,-0.2719131,-0.44640028,-0.49218723
-0.73732185,-0.5308674,-0.7246933,-0.60802317,-0.5337879,3.7616794,-0.63544655,-0.28225362,-0.61797905
-0.3522236,-0.15626772,-0.1569674,-0.38642555,0.087514505,-0.07312383,-0.08523465,3.1991916,-0.61634094
-0.5909175,-0.40652657,-0.14686918,-0.4375506,0.12640901,-0.21241988,-0.21657072,-0.30309805,4.0245275
-0.114012145,-0.010263884,-0.20825912,-0.24939185,-0.13342407,-0.13495716,-0.26183224,3.2778578,-0.70904905
0.078325525,0.009781897,-0.7522614,-0.20081326,-0.6525862,0.16242008,-0.0499174,-0.2872709,-0.015525945
-0.35876453,-0.3327557,-0.1569908,-0.4179718,0.02805674,0.19084081,-1.1367152,-0.34710366,-0.21710992
4.082265,0.34196073,-0.31542683,0.08577253,-0.36481667,-0.11525212,-0.21146394,-0.37187356,-0.08265617
-0.34142056,-0.09528156,-0.15303206,0.70470834,-0.10189611,-0.106022716,-0.22530058,-0.3663695,0.021239772
-0.015478171,-0.11396034,-0.575257,-0.054056138,4.129482,0.22809857,-0.23985103,-0.57725465,-0.33486882
