,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Metabolomics private topic 1,Metabolomics private topic 2,Metabolomics private topic 3,Metabolomics private topic 4,Metabolomics private topic 5
321.13096874610164,0.014659651,0.0052425936,-0.16048254,-0.032150365,0.10487282,0.032180943,0.05321254,-0.9944738,-0.18511882,-0.1503356,0.49035156,-3.3381512,-0.14004242,-0.19507709
322.9169930871106,-3.079546,-0.072799176,-0.3964068,-0.19120602,0.24948692,-4.0502167,-5.4504027,-2.9073136,-0.9427317,0.750968,-5.2186565,-3.0046253,-4.9751377,0.4416684
324.91406188056015,-1.1695197,0.6407262,0.47345698,-1.0251446,0.7461611,-3.091708,-5.1092014,-3.7763944,-0.80188334,-0.67525756,-4.6720963,-0.036316812,-1.0088754,-4.6074524
325.177311613809,0.020972524,0.06448374,-0.033329897,-0.021131195,0.0036131442,-0.035908736,-0.27037558,-0.005393167,-0.06059608,-0.035870604,0.48190922,-2.5378623,-0.0578485,0.0014156252
327.19299949538106,-0.18877979,0.11913346,0.08570116,0.0063879844,0.21526298,-0.017980188,-0.108414315,-0.23312594,-0.38068223,0.25356922,0.27881858,-2.0087342,-0.3717247,-0.22428182
327.22900665844,-1.4962132,0.12936877,-0.13016888,0.514073,0.2646849,-0.5258559,-1.0979812,-0.51202625,0.57049155,0.0935301,-1.5261391,-3.5450747,-1.4269987,-0.09390797
331.20901611987676,-0.021971114,0.13027766,-0.09631019,0.053786434,0.02590843,-0.06276412,0.8163644,-0.0702992,-0.014647692,-0.2953323,0.78658587,-4.1555233,-0.15238014,-0.024241233
340.21187603095825,-0.055903353,0.03548512,-0.01761034,-0.019494176,-0.0075316746,-0.018292516,0.81801695,0.018012524,-0.0961253,-0.228268,0.697426,-3.105873,-0.1452178,-0.010497594
341.2153858018675,-1.7963688,-0.11970461,0.6484134,0.30479315,0.74613786,0.32790902,-2.9706526,-0.4704029,-1.0212464,0.51712626,-1.6616809,-1.8814294,-1.5382707,-0.77727854
343.2026828016318,-5.5912986,-5.8266783,-0.0905785,-0.9419376,0.35282177,1.0288814,-5.518609,-3.8789318,1.028857,0.5572547,-5.437437,-4.090268,-4.3972626,-2.850496
364.9639981971387,-0.0022117617,0.093022555,-0.010521068,-0.0248634,0.021044943,-0.02704809,-0.32160434,-0.017000724,-0.06534362,-0.010810308,0.42896235,-2.3593159,-0.062244985,-0.029287467
365.0338834914042,-0.35134834,0.5563488,0.21687382,-0.0036523938,0.7639747,-0.019935276,-6.4133406,-1.8317642,0.07877436,0.72908074,-1.5345106,-1.5991783,-0.37300655,-0.698404
365.1570478361734,-0.17481598,0.62487006,-0.11943168,-0.11745255,0.13342707,-0.24645585,0.29899773,-0.1914674,-0.15421349,0.058305353,0.1420824,-1.6556569,-1.7500736,-0.3884805
366.9608786533716,0.017246839,0.07559269,-0.01929506,-0.03638699,0.0097982325,-0.030951047,-0.5685509,0.026888665,-0.078123614,-0.012597864,0.3943247,-2.4972217,-0.058383323,0.0010616109
368.9581999895951,-0.5405448,0.43166682,0.16417268,-0.019841483,0.65801394,-0.085072294,-4.853777,-0.9446749,0.020296596,0.3719314,-5.970469,-1.4132143,-0.06438363,-1.073741
370.29508284913226,-0.35476178,-0.5135564,-1.6296039,-5.034379,-1.144511,0.20372507,0.33654657,0.6380776,1.6226506,-0.12515938,0.6713326,-5.0151815,-3.977781,0.8370128
372.31076577324393,-6.2554693,-0.43623725,-1.0890529,0.033339098,-0.6973231,0.92599493,-4.3499546,0.55997473,1.3828477,0.9786247,-2.1313996,-4.4170547,-5.993557,-0.015450699
377.2659547657824,-0.5534066,0.004267553,-0.038883366,0.007913992,-0.045111097,-0.01092418,0.43458363,0.12577769,0.091412835,-0.060341258,-0.090510994,-1.3351182,-0.4550037,0.07738557
379.282029301882,-0.9107073,-0.07665179,-0.14722711,0.058322474,-0.005842291,0.0010241494,-0.28742275,0.14499173,0.23563945,-0.00045328215,-1.1778951,-1.352352,-1.037047,0.1505994
382.2223302420728,-0.002232181,0.35256892,0.21156365,0.095951185,0.4483644,-0.23808119,-1.3481061,-0.88116777,-1.1488109,0.33524904,0.12720658,-1.2966667,0.068070106,-0.34666997
393.24004257651256,-0.27882686,-0.00502384,-0.028362796,-0.031029783,-0.031203827,0.0047033224,0.7493662,0.0871808,0.0266283,-0.11432605,0.106043234,-2.333667,-0.21599717,-0.0006986931
394.2438161819251,-2.1918683,-0.096589744,0.0013724957,0.03347406,0.005232252,0.11033358,-2.3829427,0.11969322,0.21489848,0.32408202,-4.565891,-0.40851936,-4.0511794,-0.012227671
395.25625175576374,-0.36591333,-0.014480337,-0.014213815,-0.02043299,-0.017585378,-0.013858197,0.43961483,0.12124315,0.042118475,-0.07209997,-0.27925408,-1.5120865,-0.28794816,0.0474645
396.25931266754725,-5.633363,-0.3685867,0.045706987,0.16968879,0.1540454,0.19721307,-6.747408,0.057249896,0.5657712,0.3655891,-6.2159557,-4.345509,-6.119998,-0.036858007
398.32627315120135,0.13537759,-2.3132284,0.2007372,-6.021052,-6.187408,0.82987666,-0.010176659,0.52880275,1.3476061,0.6108095,0.18493406,-5.021839,-0.4599872,0.23699695
399.17773468337884,-0.64604074,0.33192223,0.18974678,-0.08001757,0.4057556,-0.0077654645,-5.5853395,-0.017571073,0.0292328,0.32656682,-0.64188886,-1.1976937,-1.5104206,-0.20397115
400.3421458375981,-0.92820764,-0.4190005,0.4137257,-2.1810803,-5.166748,0.61275,-0.5244564,0.41511473,0.7924079,0.6633543,-0.19280384,0.5641674,-0.23733047,0.3212401
409.18336016445807,-0.054040693,-0.15033716,-0.024320424,-0.22325319,-0.14368075,-0.12526701,-1.4135637,-0.46292406,-0.4601279,-0.075461514,-3.9678013,-2.2668676,-0.11323503,-0.21409641
409.2714046851231,-1.0911273,0.30772558,0.13965884,0.14030959,0.42395875,0.049622476,-6.5201855,-0.88557786,0.04506634,0.49019945,-4.652013,-2.0516953,-0.45750788,-0.35679978
417.24002955088895,-5.718012,-0.42396933,0.048406288,0.0806048,0.11723323,0.4878775,-6.767193,0.15286733,0.5741537,0.67502385,-6.8445344,-1.2909195,-6.042684,-0.16203
418.2196596002831,-0.72627157,0.028232098,0.86417043,-1.1105917,0.51510525,-0.3733801,-5.5303855,-5.2825994,-5.4708996,-0.9261217,-0.07913077,0.5905552,-1.5924603,-5.157649
424.3420088682949,-0.4273837,-0.5069855,0.24711531,-0.73742175,-0.4345948,0.35151225,0.43431267,0.22123802,0.47319093,0.39069518,0.5068713,-1.0441598,-0.45927688,0.007522173
426.3576828906015,-0.1555108,-0.20625815,0.07274595,-0.65712667,-0.6148952,0.13778463,0.18107297,0.14696737,0.26686177,0.09563986,0.50197,-0.30919063,-0.061991986,0.09708727
427.0674331988559,-0.15627424,0.16557004,-0.27346015,0.1319276,0.6123444,-0.08254715,-4.5497036,-0.16778079,-0.028588,0.13954908,-0.15413433,-2.2215323,-0.37689427,-0.71160865
427.26645620998005,-0.77601594,-0.07109297,-6.1167297,0.6010433,-0.8798193,-1.8350356,-0.95457894,0.49701893,1.2208625,-4.9683642,-0.98170495,-4.265223,-2.3483193,0.42550203
427.36111282551303,0.14794372,-4.8899913,0.20987916,-6.5077405,-6.531898,1.2243365,-1.7006528,0.82251316,1.7576512,0.65301716,-0.6082701,-5.038711,-0.6732001,0.31549075
429.23975084191744,-0.02972034,0.039125837,-0.037853643,-0.011588987,-0.0078007984,-0.026130967,0.7749305,0.033591278,-0.02769846,-0.21414475,0.6835688,-3.205223,-0.115511514,-0.0015507145
430.2434754203415,-0.37651515,0.06735102,-0.03671875,0.052768826,0.0963988,-0.021914652,-6.3753414,-0.10129871,0.05161637,0.14567573,-0.77826875,-0.42513368,-0.48638827,-0.03609396
441.1881778309272,-2.0638494,0.22009975,-0.046256475,-0.021672243,0.4528132,-0.04414696,-0.9539136,-0.12870109,0.097552046,0.20953302,-4.377229,-3.4880302,-3.0838885,-0.630392
443.2402929517617,-0.8996885,0.15239528,-3.9327595,0.28673416,-0.029321833,-0.25957948,-1.1426799,0.31475553,0.56347346,0.0091582425,-5.3493724,-3.6421945,-0.75496393,0.0994079
448.3408262741731,-4.999968,-5.7580905,-1.0623448,-3.430888,-3.4223645,1.5379775,-5.338649,-1.2682409,1.7978365,1.2081271,-5.0795016,-2.2955256,-3.7786083,-2.0925665
453.2095792347797,0.67930686,-3.0448005,-2.9096675,-3.455822,0.12794727,-0.76944226,-1.8154093,-1.0397784,-3.290123,0.1707263,0.48761755,-1.9504465,1.4403765,-0.18064824
465.2283399515315,0.8768145,-3.5024164,-3.7276082,-0.18200123,-0.54647756,-2.9051676,-5.382744,-5.497868,0.16378385,-2.6635559,-4.9973803,-0.94407666,1.3949797,-2.6131387
479.24015582489966,-0.8104699,0.53775156,0.18615724,-0.003199296,0.5282258,-0.19540727,-6.107447,-3.5962577,0.038999476,0.9510609,-1.757517,-0.11123447,-0.103214495,-0.494266
479.9038387582657,0.8429613,-6.3408947,-5.7094555,-1.7570419,-6.5627384,-6.107846,-5.4455357,-4.650675,-5.485303,-4.868176,-5.3449655,-4.900587,1.1461947,-2.292725
480.2392946824935,0.7751765,-6.319881,-5.9630256,-0.97871447,-1.2361343,-6.2671824,-5.576449,-5.970804,-4.399014,-4.808318,-5.188749,-4.384659,0.64520085,-1.8195702
483.0757223974028,-0.054364186,0.47644418,-0.036326606,0.026024196,0.39696783,-0.020954724,-5.7256837,-1.493655,-0.18757072,0.633066,-0.6103377,-1.144545,-0.2129815,-0.39746016
484.0761270341684,0.053754836,0.7343761,-0.5514554,-0.2808543,0.29066604,-1.5391606,-5.632403,-5.015663,-1.3282789,1.1735563,-5.055647,-0.5556437,0.7049508,-5.0954823
485.0734835941269,0.57760704,0.7421503,-0.5773375,-4.1976748,0.1931212,-0.6029191,-0.33803383,-4.1242056,-4.614073,0.5697279,-4.8880653,-3.6165466,-1.4692668,-2.6044452
485.2287549811139,0.7480734,-0.007357791,-2.1179318,0.6616442,-0.731927,-3.820289,-5.708812,-2.9921784,0.056998745,1.4104393,-5.287993,-2.7667387,1.1253687,-0.44328016
494.579584838628,1.0764267,-6.5394177,-5.822796,0.16079444,-6.347941,-6.3851447,-4.948477,-6.2907624,-5.64514,-5.350694,-5.5931454,-4.6332293,1.094805,-4.4211555
494.9141973198271,1.0540764,-2.2036762,-6.097963,-3.338054,-5.914608,-6.231087,-5.7175946,-6.5352173,-5.970121,-5.4480915,-6.0626974,-5.101846,0.51514244,-5.225775
497.23584017034875,0.018984735,-5.493504,-1.098803,-3.0626638,-0.19792879,-1.0857882,-4.250555,-0.008422673,-3.6850452,-3.1249092,-4.576244,-2.2486124,-0.2920282,-0.9439057
501.08630926230023,-0.10521031,0.06621183,-0.32087892,0.44762665,0.27210504,-0.4684884,-1.9649965,-1.2200055,-0.052521814,0.050216265,-1.093364,-2.7831829,0.0035741664,-0.016984623
509.2552829055155,1.4216182,-4.7184525,-5.167528,-1.3972441,-6.0415163,-2.0383844,-5.763196,-5.8142805,-4.0299997,-4.7844796,-5.1700625,-4.1643925,1.6047659,-4.496341
509.58934554543896,0.87752604,-2.9031136,-5.3145256,-1.2342598,-0.82059115,-6.3459854,-5.7950206,-6.3298163,-6.0114155,-4.66273,-5.1953154,-4.287529,1.0629396,-1.3778173
509.9229628592716,0.53867006,-6.2438536,-5.790427,-3.3079057,-6.165186,-6.650654,-5.6502485,-6.2001,-3.8947117,-5.029724,-5.640115,-5.0387506,0.4877324,-6.113953
514.5795507688714,0.75785375,-5.9385953,-2.519175,-3.6816506,-6.4293513,-4.758957,-6.0387335,-6.1031923,-2.7020245,-4.981061,-5.049038,-4.891449,0.96709895,-5.499337
518.3211782528595,-6.2600203,0.3595542,-0.5484624,0.41730765,0.38236248,0.4368213,-6.7579274,-0.3204848,0.4628908,0.84904176,-6.57557,-4.015564,-6.2589903,-0.5569471
520.3393342905536,-1.8042318,0.018801458,-0.11706503,0.12564397,0.03939402,0.03434251,-5.2677464,-0.17969899,0.2093723,0.31438842,-1.8765122,-0.5978778,-2.3147352,0.05815137
522.2780079381146,1.0028498,-6.0955195,-3.7349339,-0.7352915,-6.0103507,-6.2294254,-5.1121197,-5.397067,-5.3421264,-5.0951214,-5.0154667,-4.6592293,1.0792544,-1.3410044
523.9306489382229,1.4141581,-4.6445804,-5.1701,-1.4149697,-5.982569,-6.1168556,-5.494033,-5.811479,-0.5338268,-3.9210176,-5.424587,-4.1338854,1.7811604,-2.5047674
524.2657076843612,1.4704151,-6.516353,-5.963877,-5.4330854,-6.3869705,-6.40822,-6.0612493,-6.4333687,-5.2482457,-5.45107,-5.2965536,-5.162307,1.3386607,-4.131139
524.5984796167957,0.58236575,-6.4436526,-5.595354,-3.3938444,-4.1985807,-1.4879836,-6.0770187,-6.0133743,-6.3909082,-5.476841,-5.5065775,-5.235119,0.78405786,-5.142215
529.2549223397006,1.1696105,-5.947495,-5.5190234,-0.86887634,-6.2782845,-6.197614,-5.355538,-4.9070706,-2.170299,-5.392701,-5.2839994,-4.808769,1.1367126,-1.7845824
529.4003873418752,-0.044156317,0.03355703,-0.046092074,-0.008594825,-0.03135782,0.041949507,0.9716854,0.018805027,-0.12309215,-0.19617984,0.7765133,-3.4119813,-0.1456144,-0.050477955
529.5893463118568,0.60539126,-5.9812574,-4.6449356,-2.7588518,-5.8034544,-3.4727113,-5.773448,-6.064445,-2.909713,-5.693228,-5.4912763,-4.667329,1.026053,-5.6180506
529.922664198904,0.41671348,-6.354746,-5.633747,-3.5213249,-5.6133375,-6.4794483,-6.1481605,-6.436115,-6.1352615,-6.4081264,-5.318468,-5.088205,0.5676098,-5.85852
530.2875437014399,-0.9257183,-1.4210751,-5.7294393,1.0208225,-0.40622315,0.36281905,-5.8740387,-0.04276198,1.4978116,-0.7202149,-1.0900471,-3.1531024,-2.491683,-1.236867
530.4032163981011,-0.046398465,0.04778233,-0.035126276,-0.0013810024,-0.018952455,0.06717576,0.9026615,0.02454504,-0.13207829,-0.13558543,0.7710614,-3.029055,-0.1472734,-0.1323673
531.4060790152861,-2.32344,0.5220689,-0.028427593,0.37634677,-0.19832826,1.2811506,-0.015567817,-2.5679452,-1.8171072,1.2008874,0.42008644,-2.594006,-5.782294,-5.4941087
533.2145781884238,-0.042452045,0.058480278,-0.0132571375,-0.015679594,0.018271528,-0.029655538,0.5243141,0.011743467,-0.08996263,-0.093458,0.4655615,-2.449393,-0.067767985,-0.031875975
534.2955154689315,-7.2180076,0.48941416,-0.93318915,0.33453995,0.91425234,1.1194146,-6.566523,-3.091505,0.7320754,1.357182,-6.1606827,-4.6474676,-6.0066047,-3.9467149
538.6060509169396,1.7024808,-5.950246,-5.7278657,-0.4384877,-5.935257,-4.9845333,-5.4442325,-6.1627464,-4.1613283,-5.569248,-5.4473786,-4.782776,1.5686643,-4.030468
538.9403787567521,1.4145837,-6.2264814,-5.858529,-2.9103003,-2.6874576,-6.310454,-5.436539,-4.792537,-3.5205514,-5.622542,-4.0266542,-4.4998646,1.6182652,-3.0764236
539.274086627344,0.6795752,-6.2308583,-5.764055,-0.3484253,-6.194107,-2.9088082,-5.7281294,-6.065316,-5.8786383,-4.952716,-5.593173,-4.8483896,0.6507249,-5.545382
542.3217091755456,-0.7236053,-0.007974009,-0.027062248,0.015172031,-0.028205402,-0.012789858,-3.547933,0.024142139,0.05505132,0.12999623,-1.4011215,-0.5889806,-0.52481955,0.08779212
543.3253708800618,-6.6038747,0.18539657,-0.23534366,0.518891,0.29344103,0.40947747,-7.095806,-0.3498561,0.62194896,0.7870136,-3.8381293,-5.3355227,-7.0113397,-0.3166273
543.9300571574971,1.0603449,-6.433739,-5.9267006,-1.4606733,-6.308561,-6.3455615,-5.3888884,-6.271898,-4.0828314,-5.7142787,-4.960044,-5.273763,1.2029116,-1.36925
544.2646646425169,1.0303099,-1.9057882,-6.019574,-3.5756524,-6.447646,-5.4515576,-5.811125,-5.7701955,-4.15586,-5.1972103,-5.400655,-3.7873116,1.6115675,-3.500839
544.3377205303616,-1.8632574,0.11037649,-0.08823334,0.18096939,0.09462648,0.123469904,-6.71919,-0.17604819,0.3028841,0.46776623,-1.7170578,-0.56734973,-1.8463271,-0.13580033
552.26974141865,-1.7283407,0.41769648,-2.1849713,0.83936065,0.1593935,-0.022382155,-6.0955563,-0.15760884,1.0729604,0.007828459,-5.7267475,-3.1850498,-5.8118153,-0.909597
553.2806751977768,1.5294812,-6.4313636,-5.5927925,-0.7461983,-5.7061076,-5.94986,-5.5601993,-2.7062235,-4.7011447,-5.112952,-0.9406804,-4.863724,1.5148015,-0.25447387
553.61540315256,1.3180745,-6.2854853,-5.074599,-2.7993402,-6.1814246,-6.1752906,-5.1876245,-5.774911,-5.942335,-5.7623277,-5.445245,-4.5923557,1.5231731,-1.966613
553.9493235760538,0.77426434,-6.3997593,-4.9107084,-1.925117,-6.1024537,-6.4334292,-5.4953666,-6.6304164,-5.9000063,-5.77498,-5.1422005,-5.147194,1.2689195,-5.3862505
557.0945160711414,0.0019527804,0.06762527,-0.03032354,-0.026123185,-0.0068095513,-0.02307906,0.8257578,0.031269573,-0.07024151,-0.20209032,0.76644963,-3.3309252,-0.062077448,-0.007301409
558.0950952046802,-0.013427548,0.121114746,0.029967591,-0.036589347,0.06289307,-0.011570966,0.119833946,-0.13276754,-0.2050684,0.06350891,0.50064546,-1.5935745,-0.017985435,-0.11989361
558.2958744602934,-1.9088511,0.011243274,0.10094654,0.06696586,0.046454135,0.08574565,-7.12163,-0.12344596,0.14249678,0.37869737,-6.9104724,-0.41538435,-1.5514624,-0.050151635
558.6060387649404,1.6727118,-5.9170427,-5.356765,-4.628209,-4.9849615,-4.7012253,-5.560633,-5.3782115,-3.0877995,-5.121871,-4.3237157,-4.72937,1.4114373,-4.0102882
558.9402700704871,0.6274817,-4.1669006,-6.2030163,-3.4561563,-6.5458913,-1.3716688,-5.57349,-1.7268164,-3.7452226,-4.832544,-4.917562,-3.641949,0.6322913,-5.31026
559.0931126248909,0.0059771724,0.17166011,-0.048565574,0.0343042,0.20739494,-0.115936145,-0.5236368,-0.37070787,-0.42589065,0.27046806,0.09561257,-0.97110575,-0.006582206,-0.22214992
559.2737127305819,0.34489155,-6.948843,-6.1332803,-4.1422725,-6.7479777,-6.613872,-6.08718,-6.8870826,-1.7854375,-5.2507744,-5.1779623,-5.1352696,0.41214967,-6.348187
567.9566053446767,1.4416361,-5.987769,-6.0514627,-1.8458579,-6.042916,-6.0048943,-5.5506387,-6.097991,-4.1827865,-5.2930613,-5.32566,-4.7345724,1.3672295,-1.1398627
568.2432464392484,-5.6669984,-5.2856545,-0.45320427,0.032168984,0.456702,0.9343226,-6.0843096,-1.5664266,0.83352876,0.014560133,-5.6126194,-2.6735792,-5.020399,-3.9184055
568.6244512297033,0.938689,-6.3953166,-4.2103405,-5.0373077,-6.3965273,-6.486231,-5.7248774,-5.7746425,-6.3961387,-5.1200914,-5.2722726,-4.8142943,1.0521653,-2.0407212
573.2808027957229,1.3827026,-6.2392592,-5.851137,-3.9998922,-6.419695,-6.416078,-5.681587,-6.3539343,-6.219172,-5.7131696,-4.9880686,-5.138398,1.5087245,-5.444489
573.6157713601772,0.748857,-6.437975,-6.326556,-3.3986483,-6.5984707,-6.716237,-6.0907006,-6.4678707,-5.2985,-5.38844,-1.2004218,-5.0152206,1.0445995,-5.103592
579.416994523248,-1.2277346,0.18192077,-3.625162,0.9637421,0.82842445,-2.1778572,-5.5553718,-0.9375011,-5.742525,-3.7422945,-5.3052917,-3.9274917,-5.288271,-5.082845
582.6316699482917,1.4858184,-6.470548,-5.815907,-3.986428,-6.0591,-6.3155375,-5.5610204,-2.9211407,-5.9079056,-5.8692403,-5.46242,-4.717318,1.6574175,-5.394357
582.9665417603859,1.3766186,-6.0109773,-5.6637383,-0.32782835,-6.014376,-6.166961,-5.869299,-6.0837417,-5.4968963,-5.402263,-5.5722833,-4.826193,1.252686,-2.456363
583.2998526402897,0.72589636,-0.67914164,-3.8923512,0.8598041,-0.07136512,-4.7122674,-5.890526,-4.674161,-2.2359238,-4.7347994,-5.0517645,-3.8294845,0.7587348,-3.041397
587.9566405582815,1.1881235,-6.385249,-5.924724,-3.463248,-5.9949875,-6.4638023,-3.4114802,-6.115838,-2.2155614,-4.959961,-0.7305938,-4.4436073,1.3558273,-4.597411
588.290947483365,0.8916714,-6.469828,-5.1713142,-5.729865,-5.7807803,-6.588476,-5.295613,-4.5002956,-6.1908035,-3.3408778,-5.497644,-5.4102173,0.9068885,-2.1123142
588.6245140788945,0.6563945,-6.7059903,-6.4185753,-4.4947844,-6.9324856,-6.4470835,-5.849669,-6.632107,-6.616799,-5.5059047,-2.2316747,-5.132759,0.81394243,-5.851752
595.2667896776544,-0.02818685,0.057280555,-0.020317769,-0.022089884,0.0007461319,-0.02140462,0.96084416,0.032720953,-0.07609305,-0.26281843,0.74096394,-3.3737752,-0.09728377,-0.011315823
596.2698185638503,-0.034457065,0.05899451,-0.03274742,-0.021234162,-0.005449199,-0.024231102,0.9202086,0.027497828,-0.072993845,-0.24682756,0.74931604,-3.2876205,-0.097205885,-0.015199787
597.2685359417759,-1.0596257,0.3018994,0.28558576,0.016887631,0.39975038,0.06420151,-0.74257076,-0.35050178,-0.43739507,0.5348166,-1.8117516,-2.1062837,-0.6386641,-0.6739114
597.3068354780905,1.3367958,-6.260623,-4.3999596,-3.1089375,-6.0846996,-5.4445076,-5.7637954,-5.875846,-1.622874,-5.369452,-5.0147996,-4.4918423,1.5336173,-3.46761
597.641335302347,1.1098549,-6.1905866,-6.0512233,-0.9257648,-6.2385316,-6.015017,-5.3337307,-5.896631,-0.38924307,-5.9284797,-5.377212,-4.9185185,1.1048753,-5.1710296
597.97541909505,0.85784125,-6.255207,-6.05508,-3.960232,-4.5159283,-6.1005263,-5.0482445,-2.8409824,-5.48699,-5.0666056,-1.2053499,-5.1257944,1.1390259,-3.5132377
602.6316334779631,1.0047615,-5.1946487,-5.6457567,-3.4086626,-6.145538,-6.479053,-1.4092574,-6.0861025,-5.4263086,-5.9386435,-0.6920209,-5.2396555,1.0647516,-4.994165
602.9660757273422,0.7183089,-6.2521324,-6.092391,-3.5067718,-6.572777,-6.4121413,-0.8318669,-6.646958,-5.5255995,-5.6213193,-5.442632,-5.3719006,0.9023814,-5.3306465
603.2998283170422,0.5729029,-6.2410684,-5.9512596,-1.9924796,-4.390841,-5.2062664,-5.7886605,-6.101446,-3.0224323,-5.574803,-5.7011094,-4.217222,0.899683,-5.023935
611.9828288944624,1.3995473,-6.014783,-6.0848618,-4.4831285,-6.5135794,-6.5036907,-5.6136665,-5.3863826,-5.5680647,-6.002131,-5.9076924,-5.3967466,0.9901767,-4.482724
612.6507417911749,0.8777845,-0.70003533,-6.0879774,-3.5413601,-6.291064,-6.1179748,-5.5642037,-6.304319,-5.9209366,-5.8536077,-5.1946087,-5.26377,0.62796855,-4.739456
613.2314676950899,0.1600753,-5.778719,-5.109902,-0.5609677,-5.675797,-4.9075217,1.9807937,-0.17571752,-0.36340642,-5.5860515,0.038216025,-4.2552657,-0.44713494,1.1302682
615.4957687178843,-2.328705,-0.007932141,-0.09254012,0.11299519,0.08209257,-0.011770165,-2.9508483,-0.16628802,0.07521768,0.21287659,-2.0411465,0.13037169,-3.8205013,0.06028565
617.307072248301,0.76791453,-6.5167212,-5.641961,-0.7041157,-6.2117887,-6.1100597,-5.57525,-6.4168215,-5.44572,-3.8610938,-5.246132,-4.9087915,0.9926007,-5.3389916
617.5111012064827,-1.1685089,-0.017961564,-0.06549117,0.07654208,0.053065978,-0.033883438,-3.4320264,-0.08853509,0.07468283,0.0971367,-5.9384375,0.020911623,-1.665866,0.12873867
617.6419495365926,0.8636632,-6.599368,-5.9418516,-2.7236123,-6.6568217,-6.2988553,-6.1028876,-6.3422637,-5.4707847,-5.913477,-5.893011,-5.4038124,0.84952855,-5.111641
626.6576566538322,0.7045028,-6.4957767,-5.757822,-0.4868029,-6.5689344,-6.5630107,-5.811543,-6.463909,-4.2075653,-5.827427,-5.374037,-4.788479,0.6701126,-4.506589
626.9925645287154,0.82253957,-6.2518606,-2.852977,-3.2264364,-6.2828183,-6.344056,-5.942905,-6.319276,-4.6488557,-5.702862,-4.7411013,-4.921831,1.0687196,-4.6200523
631.1131080400904,-0.014953087,0.063646115,-0.036041744,-0.03378857,-0.0049536396,-0.020987589,0.8999042,0.021758392,-0.08901701,-0.23370005,0.75058633,-3.563002,-0.096256755,-0.013908454
631.4696678851957,-1.0878428,-0.014825092,-0.00047660805,-0.013872088,-0.0018207468,-0.03793608,-0.034050204,0.027441721,-0.02245713,0.014108926,-0.9826322,-0.17248474,-1.0897268,0.04159592
631.9825059466988,0.79743433,-5.9390655,-5.975608,-2.690806,-1.8681507,-6.2263784,-5.4181004,-1.6448505,-1.4965228,-5.544722,-5.6715446,-3.6836693,0.87479067,-5.2945795
632.113831429033,-0.007584811,0.08247672,-0.024919169,-0.03283412,0.0065428168,-0.019991083,0.65289766,0.014472976,-0.078447096,-0.12381036,0.637216,-3.081194,-0.08228261,-0.013009199
632.4730362885023,-5.2704325,0.01460129,-0.051356502,0.29909527,0.416575,0.20531368,-3.020561,-0.49641898,0.08895126,0.4876181,-6.95174,0.12354103,-6.726538,-0.888599
633.1117401972615,-0.019705495,0.109495595,-0.018763492,-0.029813517,0.046033993,-0.006813584,0.46134695,0.006819546,-0.15932871,-0.032812633,0.6027446,-2.483058,-0.057856854,-0.072137244
633.4849260004992,-1.005981,-0.05451354,0.038234267,-0.0060051484,0.018500645,-0.018634278,-0.48935938,0.029843211,-0.014614038,0.07771987,-2.6318238,-0.14242645,-0.87698025,0.0412865
634.1118418026093,-0.4780245,0.61133003,0.23691586,-0.154532,0.6335203,-0.043550685,-1.4922534,-0.41743276,-0.3782764,1.0018185,-1.6874335,-2.5906806,0.020785771,-0.7136545
634.4889074555051,-6.4644933,-0.012072479,0.18062119,0.40111136,0.5170153,0.23631161,-6.800842,-0.4715439,0.19369224,0.56026953,-6.661549,-0.50657254,-6.188884,-0.6441419
636.5557191988065,-6.2707467,0.0033439118,-0.34671655,0.2994513,0.26534712,0.16212136,-6.6089525,-0.09996406,0.4962849,0.43648195,-4.5064335,-0.06952444,-6.2934656,-0.16739762
638.5712654688349,-6.5319667,-0.30272064,-0.57393277,0.53601974,0.37914306,0.37055263,-2.0634933,-0.104143664,0.8456435,0.44180298,-6.8820443,-0.7687771,-6.1689625,-0.1209047
639.4958013225602,-6.9436035,0.18245752,-0.3765728,0.44281003,0.40424532,0.19241267,-6.7217317,-0.22108799,0.4203997,0.5103384,-6.747727,-0.48156303,-6.450507,-0.1732417
641.3335183619116,0.33827317,-6.33203,-5.945488,-0.8193783,-6.6462536,-6.227142,-5.149127,-2.7597618,-5.9617934,-5.9774323,-5.6305537,-5.3492227,0.62680244,-4.969095
641.5109450869985,-0.7460464,0.0050076023,-0.043436605,0.009240699,-0.017626783,-0.03076163,0.042777814,0.086991094,0.025140129,-0.018384038,-0.55646265,-0.54187065,-0.7655012,0.07799394
642.5148600574103,-5.724507,-0.02523,-0.114842415,0.26380545,0.23876089,0.1687192,-5.430884,-0.13442361,0.29748422,0.37098792,-7.0293846,-0.06680162,-6.674108,-0.005465295
643.5266048936926,-0.8251246,-0.021282692,-0.036426473,0.0031308057,-0.017162569,-0.016537854,-0.36483422,0.058514908,0.052798226,0.012824643,-2.4981704,-0.28900275,-0.8926965,0.11501415
644.530196975248,-5.811858,0.0095952265,-0.7446311,0.4488914,0.33514202,0.4199492,-6.4954567,-0.27074426,0.6243762,0.54742265,-6.777559,-1.4765402,-5.890655,-0.019205648
