,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Transcriptomics private topic 1,Transcriptomics private topic 2,Transcriptomics private topic 3,Transcriptomics private topic 4,Transcriptomics private topic 5,Metabolomics private topic 1,Metabolomics private topic 2,Metabolomics private topic 3,Metabolomics private topic 4,Metabolomics private topic 5
1193,0.025167879,0.25312984,0.017958628,0.025163533,0.053003,0.013103329,0.00704745,0.025759235,0.01478534,0.395425,0.011498711,0.013307459,0.012331914,0.007172502,0.025237164,0.01006112,0.039432302,0.025030937,0.025384638
1194,0.016729975,0.179675,0.0147383055,0.01960858,0.041139074,0.01158246,0.022612326,0.017063333,0.013344205,0.41864455,0.01481775,0.02307137,0.017105514,0.012889494,0.032076642,0.018092897,0.075972036,0.024129007,0.026707424
1195,0.02092082,0.262798,0.008489485,0.027823554,0.036785863,0.012604661,0.008104042,0.011281586,0.010284986,0.50718325,0.0073800148,0.019938521,0.012472465,0.0106282905,0.010176691,0.0086728325,0.0075014676,0.006192932,0.010760461
1196,0.006284789,0.47111115,0.00435356,0.016489705,0.008643539,0.008928869,0.006528385,0.0067025027,0.005440108,0.3332427,0.0067428006,0.014585103,0.010412801,0.008224586,0.012428953,0.013664815,0.03165098,0.013357855,0.021206724
1197,0.021921158,0.47300914,0.007204691,0.013218974,0.008479664,0.0059794583,0.017441988,0.013085692,0.008627632,0.24491899,0.007763503,0.020212092,0.013557063,0.010223317,0.007113878,0.031129077,0.07122423,0.0122206705,0.012668874
1198,0.04852421,0.0035818918,0.0028594083,0.002042504,0.0016503823,0.0027568664,0.013381572,0.0016925381,0.0034466349,0.0025080363,0.0017532686,0.028815666,0.0021011431,0.028723845,0.0011636516,0.8495801,0.0012116258,0.003065178,0.0011415136
1199,0.03508289,0.006250701,0.0025328114,0.0026207187,0.0016771399,0.002174165,0.029640121,0.00492217,0.0013352536,0.0035205795,0.0025075178,0.029750852,0.0028488683,0.04850469,0.0014167789,0.8172204,0.0013546397,0.0054360325,0.0012037422
1200,0.07855179,0.06422927,0.004289357,0.0072435006,0.00327803,0.004288584,0.032273255,0.008599414,0.0027994167,0.026060607,0.011235496,0.050020903,0.01073653,0.08669858,0.0028681047,0.56208324,0.0073605,0.028199784,0.009183666
1201,0.060764577,0.055533994,0.0035462137,0.011651019,0.0066534644,0.007247376,0.041804798,0.013911517,0.003105001,0.025228536,0.012565677,0.03306983,0.0118333,0.120583236,0.002771998,0.5269512,0.0068978677,0.04890037,0.0069801067
1202,0.1743817,0.020661613,0.0021248977,0.0072491597,0.00837737,0.00553887,0.030330518,0.0054021585,0.0031041887,0.008352882,0.0072337934,0.009356965,0.0072634257,0.17963386,0.0031985645,0.5054346,0.003899476,0.015006068,0.0034498912
1203,0.19452956,0.014789329,0.006217534,0.016744087,0.007755362,0.006660296,0.023757594,0.013440325,0.004928548,0.01530908,0.010009125,0.019535515,0.009790118,0.27828354,0.003751672,0.30032414,0.008050087,0.058577497,0.0075465175
1204,0.051025216,0.018763265,0.0050872266,0.0064664404,0.004772899,0.003977077,0.009944422,0.0028968581,0.0032493977,0.017975252,0.010220539,0.030449316,0.008686892,0.3104753,0.0033372918,0.07696933,0.027650787,0.39834863,0.009703815
1205,0.10970294,0.003061495,0.003393176,0.0040031415,0.0038704304,0.004315394,0.0030692788,0.004399055,0.0017813413,0.013080728,0.005581281,0.0388567,0.0022801517,0.19098361,0.0011374552,0.060606234,0.0043337136,0.5426659,0.002878002
1206,0.3127188,0.004689288,0.0101712765,0.0055645504,0.0078413095,0.008013854,0.009402604,0.0040744036,0.00488604,0.025961298,0.008416391,0.033871997,0.00618911,0.17382687,0.0030344247,0.13992713,0.00930018,0.22673821,0.0053722328
1207,0.6103658,0.012043478,0.022107057,0.012834786,0.01647451,0.0055533536,0.016608149,0.02553229,0.008502004,0.009842602,0.006625546,0.006153286,0.0066338223,0.013331833,0.009218516,0.047796078,0.011572552,0.14842658,0.010377751
1208,0.4837972,0.02861659,0.025543625,0.04507209,0.042362884,0.025356643,0.033619985,0.036903434,0.025634151,0.017779943,0.014557186,0.012009057,0.011262767,0.017294733,0.03249391,0.022986872,0.0125607895,0.033522572,0.07862556
1209,0.06608701,0.028694136,0.06266747,0.028039945,0.02566778,0.030198386,0.035899445,0.03152118,0.031258546,0.017220447,0.016321346,0.011869997,0.012115639,0.02353699,0.3372035,0.019221436,0.12217599,0.014405217,0.0858956
1210,0.10254798,0.047200754,0.08384096,0.02918839,0.024472084,0.038050193,0.03365327,0.03678078,0.041822437,0.024099423,0.024617665,0.018787075,0.01836667,0.038640384,0.11412653,0.0318075,0.17861953,0.034311727,0.07906658
1211,0.07709871,0.044987805,0.23238024,0.02623643,0.022457363,0.02376913,0.076441534,0.03181469,0.023194062,0.028367037,0.03857936,0.033343773,0.02961219,0.072588734,0.02000094,0.050872937,0.026301436,0.033301506,0.10865214
1212,0.13021761,0.054656573,0.10263292,0.032005794,0.037460294,0.03148396,0.026787937,0.039442867,0.03169104,0.026130537,0.043753155,0.04172091,0.033444062,0.07395228,0.022412023,0.025629804,0.01288348,0.13853735,0.09515737
1213,0.04099798,0.045649383,0.07510389,0.047777515,0.045403082,0.053823255,0.035480846,0.06899029,0.040148325,0.028448116,0.045623157,0.05622384,0.051008157,0.14237511,0.02883004,0.028662972,0.0066628815,0.07126693,0.08752427
1214,0.04328634,0.04421823,0.11649454,0.034545183,0.03189186,0.04157779,0.028738586,0.046629623,0.040326864,0.03165527,0.07431093,0.068558104,0.050549246,0.12614457,0.031891268,0.025310017,0.016707137,0.08042542,0.06673902
1215,0.030617692,0.030153584,0.15736511,0.038307156,0.046782427,0.022051934,0.03119762,0.032166917,0.039776243,0.037295736,0.10017059,0.06296685,0.050592843,0.11181431,0.031176971,0.033140447,0.022305327,0.092771746,0.029346438
1216,0.026109615,0.027623598,0.08331903,0.038546897,0.034685954,0.025748733,0.040709663,0.04091068,0.048661757,0.023096133,0.05728228,0.024246044,0.025625125,0.04529261,0.04827572,0.024628932,0.07784567,0.2808084,0.02658315
1217,0.018741958,0.025838643,0.20394516,0.03506959,0.046359103,0.042872943,0.02415349,0.112748645,0.033015046,0.019483251,0.041546352,0.016000222,0.020195492,0.031830635,0.031963855,0.030492062,0.07570091,0.16042313,0.029619478
1218,0.053047933,0.044364892,0.106832325,0.03204272,0.055888437,0.11282302,0.03581603,0.05556838,0.0302832,0.021720756,0.04050073,0.018563433,0.022033973,0.03588704,0.08139099,0.034345705,0.111090995,0.05976215,0.04803734
1219,0.042180438,0.076704696,0.07598371,0.077226676,0.06144301,0.051903952,0.045415655,0.060889453,0.042820875,0.03156788,0.03626084,0.020109277,0.026126295,0.031439517,0.07117461,0.039218076,0.09799164,0.07671964,0.034823768
1220,0.018823568,0.03465132,0.49717268,0.024369048,0.02432592,0.031916004,0.014827802,0.08610821,0.014057286,0.017684743,0.012606996,0.009879873,0.013046561,0.013413718,0.017248623,0.021238433,0.04840087,0.07684227,0.023386039
1221,0.062498778,0.032557487,0.42037162,0.01908672,0.022232385,0.009473313,0.014428712,0.062362187,0.02313889,0.031500503,0.027681049,0.021779327,0.030976905,0.036711745,0.018137418,0.030903932,0.05044728,0.06609976,0.019612014
1222,0.024137275,0.042557795,0.30100334,0.031023562,0.038945388,0.025328634,0.05033607,0.042095818,0.018738283,0.044348978,0.04384953,0.039154246,0.043350883,0.071879156,0.025162917,0.03794615,0.033985056,0.056232672,0.029924221
1223,0.017744686,0.028414765,0.17129119,0.020382335,0.031335842,0.060454052,0.033400726,0.028311215,0.02312774,0.057013582,0.072093524,0.085544355,0.05884925,0.15932031,0.027764328,0.039867103,0.018313456,0.028421046,0.03835041
1224,0.029534694,0.03220228,0.25675637,0.0319494,0.04008621,0.050569132,0.018293539,0.021747664,0.062167015,0.042477332,0.048580762,0.059710484,0.042033,0.1066499,0.020794598,0.044798736,0.027645268,0.03427517,0.029728454
1225,0.03226708,0.051093105,0.2716154,0.038511764,0.040840518,0.030393703,0.026892554,0.023046518,0.012660096,0.016165579,0.014306431,0.021261884,0.015883405,0.04224026,0.016487658,0.075231455,0.15469767,0.10180195,0.014602952
1226,0.05591124,0.040194593,0.24940833,0.032059643,0.04157055,0.043799564,0.023322135,0.024103625,0.02863875,0.012833308,0.010911659,0.017362343,0.014269225,0.03675977,0.038726024,0.071860306,0.09456924,0.12304414,0.04065553
1227,0.037314575,0.042080138,0.39542276,0.012911977,0.029278772,0.02614974,0.016741425,0.035929963,0.011927695,0.022864683,0.014676108,0.012727734,0.013747559,0.02129749,0.017608188,0.031370077,0.03625508,0.1964292,0.02526681
1228,0.028480997,0.028712707,0.518322,0.016185908,0.016199382,0.014530621,0.039584998,0.022782108,0.018157337,0.04378863,0.022234775,0.01247596,0.016630873,0.017267067,0.06069042,0.020620668,0.036205906,0.03719256,0.029937178
1229,0.11615165,0.05841224,0.40338483,0.013268405,0.019505655,0.01150722,0.0120101925,0.018426731,0.009492415,0.039382223,0.021691686,0.010119785,0.014217429,0.014257845,0.15423498,0.014273755,0.02185462,0.019695813,0.028112574
1230,0.09295827,0.028271189,0.26878712,0.019845588,0.03469431,0.028019316,0.03130926,0.02452497,0.018542958,0.035394095,0.031313255,0.007951002,0.016322752,0.009003363,0.26029792,0.020690842,0.019673917,0.019563371,0.032836463
1231,0.10357137,0.019258732,0.17656527,0.018892383,0.017456252,0.029820831,0.030328218,0.012046604,0.012269,0.025293227,0.028695341,0.00535255,0.013729718,0.0048382604,0.41862592,0.020442244,0.028587127,0.022746457,0.011480366
1232,0.090738624,0.022369001,0.116618365,0.019288532,0.018560633,0.01875631,0.022180319,0.018800031,0.014908641,0.028969204,0.022070939,0.0061623203,0.012866064,0.005873534,0.5005569,0.022279562,0.0207018,0.012936397,0.025362846
1233,0.17869638,0.027067643,0.19138403,0.012737024,0.013438344,0.012700305,0.020042948,0.02877238,0.0076984228,0.042100664,0.015185906,0.008074282,0.011925171,0.009470405,0.33197725,0.02932094,0.015587322,0.015579304,0.028241256
1234,0.11457959,0.034155216,0.17245415,0.020055976,0.029239621,0.01726145,0.039222486,0.029260082,0.015397076,0.05007639,0.014818828,0.009768557,0.012663883,0.012535541,0.24422744,0.033475164,0.09873915,0.018927645,0.033141676
1235,0.08709456,0.03965999,0.112301804,0.02283495,0.014189758,0.02121724,0.03164972,0.01423978,0.0454884,0.051478744,0.014350566,0.0122316,0.013149913,0.020489175,0.3703505,0.028267285,0.04900601,0.031625915,0.020374034
1236,0.0716935,0.022592153,0.08150422,0.039279275,0.046023425,0.038458906,0.05861863,0.032342628,0.024969961,0.04224,0.010438822,0.020459391,0.012769343,0.05485145,0.3250558,0.029385343,0.022577744,0.026919967,0.03981947
1237,0.028712273,0.02592308,0.029365266,0.03511151,0.026046457,0.037739176,0.03115433,0.025158977,0.1386313,0.031197032,0.010583098,0.021251582,0.01606129,0.05980188,0.35896742,0.023680165,0.05437523,0.022190992,0.024048986
1238,0.036931463,0.029349644,0.054061487,0.04729682,0.042162076,0.035141483,0.033785436,0.051175047,0.056783035,0.032871187,0.014191925,0.029349953,0.02952897,0.07733779,0.2998391,0.029585987,0.054808356,0.025712015,0.020088216
1239,0.06402887,0.05033438,0.044500772,0.04308719,0.050119728,0.028990144,0.032035578,0.039788865,0.043793164,0.05138756,0.0152240535,0.033176944,0.048354845,0.08004168,0.17932175,0.035636324,0.10532283,0.028207587,0.02664772
1240,0.026752066,0.03182177,0.0266289,0.034908097,0.08030978,0.069842406,0.025775384,0.03195234,0.061159864,0.0437942,0.013069972,0.028623722,0.042677835,0.07056408,0.32818198,0.021060368,0.011430138,0.017374408,0.034072775
1241,0.07509379,0.055175424,0.028772611,0.020045098,0.014010473,0.008815152,0.041233417,0.050393198,0.020638064,0.021464374,0.010912498,0.034867603,0.11735549,0.21317202,0.03516898,0.2119721,0.0075471606,0.012483201,0.020879267
1242,0.102005295,0.019917231,0.008982154,0.007110713,0.008757729,0.009902663,0.05284388,0.019856216,0.0067573874,0.012700536,0.0058024246,0.04439667,0.028969858,0.1434048,0.012655103,0.36371922,0.007376973,0.13529873,0.009542348
1243,0.002589203,0.012277152,0.00223358,0.0014908968,0.0018368326,0.0031195139,0.017541463,0.0022522488,0.0014083458,0.0016158187,0.0014953931,0.0028543137,0.0021312959,0.030871572,0.00094628904,0.9109299,0.0019680795,0.0010816157,0.001356423
1244,0.016895011,0.15553181,0.026328236,0.0201876,0.01648626,0.015955834,0.18315737,0.03765018,0.015771555,0.0146091655,0.013439967,0.02570695,0.018646544,0.26492167,0.023126833,0.13014664,0.0024158203,0.005910059,0.013112477
1245,0.031202842,0.08101563,0.02648421,0.032549363,0.038899988,0.023325453,0.037995324,0.02291553,0.023555405,0.22313713,0.02986232,0.06681219,0.17015688,0.041806918,0.059830055,0.053691868,0.01209868,0.011618022,0.0130422115
1246,0.03900506,0.099301085,0.020857878,0.04383317,0.037641622,0.037120763,0.04174183,0.01876872,0.04996413,0.06761784,0.03340649,0.079823084,0.114048146,0.12905546,0.0854544,0.05515639,0.0077255764,0.012915559,0.026562786
1247,0.021764813,0.021865968,0.026452947,0.029869743,0.029863982,0.027633308,0.01878542,0.033897176,0.03009444,0.5241398,0.022745755,0.0579757,0.021712696,0.010301331,0.06732836,0.013878881,0.010554666,0.014727823,0.016407212
1248,0.013519516,0.045038532,0.008261971,0.020034218,0.037859555,0.016123636,0.008350818,0.011664802,0.01609065,0.6123324,0.017563906,0.07192214,0.021302301,0.0055025467,0.059519567,0.009968463,0.003928836,0.009999688,0.011016418
1249,0.010144369,0.07487518,0.014037652,0.030172085,0.07672862,0.021325363,0.019970486,0.015535308,0.009178537,0.53425777,0.01583375,0.053004403,0.016609428,0.011883875,0.03057356,0.02058086,0.012745479,0.015741192,0.01680213
1250,0.021209605,0.026399456,0.02594014,0.022320146,0.051091123,0.026204867,0.020268286,0.02067098,0.03400818,0.5013199,0.01526679,0.036082186,0.014631493,0.011508322,0.06647778,0.01623734,0.043973263,0.021805376,0.024584753
1251,0.033209506,0.112894766,0.019743148,0.0637611,0.027187435,0.020248976,0.019911254,0.015221542,0.010781863,0.48563334,0.011885584,0.017189227,0.012515723,0.00765808,0.021049658,0.014489597,0.055229463,0.029385105,0.022004718
1252,0.025626032,0.12692688,0.010844171,0.026718162,0.040655892,0.019494956,0.018131668,0.009852805,0.013142531,0.5294183,0.011395777,0.0104897125,0.01214768,0.0051109954,0.015119348,0.013291514,0.04790286,0.032351065,0.03137957
1253,0.011289076,0.07719982,0.005752686,0.020027546,0.022427091,0.014228936,0.005059859,0.008485241,0.013290195,0.5269375,0.010947584,0.008913585,0.011290012,0.0040879967,0.03191018,0.008483719,0.015114746,0.027481183,0.1770731
1254,0.024525046,0.101481676,0.015442138,0.015606003,0.034326386,0.01407144,0.00869308,0.009069081,0.0074866326,0.56723374,0.012572434,0.011744052,0.014102571,0.005453904,0.047885824,0.009556011,0.008056214,0.018919336,0.07377447
1255,0.046415854,0.2456659,0.011052741,0.018756045,0.028773561,0.013026181,0.022326766,0.020177744,0.022282448,0.18104362,0.013285689,0.018706724,0.017988417,0.011554333,0.00816272,0.06418043,0.20273499,0.023497162,0.030368606
1256,0.026197052,0.0038676842,0.0018632896,0.001414786,0.0010146532,0.0013704071,0.018231295,0.0022290258,0.0013329373,0.0019372145,0.0013542295,0.022257304,0.0016229289,0.022186376,0.0007855204,0.88916326,0.0011147575,0.0012344802,0.000822893
1257,0.08739698,0.044774678,0.0046184096,0.009234285,0.008327074,0.0052898265,0.08499697,0.007536298,0.0014296724,0.008886122,0.0073182965,0.017911272,0.007182472,0.18922424,0.0020288085,0.48578903,0.004411278,0.019758195,0.003886182
1258,0.22463489,0.018541433,0.0031927063,0.0059732734,0.010094305,0.0051852553,0.04002709,0.0050756633,0.005585125,0.007011443,0.0060584066,0.008112732,0.0060679414,0.15084554,0.0023764926,0.48166797,0.0035072514,0.013347098,0.0026953947
1259,0.11492745,0.012433257,0.0034402374,0.005499468,0.0075662816,0.003163651,0.035951905,0.0040797647,0.0025372661,0.0061223176,0.005334679,0.00627988,0.005393326,0.13152136,0.0016571288,0.63641673,0.004614625,0.010681754,0.0023789501
1260,0.15800115,0.015026235,0.005720804,0.009265985,0.008819349,0.006565286,0.027919527,0.0071819876,0.011326232,0.012973799,0.010038384,0.017465746,0.009782233,0.2594442,0.00459143,0.36383766,0.009476201,0.05569047,0.0068733897
1261,0.26920852,0.008835379,0.0026480225,0.006370555,0.0068441886,0.008269659,0.010625923,0.0065927026,0.0047082063,0.008901382,0.006450823,0.014047214,0.0062238416,0.1705104,0.0022457934,0.10736991,0.02899248,0.3271656,0.0039894194
1262,0.32259253,0.00580513,0.0022331956,0.0040122513,0.005889512,0.0055198614,0.014352806,0.0047021443,0.0050506433,0.0075995084,0.004129372,0.009635303,0.0053904625,0.061784834,0.0019219093,0.1685727,0.004497738,0.36301953,0.003290548
1263,0.754691,0.0020857218,0.0030117847,0.0051149167,0.011454488,0.0061097564,0.010684213,0.008978941,0.0047106757,0.006923241,0.0024033277,0.0039576855,0.00480642,0.011202737,0.001922027,0.13160604,0.0031911922,0.017677303,0.0094684735
1264,0.59135866,0.010135939,0.016212458,0.022279713,0.016701445,0.012279351,0.019882202,0.018551728,0.012407641,0.010785654,0.013707043,0.0075767385,0.007780757,0.008437748,0.011933641,0.02914357,0.15793395,0.022248946,0.010642835
1265,0.3151777,0.011180202,0.011128736,0.017178034,0.035832826,0.023355486,0.050412793,0.017680444,0.038308468,0.014413249,0.01247577,0.009909333,0.009345141,0.011700007,0.15223914,0.023986597,0.17887083,0.018142626,0.048662663
1266,0.13360037,0.03351076,0.086405694,0.045337807,0.03993917,0.06019672,0.018828314,0.04767871,0.03713849,0.01899191,0.018104807,0.013812313,0.013514984,0.019991186,0.0836375,0.031034391,0.20090896,0.028963324,0.06840471
1267,0.3719345,0.04810414,0.06268554,0.022086306,0.03273861,0.013491324,0.029313218,0.02028397,0.020501459,0.017500378,0.022350248,0.014376072,0.014251578,0.021200147,0.03899119,0.023309717,0.11445914,0.07754265,0.03487981
1268,0.13112582,0.050961163,0.1142234,0.027091999,0.030765401,0.039067216,0.042087086,0.034475874,0.04212284,0.022596791,0.029866785,0.022868548,0.020714588,0.042500313,0.018611113,0.036249533,0.15453148,0.10114103,0.038999047
1269,0.055655096,0.036419313,0.09757225,0.035797223,0.04390113,0.042717017,0.043182127,0.04717356,0.043279678,0.023513911,0.04587078,0.040047504,0.034352235,0.06511179,0.021008352,0.0326296,0.016875474,0.17638415,0.09850882
1270,0.031491928,0.027095636,0.15233079,0.03367559,0.022330392,0.040816974,0.014484461,0.061803643,0.033737525,0.022687567,0.0429793,0.056616373,0.042714965,0.12232053,0.014319863,0.02235504,0.040093735,0.20039867,0.017746944
1271,0.014579219,0.026981547,0.1232628,0.02432684,0.0366354,0.026118685,0.021590343,0.030932374,0.029770289,0.029480362,0.088874385,0.048514158,0.0427202,0.08475955,0.022439793,0.033278212,0.08086581,0.21544959,0.01942045
1272,0.016796254,0.02072757,0.09824093,0.027322961,0.030310987,0.022779481,0.02617318,0.016848251,0.03452177,0.026219236,0.09420568,0.031875193,0.034131646,0.05474416,0.049500443,0.026683487,0.09025341,0.2735203,0.025145115
1273,0.031314477,0.03798942,0.111392625,0.05656694,0.036121786,0.052406587,0.027742459,0.089006625,0.055520434,0.023183657,0.05671485,0.02123886,0.026454324,0.0392242,0.05926771,0.026562503,0.115315735,0.111260384,0.0227165
1274,0.038775586,0.050786767,0.06362376,0.03932976,0.045626722,0.051119156,0.033549808,0.06331758,0.0704794,0.02668062,0.057280216,0.022393787,0.026882118,0.03905675,0.06593878,0.03989661,0.14190176,0.08254467,0.040816255
1275,0.05050284,0.024935998,0.19161423,0.01908786,0.030702967,0.036237508,0.04902068,0.04102573,0.061701216,0.026419086,0.030020144,0.01657155,0.018784536,0.023253525,0.04564218,0.041718006,0.17688939,0.074231915,0.041640602
1276,0.044660132,0.05002526,0.3054199,0.032846175,0.043776978,0.02094177,0.027513478,0.07478012,0.023528589,0.020267675,0.021344846,0.0122392075,0.013665091,0.016393857,0.023673212,0.031251002,0.10410849,0.09646644,0.037097815
1277,0.038172487,0.0443435,0.108860515,0.035113245,0.0464772,0.057529274,0.047339223,0.04460118,0.07886331,0.029028697,0.01941089,0.015158252,0.018918255,0.018588588,0.027114807,0.048838526,0.18268271,0.095281094,0.043678317
1278,0.0624019,0.03678912,0.23710446,0.031259667,0.037181564,0.03381107,0.020787435,0.056907512,0.05739245,0.028863434,0.019599427,0.015683625,0.017788917,0.019095069,0.027646003,0.07438979,0.051698904,0.12765561,0.043944042
1279,0.027050046,0.05625437,0.17814556,0.047657873,0.06705367,0.06750762,0.06555096,0.037972905,0.036919467,0.04258014,0.031816557,0.026692053,0.028411234,0.035456453,0.027918762,0.10093283,0.026684742,0.045031134,0.050363652
1280,0.04721884,0.060039088,0.13257565,0.0442432,0.04752905,0.07315576,0.05380372,0.046361648,0.08394584,0.03738914,0.03271927,0.027842123,0.027722739,0.04581558,0.06277936,0.052751325,0.03039822,0.030586038,0.063123405
1281,0.065344304,0.030224876,0.36501488,0.03215951,0.03477291,0.046524085,0.017716188,0.01998421,0.048841838,0.02574365,0.024257224,0.017543325,0.01793754,0.03586543,0.022505334,0.06578622,0.051929858,0.0501683,0.027680332
1282,0.06153142,0.025602467,0.33542466,0.025459666,0.022495773,0.031052617,0.031826247,0.029485289,0.020535111,0.009535807,0.009756191,0.009629315,0.010115138,0.02466466,0.02972205,0.03783169,0.17347799,0.077045195,0.034808762
1283,0.058376115,0.025103029,0.33098242,0.02103981,0.02543121,0.054119356,0.01667627,0.02135937,0.01999552,0.029044777,0.02981364,0.011679862,0.014927174,0.01911603,0.04294219,0.039641876,0.15104373,0.061482973,0.027224716
1284,0.033176012,0.03125221,0.38426462,0.01101061,0.018049235,0.013831705,0.016646007,0.027973156,0.010106408,0.04571734,0.048989438,0.010565295,0.015291471,0.0134295095,0.22124307,0.01960265,0.029966922,0.023549957,0.025334476
1285,0.03726309,0.050813932,0.3753466,0.0183355,0.033731937,0.037129913,0.018557796,0.028845737,0.017091671,0.055314176,0.038146842,0.01263311,0.021553986,0.018515192,0.13645652,0.022233075,0.024676373,0.022602137,0.030752374
1286,0.019494163,0.030995885,0.4160487,0.018976508,0.03600789,0.02152377,0.037106905,0.029994112,0.03374214,0.04711423,0.03962237,0.010828724,0.020878114,0.016358485,0.12725632,0.018450428,0.009979717,0.0189628,0.046658743
1287,0.046736803,0.050480157,0.24254718,0.036338907,0.02588017,0.030768208,0.027065087,0.026871765,0.03452328,0.048665542,0.052298915,0.011567069,0.02787223,0.013284312,0.20867167,0.034476973,0.01958899,0.027753396,0.034609385
1288,0.043458775,0.022862768,0.124565765,0.017085955,0.021493874,0.03355859,0.015326229,0.028880721,0.021583442,0.027921462,0.03162942,0.0071652955,0.021289213,0.006787971,0.5076241,0.025323434,0.0068464084,0.018369567,0.01822707
1289,0.07951492,0.01879794,0.10054346,0.018100673,0.012587486,0.01778383,0.027819341,0.030509435,0.01343795,0.02271567,0.01938474,0.0057146936,0.016487453,0.006078653,0.52178085,0.0235573,0.017028496,0.012862002,0.035295136
1290,0.09074645,0.026784753,0.25365123,0.012936688,0.021750918,0.01929142,0.021823362,0.042948797,0.015019708,0.03948997,0.012864965,0.008532966,0.0123948725,0.011999207,0.3304905,0.02452603,0.015041463,0.015425258,0.024281433
1291,0.09095304,0.038677245,0.19587845,0.023697602,0.029969102,0.03497009,0.016714254,0.034579605,0.020375453,0.047923144,0.012680667,0.011074828,0.011871872,0.017937664,0.22791833,0.029163627,0.09980095,0.026439201,0.029374901
1292,0.041632067,0.035855327,0.09020883,0.04137919,0.049323477,0.06309151,0.025031826,0.042263005,0.04304373,0.048112854,0.013135635,0.017639691,0.01421391,0.042914554,0.29291615,0.028967408,0.053795602,0.032899812,0.02357541
1293,0.025595732,0.040086273,0.03352987,0.0458405,0.05957205,0.0794337,0.045114495,0.08905984,0.03121319,0.05799877,0.015014545,0.030241847,0.021783847,0.07636513,0.17349505,0.036193088,0.07899821,0.035744995,0.024718776
1294,0.03873323,0.038787927,0.030164896,0.037370224,0.09507144,0.034509532,0.037186973,0.026316099,0.040431134,0.029921306,0.011939045,0.02374657,0.017653218,0.06424968,0.34791622,0.032496326,0.050313648,0.022813583,0.020378964
1295,0.028900681,0.03004834,0.07161157,0.04802286,0.063194595,0.04116769,0.04909891,0.048204917,0.064158864,0.04165171,0.01410357,0.03067865,0.039073694,0.080371186,0.1395245,0.03309231,0.12556207,0.027095558,0.02443828
1296,0.056997027,0.063235395,0.017865857,0.044442926,0.049845427,0.033799432,0.032776676,0.028407505,0.06358838,0.05036533,0.014584222,0.032730993,0.048320044,0.07955596,0.1834865,0.04012308,0.11139728,0.022500915,0.025977109
1297,0.022240255,0.030270481,0.017896036,0.027090244,0.041572023,0.044254936,0.039690863,0.016042545,0.049440965,0.04104216,0.011533671,0.030648628,0.07589861,0.08228699,0.27727136,0.020666184,0.10531373,0.024592327,0.042247973
1298,0.053202633,0.041760646,0.03200129,0.014508385,0.016660698,0.0118008945,0.027032126,0.03961348,0.014757489,0.015942488,0.0069035203,0.022409266,0.114496596,0.11931307,0.35171258,0.031310987,0.050832726,0.019094316,0.016646856
1299,0.0028973354,0.0085983835,0.0010005316,0.0009296888,0.0017345921,0.0025051855,0.032896396,0.0016985158,0.0025858895,0.0020222792,0.0010643281,0.0025162883,0.0049803397,0.04130576,0.0015935102,0.8875359,0.0016167561,0.0010238258,0.0014943604
1300,0.01797884,0.13536413,0.019624107,0.015823444,0.01657048,0.020939976,0.12614447,0.032278582,0.015985882,0.016191153,0.014984436,0.028601374,0.021356445,0.3093456,0.016948106,0.17080873,0.004600633,0.0072074,0.009246206
1301,0.01986394,0.10653629,0.0058688363,0.006941821,0.007884491,0.00870283,0.07681164,0.014014158,0.0088783465,0.009705543,0.011755041,0.020288013,0.012767752,0.26673126,0.008480269,0.39362368,0.004777094,0.009098191,0.0072707324
1302,0.017571947,0.29247218,0.009344213,0.018405972,0.015094028,0.012657054,0.0488664,0.028973674,0.017562801,0.019522458,0.025082089,0.057033222,0.04960438,0.24676965,0.0633205,0.049516216,0.005515075,0.008032039,0.014656089
1303,0.043002933,0.08194877,0.033263918,0.029349083,0.056973573,0.033964027,0.061956905,0.028045764,0.030015036,0.0597741,0.03137997,0.07841027,0.112639405,0.11709058,0.115647845,0.04667699,0.008209881,0.0122048715,0.019446
1304,0.027063211,0.07361855,0.018014409,0.051992983,0.043848976,0.03198795,0.0304223,0.013215437,0.043542765,0.24064311,0.021327792,0.20007677,0.02697031,0.034256496,0.048910525,0.04308054,0.02008458,0.016327633,0.01461565
1305,0.018316414,0.033252154,0.01075646,0.03727419,0.019591594,0.014681681,0.011691731,0.019458694,0.023260117,0.5182085,0.017593801,0.14915772,0.01938315,0.008483633,0.057568002,0.010563381,0.0061460948,0.011331463,0.013281245
1306,0.014939259,0.06632325,0.019481866,0.03960647,0.030020751,0.027152618,0.010399947,0.021445815,0.021045336,0.4760839,0.020736001,0.111498445,0.017575521,0.013115889,0.06067378,0.018569829,0.0059828046,0.012399785,0.012948702
1307,0.006329852,0.09563753,0.016869422,0.024041442,0.06362445,0.020619122,0.010177594,0.017872801,0.020749472,0.4687474,0.015060667,0.04692809,0.014188314,0.0113526825,0.034215048,0.01975108,0.080819316,0.021909516,0.011106201
1308,0.013473079,0.07605808,0.03156521,0.062051777,0.034816373,0.013611821,0.015861932,0.016612003,0.016797597,0.45316696,0.014434572,0.028882813,0.014189827,0.011029144,0.02281102,0.021806076,0.10380284,0.030910065,0.01811889
