,Shared topic 2,Shared topic 3,Shared topic 6,Omics 1 private topic 3,Omics 1 private topic 6,Omics 1 private topic 10
669,-5.5998487,-2.9335237,-1.7268684,-3.8922968,2.3561113,-4.6095233
670,2.5627446,-3.330301,-1.8997486,-3.8782096,-1.767643,-4.0811243
671,2.3819053,-1.6416266,-3.1754766,-1.8566518,-1.5956695,-4.4805164
672,-3.6234758,-3.123314,-2.9455657,-1.950667,2.3812587,-4.057918
673,-4.1381702,-2.9989862,2.028616,-4.0130224,-4.1433716,-4.2304935
674,-4.9771833,-1.8912778,-3.1301703,2.106913,-4.5659013,-4.699799
675,-4.9059515,-4.2759285,-1.0190954,2.1780572,-3.5464492,-4.3761415
676,-4.919305,-3.7556844,-4.7550898,-2.8940687,-2.601388,2.7409115
677,-4.7284837,-2.8725626,-3.5448346,2.2034154,-2.2452292,-4.5604477
678,-3.9774535,2.0257359,-1.5317385,-2.4350889,-3.0978951,-4.2411404
679,2.3926973,-2.2235932,-3.0053468,-2.3829503,-3.0367467,-4.6988554
680,-5.1593046,-2.0626714,-2.5275204,2.1681428,-2.8212793,-4.357913
681,-4.185869,-1.7496295,-2.279501,-3.4775753,2.4037907,-4.49135
682,2.4467647,-2.0255117,-1.975222,-1.9018713,-2.3838265,-2.9863615
683,-4.6310463,1.9796476,-2.504815,-2.8039362,-4.4353085,-4.5546675
684,-4.2542286,-2.5459416,-2.3377762,1.9654758,-3.8001525,-4.105567
685,-4.6813917,-4.0641828,-2.377317,2.162321,-4.187815,-4.2437797
686,-3.024594,-4.3558393,2.4627533,-3.8296585,-4.140384,-4.780478
687,-4.9793673,-2.9778266,-2.9223042,-3.4364328,-2.6350296,2.375429
688,-4.357295,2.0613427,-2.4574807,-3.8603745,-3.2340155,-4.4092093
689,2.3232527,-3.049455,-2.9618962,-3.5609574,-2.6661065,-4.8011217
690,-4.6858845,1.6858552,-1.1084249,-3.2409563,-3.216732,-3.9506812
691,-5.2297072,-2.356308,-2.2467706,2.473382,-4.1162953,-4.4989395
692,-3.636641,-3.6142848,1.9005945,-3.6444907,-2.846905,-5.1143837
693,-4.2025604,-1.690959,2.0688913,-2.784708,-2.605997,-4.5664215
694,-4.2570353,-3.1458178,2.0242817,-3.2050743,-3.4411952,-4.712186
695,-4.952067,2.0906367,-3.464963,-4.054279,-3.5171237,-4.3788853
696,-4.6636324,-3.122511,-2.4451737,-3.4507346,2.3804538,-4.798607
697,2.3628523,-2.1289487,-2.7193332,-3.5775814,-3.610175,-4.736466
698,-5.333192,-1.9807816,-2.9026563,-2.7307405,2.1920886,-4.4918675
699,-5.128346,-2.7643938,-1.7939663,-3.5014443,2.4736664,-4.1299343
700,-4.4138827,-4.726812,-4.7219696,-4.174658,-3.866145,2.6299193
701,-5.4127383,-1.2910656,-1.2617294,2.0899124,-3.726876,-4.319027
702,-5.0127945,-2.1093674,2.1329348,-2.931737,-3.4194555,-5.042562
703,-4.480139,-4.1625767,2.1055553,-3.881266,-2.2053046,-4.350075
704,-4.466032,-2.4343872,-1.5036564,-3.8130767,2.4215937,-4.5559363
705,-4.845262,-3.8614173,-2.4207668,-3.5204172,-4.341099,2.2116182
706,-5.3269787,-3.6371632,2.060223,-3.2330756,-2.277092,-4.864761
707,-5.2508116,-1.044123,2.441935,-4.1137724,-3.730097,-4.525362
708,-4.5592422,-2.0415459,-2.4093895,-3.4725866,1.8838472,-3.643495
709,2.068428,-1.2215626,-3.0708423,-4.430681,-4.5134697,-4.015748
710,2.0743704,-3.1436286,-1.2540762,-4.121479,-4.6518116,-5.106464
711,-4.4569006,-3.373713,-1.3942864,-2.7847328,2.485517,-4.7550936
712,-4.6742377,-2.524219,-2.4968748,2.0358891,-1.9120058,-4.4213448
713,-4.3892684,2.142967,-3.5669582,-3.3641384,-4.612833,-4.360941
714,-3.910361,-2.8364086,-0.83257526,2.1351204,-3.1687682,-4.8531218
715,-5.594749,-2.428278,1.913742,-2.8723695,-4.305107,-4.977888
716,-4.9896426,-2.904159,2.0644455,-3.9076638,-3.6122618,-4.8268156
717,-4.4042187,-1.6343809,-1.0728651,-3.8535666,2.2713995,-4.8197637
718,2.1031156,-2.101983,-2.101807,-3.2642732,-2.154037,-4.2872295
719,-3.2989423,1.8393742,-2.6777186,-2.594809,-3.4485126,-4.4672604
720,-5.112129,-3.8524654,-2.9921432,-4.392042,-4.394253,2.4998372
721,-5.2663007,-2.807736,-3.2790782,-2.9623427,-3.2186027,2.712254
722,-4.067196,-3.8294768,2.2395606,-3.4552908,-1.1075611,-4.730265
723,-5.1373196,1.9534123,-3.0510802,-3.7042823,-3.8590775,-4.465336
724,-5.2788835,-2.7643726,-3.619465,-4.177745,2.2742898,-4.132249
725,-4.3175926,-2.0430822,-2.538105,-2.4993148,2.6211293,-4.453761
726,-3.8238423,-1.7592332,-2.0354142,2.3925624,-1.9807745,-4.907892
727,-3.2690978,-3.2797053,-3.126894,2.0927615,-3.7012808,-4.518959
728,-4.388708,-1.5955001,-4.3533945,-3.56685,-3.92447,2.4323807
729,-4.9522457,-1.9395597,-3.6946352,2.3583872,-2.6371386,-4.4055033
730,-4.308978,-1.4595503,-2.1761322,-3.5286884,2.3123512,-4.368648
731,-4.8305364,-2.264326,1.6401572,-2.7132244,-3.1425676,-3.9647121
732,2.0276368,-2.031961,-2.8873448,-3.349213,-3.9473035,-4.8830895
733,2.4372306,-3.0560746,-2.0751834,-3.6571236,-3.8168917,-4.674892
734,-5.0752788,-4.524983,-2.4777393,-3.423479,-2.303522,2.845493
735,-3.1094942,-2.8245351,-3.488726,-4.378524,2.1375551,-4.3346386
736,2.303348,-3.0757346,-3.1239753,-4.0114713,-3.9411588,-4.632934
737,-5.374402,1.6347978,-1.8996801,-4.2460494,-2.347384,-4.664732
738,-5.1278806,1.7456512,-3.504609,-3.1688638,-2.7172234,-4.8095717
739,-4.740616,-2.1854625,2.1007118,-3.0139666,-3.3866112,-4.7235208
740,-3.926164,-1.6897786,-1.5199244,-3.0613604,2.4809713,-2.772954
741,-4.2687745,-3.0067935,-2.8048654,-3.347214,2.1442323,-4.327791
742,2.0787177,-2.2929611,-2.3088927,-4.085,-4.035054,-4.825383
743,-4.931954,1.8332002,-2.3268623,-3.4968276,-1.5100807,-3.9993298
744,-5.320633,-4.203946,-3.022248,2.4961715,-4.900761,-3.881778
745,-4.648979,-2.4475558,-3.3890338,-3.4971347,-1.0425624,2.3326926
746,-5.1392045,-1.539557,-4.334012,-2.4788337,2.4593053,-4.2188625
747,-5.404691,2.0470695,-2.3439338,-2.563777,-4.048026,-4.34199
748,-3.5280066,-2.4730678,-2.5714886,2.1381245,-2.1363845,-4.594986
749,-4.8709373,-1.8663771,1.9844866,-3.3518367,-2.7786033,-4.239915
750,-4.520145,-4.2886705,-3.012564,-3.8055243,-3.2927477,2.2727952
751,2.4182549,-1.7670643,-2.779718,-3.2303586,-2.2628064,-4.475707
752,2.2336233,-3.8762975,-3.7878246,-2.6593707,-4.3201017,-4.203064
753,-4.2465134,-3.80301,-3.5147128,-4.1930394,-1.8065552,2.7525094
754,2.4529095,-2.380917,-1.5375178,-3.9090233,-1.4165869,-3.9968498
755,-3.8665607,-2.0935755,-1.8970459,2.086125,-2.4725976,-5.132427
756,2.3750107,-1.931802,-2.4071906,-3.132464,-3.9914823,-4.370282
757,-3.4016516,-1.6631663,-2.7793362,-4.3112645,2.2210474,-4.4533167
758,-3.6793156,-1.7997521,2.2087946,-2.9972072,-2.2695558,-4.8273296
759,-4.252045,-4.341427,-3.0998378,-3.9629989,-1.8022832,2.756526
760,-4.5808277,2.0431054,-4.2566924,-3.378371,-3.3609645,-4.1685367
761,-3.664747,-2.3900669,-2.042215,1.9598545,-3.0542102,-5.24382
762,-3.8131657,1.9337132,-3.3495636,-4.1311026,-5.136495,-4.8418255
763,-4.6099806,2.1288645,-1.3708365,-3.85989,-2.5229473,-4.5577555
764,-3.9644613,-1.1882702,2.0908904,-4.2935543,-3.261139,-4.336467
765,-4.891209,-2.644465,-2.7814846,-3.6381545,2.070582,-4.522616
766,2.347596,-1.1045581,-1.9537243,-3.7348628,-2.5089478,-3.3625164
767,2.433397,-2.822257,-3.2830458,-2.8510873,-1.9925215,-3.7402208
768,-5.2601156,-2.3229373,-3.7446613,-2.3345954,-3.3763146,2.8675954
769,-4.990936,-1.4164424,2.0422606,-3.2557735,-3.9291272,-4.817552
770,-5.244669,-2.5881252,-2.3862247,2.331604,-2.917001,-4.317528
771,-5.025563,1.9859179,-4.0509787,-3.9267514,-2.7117283,-4.460414
772,-4.4122715,1.9336576,-1.6714292,-3.3972645,-4.590251,-4.0151234
773,-5.0557647,-2.7024136,2.1526747,-3.3529372,-2.4177313,-4.643095
774,-5.7518034,-2.9382024,2.1367822,-3.0085893,-2.9443834,-4.680034
775,-5.03889,-2.0853095,-3.8234,-3.8297043,-4.9878473,2.4225895
776,-4.690708,-3.9126163,-2.8577538,2.1507225,-3.1530397,-4.7513766
777,-5.1937566,-1.9111598,1.977092,-3.2551827,-2.0789094,-4.787871
778,2.2751079,-1.5833211,-2.8353014,-2.996421,-1.7154957,-4.245015
779,2.1013045,-3.8985739,-2.7432153,-2.7231762,-3.762789,-4.40861
780,-4.8231416,-3.8043027,1.8838576,-4.0014505,-4.059952,-4.9001174
781,-4.5790024,1.563097,-2.6717803,-3.5288272,-4.0152645,-4.307539
782,-4.7688084,-3.4862466,-2.8511965,-3.3125887,2.3041646,-4.4184313
783,-4.8907547,-3.424299,-2.6498055,2.1651556,-1.576061,-4.318554
784,-4.3414106,1.9902481,-2.7025824,-4.611454,-3.8099422,-4.249916
785,-4.2389555,1.4415493,-1.6534642,-3.642165,-4.0581384,-4.8833537
786,2.7275236,-1.6924495,-2.9307516,-3.1368108,-3.9487352,-4.4112873
787,-5.0163174,1.9929872,-2.4757662,-2.652636,-4.329811,-4.312959
788,-5.0358253,-2.0330727,-3.3762097,-3.1238797,2.2067327,-4.8202653
789,-2.1960435,2.0029564,-1.6964985,-2.9262521,-2.2547271,-4.5748997
790,-4.711176,-3.0308535,-2.6456728,2.31116,-2.8331933,-4.5411305
791,-4.453356,1.9061472,-3.6314816,-2.5005038,-3.5456157,-4.346376
792,-4.8705745,-3.7470617,2.090076,-3.7062206,-2.95864,-4.456731
793,-4.896229,-3.4401221,-3.2888515,-3.340982,-3.6270306,2.314026
794,-4.796874,-1.9473431,-2.9027724,2.1948009,-0.8789157,-5.2119145
795,-5.1853867,-3.0534363,-3.0918267,-4.293174,-3.3216946,2.6344275
796,-5.0197883,-2.2097893,1.9631895,-2.5399156,-4.2210817,-4.313305
797,-4.8634796,-3.0629344,-2.5477033,2.2308295,-1.7473754,-4.9661593
798,-3.9137387,-3.7150707,-1.7302318,2.104968,-3.9190223,-5.1833076
799,-5.254401,-2.3967264,1.9337672,-3.3684912,-1.9867465,-4.6735134
800,-5.1663613,-4.5781903,-3.7260451,-4.1472473,-0.6588627,2.694326
801,-5.2599864,-2.558897,-3.170807,2.2918952,-1.7892225,-5.2258916
802,-4.802685,-2.1306152,-2.419752,-2.7134583,2.3962548,-4.7446404
803,-4.557517,-3.1596107,-3.000479,-3.7250762,-3.083515,2.8303106
804,-5.5604134,-3.1110692,-1.9871231,-4.3491287,2.4548192,-3.632467
805,-4.544465,-1.8991431,-2.7913742,-2.9992316,2.3590825,-4.4186006
806,-5.090041,-3.272483,-3.6035032,-3.439907,-1.95526,2.7423656
807,-4.934954,-2.9552891,-2.7069821,-2.708746,2.2579935,-3.6171756
808,-4.931882,-3.9701068,-1.849472,-3.3492892,-2.50317,2.3929505
809,-3.2456124,-1.4070457,2.04274,-3.0998595,-3.247335,-4.626324
810,-4.857155,1.9975373,-1.7307311,-3.4546175,-3.5703135,-4.597847
811,-5.0113544,-1.8123804,-2.947575,-3.0469222,-3.3717399,2.5785909
812,-5.1687703,-2.171699,2.1450891,-4.0354414,-4.1128755,-4.149022
813,-5.2150216,2.0342636,-3.066379,-3.4966776,-3.924417,-4.9992795
814,-5.3432436,1.8742877,-1.6219103,-3.4517703,-3.6406586,-4.5357676
815,-4.9824758,-2.7978978,-2.8492172,2.240827,-3.005784,-4.206894
816,-4.404295,-3.1332698,2.0768733,-3.2185144,-2.641889,-4.019412
817,-4.3643785,-1.4390291,2.1009011,-3.6358466,-2.4713585,-4.1682377
818,-4.956772,-2.2600005,2.1533377,-4.346343,-1.9097706,-4.3896804
819,-4.1090918,-2.572146,-3.328156,-4.181145,-1.1630033,2.9682584
820,1.9740605,-2.99221,-2.4412928,-3.573141,-1.7831674,-4.4129725
821,-4.7113867,-3.1211967,-2.3670702,2.213046,-2.3443642,-4.6423497
822,-5.340431,-3.6283927,-1.6347477,2.3480067,-3.3677318,-4.7814736
823,-5.461931,-1.7478564,-2.566121,-3.7301912,-2.7493734,2.8799126
824,-4.8574677,-4.1923385,2.1968849,-4.545126,-4.205903,-4.446085
825,-4.2893014,2.2380962,-2.6037767,-3.0852609,-1.7746905,-4.725936
826,-4.8538685,-2.3283763,-3.6263952,-4.249754,-3.7772198,2.422061
827,-4.422801,-3.9181085,-3.7817106,2.083312,-4.4761295,-4.6083803
828,-4.972337,-5.00537,-4.2741323,-3.7377095,-1.0766804,2.393428
829,-5.028023,-2.8798418,-2.6088111,-3.5431042,2.5165925,-4.356062
830,-5.1852612,2.0679188,-2.7019207,-4.0095453,-4.175584,-4.247248
831,-2.8859513,1.8375936,-2.3202085,-2.4195344,-3.2485611,-4.9140162
832,-3.8145542,-3.0905118,1.9898399,-2.435134,-3.7860105,-4.2528954
833,-4.2820444,-2.9583688,1.7434027,-4.1647863,-4.1209,-4.7494774
834,-4.798148,-1.5395198,-2.7490537,2.0905554,-4.4395604,-4.7574697
835,2.2791634,-1.0310936,-1.0229816,-3.8944755,-2.3524017,-3.9938574
836,-4.7445364,-2.58191,-2.433903,2.0425525,-2.9734457,-4.572617
837,2.295581,-1.851131,-1.6059442,-3.3862476,-2.1923456,-4.6776958
838,-4.345615,-2.146947,-2.8577628,2.3689466,-3.6972423,-4.851743
839,2.4400418,-1.7060295,-1.4820199,-3.5119715,-2.9288073,-4.1046247
840,-4.589723,1.6506814,-3.888621,-2.1668339,-3.7755811,-4.700221
841,-4.4813986,-2.5420606,-2.7022166,-2.1857839,2.268056,-4.527869
842,-4.6831875,-2.5139017,-3.790225,-4.146096,-0.9280995,2.7525144
843,-4.554188,1.8877795,-3.9404829,-3.7609563,-2.0905247,-3.6589813
844,-4.9844036,-4.4189367,2.1209307,-3.6855562,-3.9020522,-4.7001805
845,-2.9326901,-1.8971254,2.22335,-4.4387455,-3.2014692,-4.7828584
846,-4.053519,-3.1864362,-2.80393,2.3037033,-4.5223017,-4.7121897
847,-5.2975607,-3.2504463,2.0209455,-4.3566885,-4.211054,-4.975417
848,-5.2937036,-3.5822477,1.7819883,-3.9753017,-3.9271333,-5.003687
849,2.4290593,-1.7057531,-2.2994013,-3.8009405,-1.2100005,-4.8461304
850,-5.2607145,-3.2258801,-3.17911,-4.376485,-2.1526942,2.4741273
851,-4.946084,1.8829199,-3.764522,-2.9866066,-2.811482,-4.4800577
852,-4.7650595,-1.8005587,-3.962584,-3.6833892,2.4328961,-4.7327857
853,2.3421104,-1.9819403,-3.352477,-3.2985795,-4.648273,-3.7042382
854,-4.803839,1.9907134,-4.0005417,-3.8584275,-3.7997265,-4.248874
855,-5.457318,-1.2420933,-1.9147754,1.8910547,-2.468158,-4.3357034
856,-4.755705,-4.4930515,2.160228,-2.9795542,-3.3848355,-4.6215434
857,-4.4348392,1.8232669,-2.2062256,-3.963551,-3.9615297,-4.722552
858,-4.1481447,-1.4896519,-2.1551538,-3.4828253,2.6066341,-4.305088
859,-5.2323446,-1.4394644,2.2649508,-3.5244164,-4.0061903,-4.886772
860,-3.9594429,1.6789453,-2.6836643,-3.374092,-3.2455788,-4.963647
861,-4.364977,-2.5880704,-1.183038,-3.0725756,2.5001833,-4.73629
862,-3.3517158,1.8094934,-3.2764187,-3.1490982,-3.840323,-4.2088633
863,-4.9651203,1.9731089,-1.0537739,-3.8870182,-4.2761717,-4.4249716
864,-4.4686728,-2.7134995,-2.6944869,2.0823348,-3.1131914,-4.896226
865,-4.9145513,2.1415868,-2.6678145,-3.0673575,-2.6827323,-4.517894
866,-5.0562124,-2.7256837,1.6564778,-4.132732,-2.8066676,-4.7662597
867,-4.2797565,-3.8798175,2.3372943,-3.7260718,-3.657754,-4.249485
868,-5.2745824,-1.326354,-4.508485,-3.2401185,-3.834331,2.562636
869,-5.289145,-3.0442104,-4.377484,-4.013303,-1.5088189,3.0546744
870,-5.238172,-1.8855702,-2.3504786,2.1380715,-3.6923797,-4.298211
871,-5.448587,1.8091072,-2.931153,-4.076682,-4.352679,-4.2435884
872,2.3947506,-2.5588217,-2.9546967,-3.2142062,-2.218969,-4.5555644
873,-4.9590693,-2.9054847,-4.58547,2.4732533,-4.2405653,-5.2095146
874,2.4410088,-2.0507588,-2.6966813,-3.7009683,-1.8204855,-4.548058
875,2.3119516,-3.0871048,-1.7850151,-3.8445592,-4.1301613,-4.5121093
876,-4.5818343,-1.7534076,-4.20512,2.0622277,-2.8411005,-3.7865856
877,-2.8549924,-2.3732934,-2.3281019,2.402639,-3.824731,-4.622227
878,-4.484457,-2.7888734,-3.204599,2.3106344,-2.645487,-4.73989
879,2.0990748,-1.0754015,-4.0746446,-3.9725785,-3.897447,-4.509958
880,-5.3717327,-3.8144057,-3.412259,-2.5497582,-3.0269272,2.1692967
881,-4.7015057,-3.0235696,-2.6252105,2.3422165,-1.0578313,-4.960234
882,-4.8505197,-3.0069628,2.0109308,-4.400385,-3.0627034,-4.8842545
883,-3.862348,-3.2384894,2.3450727,-4.028306,-3.7071993,-4.8515825
884,-5.306258,1.9713508,-2.4464145,-3.9391108,-4.193378,-5.1591268
885,2.2960727,-2.447167,-1.1188405,-1.871058,-3.4369085,-4.5296965
886,-4.0850496,-2.5194695,-3.0043044,-4.2055507,-3.4162514,2.3805492
887,-4.8258257,1.8988479,-2.638085,-4.1955976,-1.7995887,-4.5985236
888,-3.5929844,1.8595079,-3.257448,-2.9618413,-3.44535,-4.5937996
889,2.243984,-1.9956465,-1.3229415,-3.1741965,-2.257636,-4.2220464
890,-4.6379805,-1.137395,2.1014795,-2.2730718,-1.067487,-4.5363097
891,-4.1664867,2.062633,-2.28484,-3.4603174,-3.9037242,-4.8590503
892,2.4661977,-2.9346232,-1.0051273,-3.18116,-2.927197,-3.889952
893,-5.3390136,1.9152089,-4.192042,-4.054162,-4.610097,-4.5002584
894,-4.9033346,-2.8554935,-3.0953546,-3.4977512,-3.6175199,2.6667383
895,-4.5980453,-2.608305,-2.550447,-3.1244545,2.2291756,-4.766866
896,-4.917398,-1.999738,1.8797549,-3.3699636,-2.727978,-4.0758476
897,-5.0875874,-3.61019,2.1139865,-2.5230632,-3.061161,-4.12928
898,-4.146865,-2.5610828,2.027284,-3.845923,-4.836944,-4.676096
899,2.2867873,-1.5393853,-3.3611016,-3.3245087,-3.794221,-4.839691
900,-5.0648565,-2.6115208,-3.2854261,2.1629777,-4.1950493,-4.512201
901,-4.6955786,-2.4691792,-3.9077156,-2.00919,2.5182924,-4.646828
902,-3.3488948,1.7611381,-3.1095357,-4.3016195,-3.9835854,-4.2483172
903,2.2737358,-2.136406,-3.1728358,-4.282936,-3.6772223,-4.370577
904,-5.0175257,-3.7407522,2.124373,-4.066815,-2.1348681,-4.504545
905,2.3189514,-2.078897,-3.088122,-4.012162,-4.2474885,-4.3205295
906,-5.4842067,-1.7290858,-1.1463909,-3.6540673,-2.1661503,2.6242425
907,-5.2723575,-2.996358,-3.932869,-4.001297,-0.53084296,2.4643917
908,-4.629092,-2.903275,-2.5984569,2.5084815,-1.688663,-4.655751
909,-5.10529,-2.894831,1.6399802,-3.8327944,-2.8547878,-4.7521024
910,-4.735853,-4.0193543,-3.887907,-3.7461362,-4.4383163,2.5864892
911,-4.888293,1.9491068,-2.1691546,-3.5137892,-2.2792451,-4.953085
912,-3.1426406,-1.18483,2.054974,-2.153349,-3.6663113,-4.638583
913,-5.1586766,-2.1078548,-1.6323056,2.44245,-1.5523076,-4.981433
914,-5.278729,-5.156613,-1.8993345,-3.8835716,-4.3433127,2.7044363
915,-4.8551774,-3.7135358,-3.7023873,-3.8684478,-2.8309245,2.359834
916,2.4332604,-3.5366173,-3.0431976,-4.06686,-1.0501971,-5.0617223
917,-4.531828,1.7301903,-2.4559336,-2.4937973,-2.9756339,-4.7376046
918,-4.9880447,-2.2882278,-3.541566,-4.2913933,-0.46162945,2.586034
919,2.302342,-2.1467228,-2.9271436,-3.4207745,-4.696207,-4.6527658
920,-4.9783664,1.8140215,-2.6397715,-3.1849835,-3.9578192,-4.229541
921,-2.2980325,-2.6811855,-1.6071746,-4.182445,1.9304054,-4.589409
922,-4.2526407,-3.9898663,-2.523468,-3.9591703,-3.2786965,2.6835272
923,-5.18924,1.8365527,-3.4266,-3.3446445,-2.41642,-4.3465223
924,-4.8333945,1.6533036,-2.1855605,-3.9258938,-4.0875545,-4.8034124
925,-5.258737,-3.525237,-3.1686258,2.1427016,-4.083292,-4.6366343
926,-4.7660623,1.84517,-1.5238035,-4.25395,-1.4484884,-4.189953
927,-4.4510326,-2.6661763,-2.6795475,-3.405939,2.573787,-4.863878
928,-4.2525916,-2.3249545,-3.1251793,-3.5843375,2.0968385,-4.267557
929,-5.374796,-3.886418,-4.1390333,-3.9358978,-1.3826609,2.792712
930,-5.0763626,-1.9619019,-2.688835,-3.9643826,-0.885895,2.7282639
931,-4.805441,-2.0981274,1.8274503,-3.4907103,-3.5232296,-4.3895454
932,-5.235594,-3.121772,-2.899718,-3.3941238,1.9891222,-5.2175083
933,2.6216567,-2.3617272,-1.2877966,-3.835874,-1.5830066,-4.577693
934,-4.1516953,2.0431857,-2.0938494,-3.1728666,-3.8042345,-4.6694336
935,-4.91748,-3.2523253,-2.3720202,2.347265,-4.0721197,-5.023926
936,-4.0742836,1.8780103,-2.4630785,-3.4653816,-4.4009285,-5.0629005
937,-4.752855,-2.312107,-2.7826505,-3.5050716,-3.6895375,2.8279326
938,2.1341245,-2.3785393,-3.4705327,-2.9506269,-3.815916,-4.483156
939,-4.8893485,-1.9281666,-3.827859,-3.0119638,2.1834078,-4.0969796
940,-4.0272684,-1.9596181,-3.3886907,-2.4916992,2.1772068,-2.9040787
941,-5.0064616,-3.3760343,-2.691174,-3.5092587,-0.974736,2.440251
942,-5.6488805,2.0426114,-2.4188333,-4.407911,-3.7405138,-4.510302
943,-4.782913,-2.1114936,2.4258585,-2.9510589,-4.3795567,-4.1289883
944,-4.745022,-4.374061,-4.117839,-3.9483047,-4.821326,2.6641707
945,-4.207649,-2.8031297,2.040892,-3.8962624,-1.4572043,-4.5303545
946,-3.6638923,-1.8283733,-3.3764076,1.9565793,-3.8734229,-4.7752914
947,-4.595519,-4.256145,-2.217973,2.060732,-2.6764524,-4.8549514
948,-3.99981,-2.338707,-2.8353038,-3.4822428,2.2244678,-3.7339125
949,-5.5250015,-2.695786,-4.409088,-3.8614173,-4.5851803,2.7999237
950,-3.8762589,-2.5163927,-1.0703068,-3.3437085,2.543325,-4.3579397
951,-4.927525,-2.4211826,-2.4512,-3.7860067,2.6415818,-5.127737
952,-4.5301437,-2.3760445,2.2388215,-3.7962217,-4.289917,-3.4724789
953,-3.6948626,-1.3727033,-3.583521,-3.2905316,2.2229881,-4.6172237
954,-4.7696133,-1.5449895,-2.741314,2.2749581,-4.7094827,-4.6648912
955,-4.596667,-3.7295887,-4.5079637,-3.5846953,-2.306029,2.541308
956,2.410048,-2.1134148,-2.9270692,-3.7249222,-4.317693,-4.3861027
957,-5.1100793,-4.3821354,-3.756524,-3.8763497,-2.7570202,2.6491728
958,-4.5467143,1.9675225,-2.6437984,-4.210631,-2.9368107,-4.342268
959,-4.5275307,-3.8446565,-2.5920062,2.205902,-3.1792362,-5.0513597
960,-5.031225,-1.8608848,1.8887824,-3.8916392,-1.5503299,-5.2506423
961,-4.749344,1.8732371,-1.9475814,-3.8997984,-5.053229,-3.9221892
962,2.367109,-2.1079402,-1.7370489,-3.2721174,-3.5548995,-4.656184
963,2.4612637,-1.202776,-3.1589046,-4.664816,-3.1886678,-4.988754
964,-4.943756,-4.058788,-1.9439683,2.2356567,-3.1866407,-4.491291
965,-5.3016834,-1.62824,-3.623869,-2.8774009,-2.1921084,2.6296802
966,-3.9814458,-2.9262085,-2.8068132,-2.5884852,2.035239,-4.1913967
967,-5.039616,-3.5598679,-3.0550313,-4.297134,-3.2975025,2.8608553
968,-4.007044,-3.8060489,1.9470963,-3.1704369,-3.7026532,-3.720487
969,-5.0822434,-2.6652026,2.1209524,-3.694855,-3.583182,-4.487644
970,-5.0486765,-2.338972,2.288154,-4.714123,-4.605741,-4.5171194
971,-4.055925,2.1141558,-3.3633788,-3.1873093,-2.9377587,-5.2421756
972,2.5280845,-1.558665,-2.9095511,-3.829433,-3.4365542,-3.9239633
973,-5.526828,-2.7441447,2.0947304,-2.9645503,-1.8245542,-4.437859
974,-4.6348495,-2.3937194,-3.0440764,2.3302736,-5.128684,-4.5936985
975,-5.193936,-2.3952088,-2.7992232,-2.9943635,2.4840155,-4.7304087
976,-3.6965094,2.0069852,-2.725579,-2.8860521,-2.7368371,-4.4607325
977,-3.1072292,2.0541945,-3.6862617,-4.446678,-3.7494767,-4.715344
978,-5.1792374,-3.8431566,-3.3442812,-4.4475694,-2.533017,2.842243
979,-4.313529,-2.772296,-3.5391965,-3.9424748,-3.8945737,2.411292
980,-4.390511,2.0310192,-2.4135299,-2.790793,-4.0251007,-4.074934
981,-5.246369,2.0942569,-2.1123855,-3.2629366,-2.7905247,-4.2479243
982,2.269233,-2.2049143,-2.0571365,-2.084294,-3.3025591,-4.164486
983,-3.6624868,-1.1905894,2.451579,-3.6678424,-3.6314805,-4.7514725
984,-4.0230417,-2.079354,2.5292122,-3.4595635,-3.415611,-4.427412
985,-5.282629,-2.732485,1.8918141,-3.6761453,-4.4840283,-5.0601397
986,2.462654,-1.4462986,-3.1991441,-4.0492887,-3.0543182,-4.078802
987,2.1285126,-3.2043185,-1.7506688,-3.3257897,-1.0931089,-5.104115
988,2.1787963,-2.5314038,-1.174404,-3.4853902,-3.95994,-4.951671
989,-3.1259215,-1.8422726,-3.1871285,-3.0243864,2.327199,-3.631458
990,-5.453219,-3.42921,-2.0785022,2.328041,-2.846175,-5.117858
991,-5.322837,-2.498115,-2.9504852,-3.8777475,1.9872737,-4.746957
992,2.4408178,-1.9860276,-2.0782008,-2.6847775,-0.6249437,-5.226219
993,-5.1878777,-3.9508238,-2.1176395,-3.6353183,-5.1379595,2.849321
994,-5.000469,-2.753127,-3.254683,2.3378587,-3.3048568,-4.5734553
995,-4.887106,-1.5098505,-2.674573,-3.9510326,2.5707784,-5.0908585
996,2.415293,-2.124947,-3.4341483,-4.5236163,-2.5096617,-4.338929
997,-4.3014374,-1.7412276,-1.9147823,-3.2574754,-2.9567797,2.5579684
998,-4.826959,-3.6311383,-2.0832791,2.222522,-4.1997957,-5.1652274
999,-3.3857646,-1.9897915,-2.8585799,-3.104457,2.3822649,-4.887103
