Shared topic 2,Shared topic 3,Shared topic 6,Omics 1 private topic 3,Omics 1 private topic 6,Omics 1 private topic 10,Omics 2 private topic 2,Omics 2 private topic 4,Omics 2 private topic 5
0.27607086,-0.54520166,2.1332798,0.23063692,0.7231047,-0.12065656,-0.17785761,-0.3034018,-0.22849084
-0.32215744,-0.10222317,2.3826857,-0.35066557,-0.31521833,0.22746503,-0.12655549,-0.334009,-0.11077566
-0.1515976,-0.04949257,-0.04033565,-0.35916334,-0.1618272,0.4054215,-0.2422333,-0.07077356,0.000638046
-0.58707243,-0.6124457,-0.75352275,-0.4021898,-0.5452501,3.1131392,-0.4766447,-0.5679666,-0.30501163
-0.15223771,0.32482362,-0.29742837,-0.26687637,-0.07307912,-0.02376215,-0.20138957,-0.44872946,-0.06413159
-0.3322652,2.9367433,0.015067235,-0.23352924,-0.23632549,0.19941127,-0.4397381,-0.36074585,-0.16906966
3.6751337,-0.0399625,-1.0183402,-0.2711857,-0.12045311,-0.2064991,-0.40688166,-0.38277823,-0.37206483
-0.17362173,0.073734865,-0.0647081,-0.17949213,-0.12693258,-0.010859352,-0.7185379,-0.5899595,3.994582
0.07693878,-0.26603103,2.7712097,-0.21767704,-0.05808081,0.23962468,-0.118889764,-0.31629258,-0.19472574
-0.16305536,-0.024849508,-0.1059427,-0.17698261,-0.14775807,-0.17671491,-0.64319485,3.1722898,-0.36003724
-0.29136223,-0.22715825,-0.2739368,-0.3152976,-0.13163348,0.29357913,-0.23151596,-0.119762644,0.011214448
0.06477052,-0.62272316,0.04639931,-0.1877113,-0.02737672,-0.10187674,-0.8469045,-0.69985205,3.2702181
-0.32031906,-0.15643904,-0.29165953,-0.19594139,-0.2546645,-0.023995942,-0.23732418,-0.21971698,-0.17117822
-0.062976025,-0.17682047,-0.571359,-0.23777209,-0.28099108,0.004658662,3.3957942,-0.5202011,-0.32027057
-0.5430068,-0.07419499,0.021199934,-0.26558337,-0.105758816,-0.028683526,-0.7742572,3.1617246,-0.29890028
-0.36954242,0.13383693,0.49514207,2.985992,-0.556543,-2.1509547,0.013336202,-0.05679437,-0.2615864
-0.32236487,3.253108,-0.96471167,-0.20875512,-0.23025993,0.3331936,-0.33390832,-0.2719725,-0.2849232
-0.09395921,-0.1074235,0.07456052,-0.20839563,-0.034672946,-0.1475466,3.6712525,-0.5592541,-0.2731342
-0.3925164,3.3789654,-0.16453837,-0.20195897,-0.21591999,0.35653698,-0.30495805,-0.48928303,-0.23938899
-0.19448225,-0.28218397,0.6056509,-0.69907147,5.1336083,-2.2717505,0.13027567,-0.33508897,-0.14310768
-0.29980087,0.18467495,-0.4877169,-0.18705788,-0.039155904,-0.093557544,0.045848116,-0.26022103,-0.108142495
-0.2559683,-0.21461236,-0.049342714,-0.2014063,-0.12761387,-0.07739769,-0.5253839,-0.34652302,-0.22709356
3.8078957,-0.23895699,-0.8171984,0.09662065,0.84021807,-0.20583718,-0.32897145,-0.3440677,-0.1808413
-0.37879926,-0.21887535,-0.35926569,-0.13196602,-0.32406098,-0.042828936,-0.29617488,-0.6015706,-0.26861432
4.0808964,-0.56400734,-0.13891572,-0.2712114,-0.36169422,0.10657704,-0.466574,-0.37684858,-0.18270747
-0.29363975,-0.16605474,-0.13577814,-0.40898442,-0.56145453,3.322053,-0.24188507,-0.27777335,-0.20319441
-0.30668902,0.034088783,-0.31597447,-0.19714561,-0.078758165,0.0700409,-0.117242135,-0.49993336,-0.18672366
-0.32214278,-0.4445173,-0.26843488,2.610201,-0.19532137,-0.5323107,-0.6432528,-0.42854556,-0.5246169
0.11636704,-0.35164616,0.13163319,2.3998756,-0.35987163,-0.5936327,-0.06787567,-0.24312685,-0.11760616
-0.6764542,0.025153473,-0.05406314,-0.19766495,-0.06587043,-0.12844382,0.1052794,-0.50320876,-0.23292108
-0.31697783,-0.34648365,-0.4785392,-0.23070413,-0.11645844,-0.16959478,-0.3727924,-0.52398956,-0.3101982
-0.3644929,-0.32022673,-0.111669675,-0.0795754,-0.22139367,-0.1493735,-0.6078858,3.0679507,-0.19133303
-0.29591006,-0.058216583,-0.34786534,-0.18618968,-0.036895532,-0.14545968,3.6938088,-0.40601236,-0.3523377
-0.67572594,-0.08838965,-0.36345997,-0.142971,-0.2129615,-0.36007303,-0.24171934,-0.2695201,-0.028919822
-0.2770545,-0.24098791,-0.22338015,0.024472792,0.06760501,-0.18561724,-0.41199827,-0.66743684,-0.38816565
-0.21282353,-0.42621937,0.10096015,2.4287844,-0.17375892,-0.6337876,-0.13084525,-0.32883802,0.028148321
-0.21845499,-0.097442985,-0.15047231,-0.12871867,0.18232137,-0.2980708,-0.07639181,-0.059171885,-0.33038822
-0.2781161,-0.13321364,-0.20524605,-0.14157985,-0.24060975,0.07206858,-0.5446578,-0.28028858,-0.13295594
-0.5044121,-0.42372048,2.621077,-0.23936325,-0.20055108,0.07117895,-0.2616612,-0.069152385,-0.31286755
-0.3100227,-0.15965845,-0.92893434,-0.24381347,-0.18714984,0.11805976,-0.79198337,-0.55539703,4.0782986
-0.32991463,0.12898599,0.24776605,-0.159326,-0.2068718,-0.10385679,-0.7173977,2.8740487,-0.38449195
-0.39230767,0.51019865,-0.2974917,-0.16527456,-0.20591775,-0.28682554,-0.051216096,-0.27914566,-0.20407905
3.1583428,-0.67770064,-0.5963291,-0.30636936,-0.20106147,-0.13136473,-0.30307466,-0.40144086,-0.42555076
-0.30417103,1.6637716,0.016638339,-0.22901866,-0.24795622,0.2789232,-0.32468903,-0.3628808,-0.4120462
-0.23560488,0.07184793,-0.14667925,-0.24083582,-0.22716258,0.005642812,0.060030654,-0.24139225,-0.28151986
-0.19663782,-0.028834553,0.30560675,-0.87472904,5.2762065,-2.343811,0.012678452,-0.09914741,-0.2097061
-0.11471888,-0.23955509,-0.19184671,-0.06599,-0.005920081,-0.31487027,0.13289914,-0.17962563,-0.2506441
-0.17926502,0.6510745,-0.5675117,-0.25841907,-0.18645686,-0.050352767,-0.7043235,-0.48846254,-0.3062489
-0.3438501,-0.07568891,-0.086675666,-0.12926959,0.05700262,-0.20110309,-0.11412352,-0.31064105,-0.12349784
-0.18778983,-0.06162234,-0.2593286,-0.24028824,-0.17645164,-0.001382685,-0.32338527,-0.365439,-0.15077776
-0.1953563,0.11962153,-0.07100627,-0.17877561,-0.23500776,-0.08676828,-0.14996488,-0.0738822,-0.21024099
-0.28746617,-0.19670862,-0.28215384,2.9251413,-0.53167707,-2.1495106,0.06710135,-0.02444612,-0.21083312
-0.38191694,-0.08355794,0.065900154,-0.15271562,-0.14936633,-0.17187017,-0.12908877,-0.3353077,-0.21350868
-0.17466202,-0.7001287,-0.25508487,-0.29323083,-0.69547904,3.560914,-0.72398585,-0.33136213,-0.031986408
-0.328088,0.594764,0.09824434,-0.2920285,-0.19448154,-0.16633186,-0.28544697,-0.36514276,-0.082747504
-0.53423977,0.12691718,-0.5996617,-0.2729598,-0.19959676,-0.08396309,-0.64593613,3.1634963,-0.30362007
-0.16356404,-0.33003116,-0.2619758,-0.21855554,-0.21530253,-0.07326706,0.06619599,-0.29256207,-0.37972635
-0.25924453,-0.34405935,0.054033607,-0.46925324,-0.61872613,3.202457,0.037835266,-0.049231146,-0.28416532
-0.44830728,2.5912502,-0.17367992,-0.22171427,-0.19867547,0.25688842,-0.32566595,-0.38007617,-0.23854655
-0.33775324,0.15211427,0.19921988,-0.6716918,5.105037,-2.2549472,0.14701642,-0.35852247,-0.12680581
-0.3961833,-0.58041626,-0.22274947,-0.18617158,-0.19594066,-0.04909512,-0.37026832,-0.2771216,-0.11057985
-0.33059663,-0.13507967,-0.025723979,-0.34045434,-0.61271995,2.964044,-0.2948271,-0.20209986,-0.2860437
4.027465,-0.2113775,0.051484592,-0.24267378,-0.2748943,-0.089281015,-0.3137263,-0.59203076,-0.38903406
-0.2189717,-0.040355742,-0.23045287,-0.20036717,-0.022303082,-0.22183453,-0.08851727,-0.42860585,-0.22104499
0.51794124,-0.07483693,0.19222263,-0.16409253,-0.32852003,-0.03701169,-0.61967134,3.0692406,-0.3829792
-0.39760196,-0.18533042,2.5332077,-0.33836988,-0.27619714,0.2779864,-0.15633096,-0.30651307,-0.20720983
-0.35713658,-0.07122605,-0.01614889,-0.28373075,-0.25627422,0.29474738,-0.27621013,0.23729572,-0.28997254
-0.6498636,-0.1053307,-0.30857897,-0.08483633,0.13551804,-0.31219742,0.096025445,-0.20425797,-0.23571318
-0.02344358,2.4198532,-0.28442377,-0.17260373,-0.21637963,0.5355342,-0.560071,-0.123546116,-0.1895458
-0.28406745,-0.18987432,3.354785,-0.11971283,0.16041057,-0.10985529,-0.00113935,-0.32682616,-0.21871248
-0.0471196,2.9758673,-0.5641496,-0.21730162,-0.20823978,0.30938986,-0.054091718,-0.2391977,-0.3544538
-0.35123032,-0.340245,-0.51668453,-0.22905572,-0.2782206,-0.005559065,-0.033671487,-0.13661364,-0.16523947
-0.11344659,-0.24859494,-0.4473598,-0.21894047,-0.19098972,-0.10460496,-0.09542102,-0.1858411,-0.34304145
-0.28038478,-0.16489637,-0.20667645,-0.121890076,-0.046341337,-0.30279654,-0.091944516,-0.19490322,-0.19291316
-0.43149942,-0.32514706,-0.3360699,-0.3636803,-0.2129154,0.21963987,-0.375593,-0.05965461,-0.56761104
-0.3532552,2.369771,-0.38708413,-0.23184924,-0.20437258,0.24530424,-0.37360513,-0.3064148,-0.25426334
-0.10253891,-0.28464285,-0.22700976,-0.22878541,-0.278279,-0.005641147,-0.435449,-0.11604797,-0.2465873
-0.4882568,-0.3795935,-0.19877398,-0.4440452,-0.6047459,3.2351003,-0.2815897,-0.19071925,-0.21737315
-0.33256543,-0.17613633,-0.13132986,-0.1303054,-0.13356127,0.3977882,-0.27376282,-0.17007789,-0.2817089
-0.2983379,-0.4755459,-0.48227227,-0.3153305,-0.23524797,-0.0852421,-0.5710678,1.4216785,-0.42556992
0.5064168,-0.2619726,-0.69831586,-0.18674786,-0.16937637,-0.06543098,-0.2575669,-0.34953088,-0.16582777
-0.26166013,-0.075706005,0.087453224,-0.12535831,-0.10469619,-0.15652376,0.14577636,-0.4358194,-0.22363298
-0.23751618,3.0833812,-1.2016311,-0.20962638,-0.21805562,0.32895502,-0.36512506,-0.28552693,-0.2669824
-0.061082356,0.025397573,-0.24536455,-0.27076107,-0.30472916,0.6749755,-0.26527643,-0.34339502,-0.3629689
3.7793908,-0.485112,-0.8469195,0.31664723,0.23159353,-0.084283,-0.33614928,-0.5617659,-0.49185342
-0.10257179,-0.23756364,-0.090403505,-0.1266348,-0.09669369,0.023318702,-0.14902669,-0.3854512,-0.29366487
-0.44405964,-0.19346003,0.36957833,-0.12681295,-0.03554031,-0.051556002,-0.005340502,-0.25678086,-0.18364489
-0.35050967,-0.5119345,0.30629373,-0.09086672,-0.12346126,-0.16413523,-0.2068862,-0.29044122,-0.16695166
-0.18932076,-0.03748601,-0.24781865,2.6102793,-0.19529231,-0.53226846,-0.66952616,-0.45855004,-0.5145134
-0.06370098,-0.27079505,-0.1420357,-0.10153516,-0.099434294,-0.12974015,-0.20768413,0.046763506,-0.23804802
-0.38834944,-0.22943509,-0.14921683,2.0795546,-0.44025582,-1.236316,-0.07289564,-0.17247169,0.00046158
-0.19575828,-0.08298155,0.1095645,-0.8632965,5.2070045,-2.3121696,-0.26911527,-0.2868582,-0.25086412
-0.21187598,0.023273334,0.2460503,-0.27018255,-0.18866254,-0.01616503,0.07152485,-0.3662847,-0.15809613
-0.3585142,-0.20036492,-0.50208455,-0.24794482,-0.18465284,0.06023196,-0.7829743,-0.5876497,3.9250467
-0.15888232,-0.086123526,0.46815747,2.9723082,-0.5070732,-2.150506,-0.12277026,-0.12784564,-0.19502029
-0.4176026,-0.16318749,-0.07327023,-0.25518218,-0.19818076,0.04901404,0.18178871,-0.049938887,-0.49940896
-0.32340637,-0.20452538,-0.15307105,-0.09676802,-0.23450863,-0.097868025,-0.019756358,-0.33719927,-0.30663547
0.18303464,0.34124544,-0.10978948,-0.05392764,0.12959586,-0.20185345,-0.26341933,-0.23999345,-0.32760087
-0.2981331,0.10386594,-0.80689216,-0.3094154,-0.21529438,-0.050024066,-0.5953636,3.0993948,-0.36929193
3.9895058,-0.06724411,-0.13854173,-0.29684132,-0.16978137,-0.07363528,-0.3092632,-0.4964503,-0.3532668
-0.6423657,-0.21404737,-0.20062976,-0.23101965,-0.2661374,-0.11051872,-0.26486704,-0.30043972,0.032048326
-0.2593884,0.17156474,0.08983758,-0.84126556,5.7105823,-2.540295,0.15962407,0.02247334,-0.20661364
-0.1764223,-0.33813366,-0.58615726,-0.29965675,-0.22032318,0.17074293,-0.15821192,-0.33234334,-0.064407855
-0.43409586,0.5521863,0.8580852,-0.25486544,-0.201978,-0.084777765,-0.64149636,3.0803132,-0.33822775
-0.37380666,-0.15146123,0.26772523,-0.11367641,-0.23273169,0.21837477,3.9115055,-0.3363552,-0.33997372
-0.18010342,-0.28048044,-0.33242834,-0.2214421,-0.13043061,-0.010143574,1.4067742,-0.53007495,-0.4550373
-0.45412326,-0.3891889,0.07331591,-0.006095409,0.16524072,-0.18391956,3.3584616,-0.34464946,-0.23460689
0.22564116,2.6251721,-0.5780518,-0.31733847,-0.40361238,1.3923225,-0.40620095,-0.43166164,-0.17786008
-0.48149967,-0.2281439,1.9073957,-0.2885225,-0.20110713,0.19778864,-0.22196513,-0.033386793,-0.2741309
-0.020513117,-0.58073145,-0.3165642,-0.29027078,-0.23580353,-0.08166827,-0.20582807,0.04314684,-0.26849455
-0.123635545,0.015047018,-0.73291266,-0.18275806,-0.19520755,-0.12737189,-0.38115415,-0.018068977,-0.3784466
4.0356603,-0.66614383,-0.020108998,-0.27914295,0.010364394,-0.21598688,-0.34215343,-0.5520439,-0.45957848
-0.23487462,-0.37249804,-0.44974363,-0.2274881,-0.20050618,-0.09232643,-0.46937686,-0.22234017,-0.28343725
3.6567085,-0.37078822,-0.37839136,-0.24449444,0.13981783,-0.1941617,1.415849,-0.62981623,-0.47357497
-0.17597485,-0.44270426,-0.15189356,-0.15021111,-0.07177642,-0.10195741,-0.64478374,-0.7823834,2.4959617
-0.3327503,-0.22942267,0.70036376,3.0408535,-0.50889295,-2.1851535,-0.119321406,-0.12204499,0.017520025
-0.2120092,-0.73801666,-0.31122297,-0.2898684,-0.21391957,-0.12942183,-0.61102426,2.9936628,-0.31000534
-0.23232858,-0.26941973,-0.09195575,-0.21965267,-0.230347,-0.08044491,0.31397778,-0.24644883,-0.21494967
-0.240861,-0.24097364,0.37525904,2.6102011,-0.1953214,-0.5323113,-0.18557209,-0.15083894,0.07537559
-0.30689093,-0.36295608,2.3785949,-0.29038343,-0.06789685,0.27002844,0.04819091,-0.2923363,-0.19176944
-0.25118685,0.034483917,-0.21596584,-0.22505957,-0.6489557,3.2096071,-0.37373072,-0.61452305,-0.085168794
0.039099146,0.33787677,3.5302575,-0.2966792,-0.24170631,0.3196691,0.17518876,-0.44141704,-0.2902955
-0.40785122,-0.13249879,-0.17012519,-0.21496242,-0.09145632,-0.10630221,-0.30668476,-0.11124375,-0.22486728
-0.23061776,0.099851295,0.82137537,-0.10338736,-0.033106517,-0.20910168,-0.3792262,-0.22697632,-0.25084695
-0.118495554,0.057527523,-0.19920018,-0.33292884,-0.24495508,0.7863774,-0.36241987,-0.020750908,-0.32193512
-0.17750706,2.951099,-0.0754281,-0.2527302,-0.22272302,0.3325589,-0.32649076,-0.42944464,-0.22156125
-0.24847095,-0.26279327,-0.10866478,-0.18491986,-0.26116487,-0.15029015,0.08612876,0.012052279,-0.092100404
-0.31819504,-0.077285975,-0.20327666,-0.20041786,-0.26496622,0.05695939,-0.31337935,-0.61108696,-0.27481934
3.9516153,-0.8344985,0.14213106,-0.19584498,0.25624475,-0.30819896,-0.31267,-0.5860537,-0.42709407
-0.5194544,-0.51796097,0.005786434,-0.2059823,0.002893205,0.13644445,-0.7712593,-0.6136495,4.1993155
-0.072310634,-0.044032842,0.006671418,-0.119147,-0.15541163,-0.17724174,-0.09312733,-0.39095894,-0.22249873
-0.16867986,2.6344347,-0.6892224,-0.23986721,-0.22496684,0.35267383,-0.36436474,-0.31574684,-0.23297186
-0.2716363,-0.2203409,-0.28980473,-0.4057688,-0.5622136,3.368635,-0.14147617,-0.3160954,-0.21562685
-0.31037042,-0.11733754,2.9095662,-0.3168074,-0.20219435,0.13914225,-0.2766275,-0.13733584,-0.3471981
-0.24270035,-0.11235225,-0.39096427,-0.07302797,0.4508761,-0.27980974,-0.570472,-0.6358888,-0.34289104
-0.2564283,0.018716127,-0.12792507,-0.19895035,-0.6580482,2.2103088,0.17705883,-0.17008573,-0.44850624
-0.18547605,2.5749214,-0.04523585,-0.23536362,-0.20898159,0.29470223,-0.35494214,-0.47179693,-0.18312722
-0.25972646,-0.088716984,0.272844,-0.23127382,0.039783444,-0.19873095,-0.61271644,-0.4480132,-0.39191446
-0.657173,-0.07896813,-0.87456656,-0.29980975,-0.21569349,-0.009966191,-0.6341693,3.0781374,-0.36972636
-0.3407686,-0.47561747,-0.55893046,-0.431422,-0.58041555,3.3300397,-0.17683032,-0.4342587,-0.33747092
-0.26326442,-0.032643244,0.10583801,-0.19653963,-0.16131108,-0.11885207,-0.07444098,-0.0965199,-0.19211504
0.11400227,-0.71194255,-0.07921675,-0.29235798,-0.14390261,0.33204305,3.382681,-0.4655062,-0.32106394
3.8038206,-0.26038042,-0.8390466,-0.3900951,-0.14876178,-0.015276051,-0.43486947,-0.35341507,-0.31024954
-0.117646985,0.1960548,0.6268703,3.0530255,-0.5712623,-2.2673001,-0.050409466,-0.3661856,-0.09322469
-0.07689585,-0.18313187,-0.047178432,-0.19807073,-0.1573202,-0.030773152,0.009477124,-0.01650438,-0.0929987
-0.1964145,0.01629576,-0.10384715,-0.4625663,-0.6006468,3.3997712,-0.2253268,-0.16656026,-0.40391684
-0.70974886,-0.09838033,-0.3490184,-0.18960056,-0.19618687,-0.10185118,3.3311043,-0.34809983,-0.31006372
-0.45660597,-0.21776026,-0.23475242,-0.18926716,-0.13707851,-0.04997804,1.2434671,-0.5246875,-0.31131306
-0.41384253,0.19847903,-0.19346878,-0.06522588,-0.17688356,0.16323592,-0.36183548,-0.09123341,-0.35837367
-0.13017716,-0.021634042,-0.06848675,-0.30761603,-0.62005895,2.9738655,-0.049744874,-0.3904268,-0.120317906
-0.27450576,-0.39409035,-0.25382543,-0.21621835,-0.19227777,-0.11420438,-0.7131202,1.4226923,-0.34733403
-0.21895723,-0.7809514,-0.40212488,-0.086323656,-0.010282529,-0.21846318,3.741393,-0.48510295,-0.38939717
-0.31730324,-0.31788224,0.6396316,-0.26201245,-0.04163982,-0.006437884,0.070912555,-0.2792377,-0.27203423
0.023433015,-0.15257484,0.12006113,-0.1606633,0.13186494,0.000474662,-0.74364674,-0.6174739,3.993293
-0.29707834,-0.3601879,-0.53219783,-0.14324808,-0.18798059,-0.044092365,0.17189491,-0.28961006,-0.5002406
-0.17887864,-0.1027479,-0.01170069,-0.17887795,-0.45235032,0.12987132,3.677822,-0.36750782,-0.31620908
-0.30962968,-0.7305188,-0.39898753,-0.28208748,-0.21147934,-0.06619695,-0.61197627,3.0901287,-0.3029144
-0.21073563,0.058574498,-0.37958518,-0.06315611,-0.108748555,-0.15936935,-0.19829684,-0.44932097,-0.07294881
-0.27197516,-0.31005853,-0.08433898,-0.1970259,-0.6674237,2.139347,-0.025263265,-0.20451418,-0.30662483
0.37857142,-0.036311623,0.39331305,-0.038169138,0.022711,-0.15920706,-0.09485838,-0.26408082,-0.3355258
-0.12768859,0.13088897,2.2611992,-0.35294926,-0.2620117,0.29949746,0.028412009,-0.3304987,-0.18551783
-0.19424677,-0.1413554,0.11458056,-0.8350127,5.6981125,-2.5340004,-0.29615337,-0.093385845,-0.63412124
-0.1316355,-0.4070133,2.7867827,-0.2361536,-0.15493989,-0.09545465,0.13412987,-0.3032356,-0.10022208
-0.21199805,-0.15904526,-0.095038414,-0.06194202,-0.103637956,-0.103764,-0.007365052,-0.15874471,-0.26354235
-0.080787376,-0.22287548,-0.37442544,2.7678921,-0.50512856,-1.9648552,0.092712656,-0.21880046,-0.15890618
-0.21901007,-0.09781087,-0.1176974,-0.1293982,-0.18931727,-0.09287355,-0.12062447,-0.2102899,-0.36651367
-0.3270117,-0.20658347,-0.16898482,-0.32612458,-0.755266,3.6182487,-0.022932716,-0.42281514,-0.2815387
-0.24962257,-0.14053473,-0.22953923,-0.35706738,-0.5516143,2.3610249,0.030295976,-0.22418013,-0.4171492
0.056441754,0.08112106,-0.17235798,-0.24701676,-0.1508687,-0.03271857,-0.6241331,2.9121122,-0.41668552
3.490971,-0.45367247,-0.67236304,-0.28681213,-0.16737798,-0.13461974,-0.38312328,-0.53300905,-0.41974595
-0.101760104,-0.57770693,-0.55643475,-0.25967857,-0.2141257,0.005492295,-0.673363,3.1557617,-0.39336035
-0.19194208,-0.091662616,-0.19440487,-0.21144515,-0.1473651,0.03751459,-0.7868229,-0.6281446,4.1173244
0.1361988,-0.009999398,-0.16234836,-0.19421627,0.079982914,0.0251637,-0.019149281,-0.11209796,-0.35892546
-0.1370396,-0.20788926,-0.35596684,-0.13904582,0.14177963,-0.31943366,-0.09461394,-0.1340975,-0.32324144
-0.7038727,-0.21866736,-0.5003649,-0.25933123,-0.06223607,-0.05809118,-0.6503436,3.1709778,-0.36338383
-0.021977246,-0.019022524,-0.34397584,-0.2648949,-0.24516542,-0.08201874,-0.7125507,1.458817,-0.33822277
-0.3239627,-0.43145937,0.26915514,-0.20970361,-0.20772997,-0.06907861,-0.27282068,-0.45533288,-0.06895782
-0.2229234,0.8115638,0.039903924,2.6116211,-0.21619259,-0.5487486,0.23300919,-0.29072583,-0.2574993
-0.14965206,0.055474713,-0.50450647,-0.14848131,-0.1973995,0.24387789,-0.07241238,0.049316205,-0.15564835
-0.16816321,-0.6028966,-0.47576866,-0.23105027,-0.08312165,0.1019716,-0.7783637,-0.6282747,4.0974965
-0.65919745,2.452526,-0.12099505,-0.1776314,-0.17707871,0.2468142,-0.31562474,-0.368618,-0.13380364
-0.23562616,-0.21964182,0.07608799,0.017250568,-0.041347057,-0.16619468,-0.2690934,-0.38981462,-0.049773872
-0.25000018,-0.49761134,-0.5863831,2.6825354,-0.3697537,-0.62398225,-0.14080684,-0.08133974,-0.30197468
0.18288843,-0.3142448,-0.29379213,-0.12834325,-0.013031207,-0.19949192,-0.6171978,3.070838,-0.35250086
4.044675,-0.18705487,-0.6483737,0.26108262,-0.009217665,-0.108310394,-0.48370984,-0.46659803,-0.2604814
-0.34395123,2.3418555,-0.10963479,-0.24893036,-0.21336329,0.34237075,-0.7233803,-0.27755263,-0.10086793
-0.224702,-0.32173264,-0.23205668,-0.17808703,-0.18853469,-0.07765201,-0.21387222,-0.24950993,0.036827803
-0.23981076,-0.2738365,0.19294,3.0047712,-0.4926604,-2.1600673,-0.067826666,-0.10078065,-0.025803942
-0.12154615,0.22486253,0.18553299,-0.24391697,-0.050283466,-0.08809969,-0.6491499,3.3282247,-0.3193583
-0.46058473,-0.23361161,-0.17528369,-0.09901801,3.445479,-0.8375939,-0.051478088,-0.19835365,-0.10043592
-0.1293916,-0.0734333,-0.99111795,-0.37686777,-0.26167768,0.32868275,0.00198397,0.014557872,-0.12612493
-0.2732003,-0.47779664,0.39290574,-0.7255853,5.131675,-2.2923353,0.24054396,-0.14815325,-0.09611873
-0.17033093,-0.31918293,-0.16436115,-0.24453522,-0.10827279,0.014000152,-0.010462821,-0.42565486,-0.107201725
-0.059396155,-0.35858935,-0.22234938,-0.25153244,-0.25544652,-0.061129965,3.5590284,-0.4493695,-0.3258167
-0.42857403,-0.0810508,-0.10869507,-0.2175698,-0.007933315,-0.21126024,-0.24947105,-0.35478342,-0.25264648
-0.34609437,-0.1687852,-0.6690745,-0.27791747,-0.20299818,-0.08477404,-0.5809643,3.1303015,-0.3519009
-0.13355862,0.053930305,-0.18911357,-0.21645986,-0.24495983,-0.029378451,-0.58637005,2.9879284,-0.33991018
-0.41022882,-0.05360106,-0.15272331,-0.20925969,0.09970926,0.092488885,-0.10887521,-0.418979,-0.23104203
3.3575056,-0.54975784,-0.4882866,-0.21934706,-0.23362067,-0.11762674,-0.54093796,-0.36005616,-0.41661873
0.28729355,0.5574138,0.7125424,-0.15317908,0.07566482,-0.102779105,-0.66366404,-0.81762147,2.475038
0.20460701,-0.013167921,0.56439805,-0.5196008,4.963971,-2.2653701,-0.24397549,-0.23582327,-0.14905676
-0.5171197,-0.48404613,0.11139137,-0.0828522,-0.24909222,0.18582904,-0.4655543,-0.30646423,-0.3012927
0.6254482,-0.06935224,-0.48853266,-0.8798233,5.2310224,-2.3235233,-0.11152953,-0.14169237,-0.054199282
0.027126651,0.1639934,0.27235657,3.017035,-0.4924099,-2.1841352,0.0366794,0.045491964,-0.07627342
-0.21029626,-0.2836964,-0.23559707,-0.15490225,-0.22878508,-0.06355345,-0.62983054,2.9949536,-0.29977557
-0.5184002,-0.08949126,0.56842,-0.10867947,0.048965793,-0.07430793,-0.05244038,-0.33513808,-0.2194899
-0.01274173,0.32708317,0.033551224,-0.15394926,-0.106332496,-0.12118083,0.43496895,-0.36993563,-0.4622994
-0.2708782,-0.25306493,-0.23458096,-0.2855851,-0.1844299,0.059965994,3.5232952,-0.45741212,-0.39601368
0.028578296,-0.43311432,-0.58827037,-0.2519873,0.1599222,-0.14627568,-0.021397453,-0.21950142,-0.32427984
-0.23947135,-0.42175508,0.09559888,-0.37985694,-0.6239356,3.0668347,-0.06825441,-0.37852576,-0.19332713
-0.04551272,-0.21772678,-0.06786421,-0.2282025,-0.20097643,-0.22056065,-0.11962829,-0.16959912,-0.3307395
-0.4390743,-0.29610983,2.5323553,-0.1871718,-0.08650409,-0.027119778,-0.21166481,-0.31290537,-0.32696837
-0.40034854,-0.19903876,0.08948685,-0.3709648,-0.6142309,3.063342,-0.19170502,-0.21942566,-0.2223773
-0.1802556,-0.30613747,-0.0202965,-0.1325608,-0.30221903,-0.12908548,-0.18761532,-0.18150237,-0.07743779
-0.4198377,-0.08868274,-0.18386543,-0.13422461,-0.20987827,-0.10249248,-0.6214763,1.7045012,-0.4578095
-0.5101869,0.22347,-0.31475613,-0.15049441,-0.2993655,0.089770965,3.9482846,-0.4061642,-0.45034066
0.024147889,0.018670902,-0.51793426,-0.20095474,-0.12566784,-0.08818373,-0.79044366,2.7616634,-0.35640395
-0.19924667,-0.042014197,0.03167202,-0.24227902,-0.08312298,-0.047002427,-0.59287715,3.462096,-0.3319411
-0.20770136,-0.3559441,-0.5075011,-0.1376299,-0.3962603,-0.20472226,-0.5199718,-0.41345996,-0.24337427
-0.14901128,0.026577065,-0.91177875,-0.275611,-0.20509544,0.14523396,-0.13578238,-0.33389407,-0.06970825
-0.36320946,-0.5236222,2.6248531,-0.3168828,-0.31303474,0.2271819,-0.18496692,-0.31007808,-0.43494216
-0.676496,2.965426,-0.036433965,-0.119359665,-0.21790077,0.26672325,-0.18798369,-0.24946728,-0.19974074
-0.24669409,-0.63439465,2.5010495,-0.19986297,-0.03738483,-0.1578102,-0.16124572,-0.3372916,-0.27734306
-0.39612982,-0.22037348,-0.23513183,-0.2975456,-0.28172567,0.40356186,-0.31833977,-0.30763632,-0.27656597
-0.23200223,0.021692865,-0.16544265,-0.26860744,-0.23321281,0.010319153,-0.45452246,-0.4878083,-0.3303292
0.1262058,0.013577782,0.26483262,-0.21297035,0.11715166,-0.23093842,1.0894837,-0.68250567,-0.56948286
2.9059157,-0.24677485,-0.3257643,0.22159468,1.2544622,-0.25808108,-0.07003514,-0.2484951,-0.1690634
-0.11562593,0.21680862,0.1029226,-0.16185698,-0.28657997,-0.09231732,-0.63317114,3.0644743,-0.3382005
