Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Omics 1 private topic 4,Omics 1 private topic 6,Omics 2 private topic 5
-0.27321392,-0.21287814,-0.19817486,-0.31695902,-0.2008344,-0.2453481,-0.16836977,-0.29335672,-0.32750034,-0.1876862
-0.38640338,0.656953,-0.12425166,3.3490148,-0.44800442,-0.7311603,-0.6163923,-0.39071023,-0.2089703,-0.633069
-0.7281057,-0.09525296,-0.3335945,-0.751503,-0.42803475,0.16927226,3.6455317,-0.1816559,-0.14783354,-0.3005229
0.14908935,-0.003830895,-0.22096193,0.23445928,-0.44020528,-0.24627784,-0.17181629,-0.32980597,-0.18102369,-0.2082545
-0.3717611,0.010533221,0.004724287,3.572279,-0.39673203,-0.39659306,-0.7589234,-0.35253313,-0.20652387,-0.60027605
-0.37119722,0.36004794,-0.07172277,-0.4911188,-0.04413632,0.17032824,-0.015641138,0.16327614,0.5106681,-0.17981434
-0.12912264,-0.5062758,-0.62855256,3.4018898,-0.43078735,-1.1573354,-0.6140533,-0.33616078,-0.3012857,-0.71488416
0.18225034,-0.4245291,0.10135919,-0.48423755,-0.22401783,-0.15915522,-0.52251095,-0.3572963,-0.19920321,0.09773158
-0.522312,-0.2976965,-0.18517384,-0.29579484,-0.1845217,0.16977194,-0.37453818,-0.3807035,-0.19606736,-0.20090999
-0.38989276,0.29049784,-0.35073656,-0.18727776,-0.5026109,-0.12857395,-0.44296846,4.8430476,5.5596952,-0.30663946
-0.42116767,-0.3667039,-0.2519113,3.3914514,-0.29844964,-0.06421375,-0.2929241,-0.3522902,-0.23769112,-0.073237434
-0.26205653,-0.6078989,-0.19111425,-0.381132,2.7636166,-0.2073355,-0.34439367,-0.41396716,-0.3129306,-0.33010426
-0.51544607,-0.7521729,-0.3570247,-0.31411883,3.2827327,-0.9777056,0.065528244,-0.43891934,-0.27327192,-0.4429819
-0.3255869,-0.86112046,-0.007599056,-0.6348603,2.9577649,-0.009425223,-0.03185015,0.89450306,0.30245718,-0.47791836
-0.17715114,-0.17723212,-0.04340714,-0.19238389,-0.23564789,-0.06543824,-0.099307,1.6729679,0.70411056,0.07535523
-1.0213156,-0.7256777,3.2631652,-0.14507636,-0.3363875,-0.63995,-0.6059041,-0.2164152,-0.1294329,-0.55358773
-0.43442175,-0.13274331,-0.14032874,-0.34856433,-0.1082696,0.11599262,0.038002662,0.011433749,-0.1354853,-0.42929664
-0.31191617,-0.2232212,-0.32826746,-0.48844218,-0.3401578,1.9747174,-0.47242326,-0.38424343,-0.39647213,-0.46303046
-1.2047827,-0.368653,2.979937,-0.32370964,-0.34823668,-0.9460437,-0.8192109,-0.24295297,-0.050835837,-0.43985206
0.12639517,-0.5348073,-0.14447393,-0.19469522,-0.21998768,0.17509343,3.2214265,-0.3174463,-0.31551558,-0.5327774
-0.48386163,-0.6208738,-0.3137662,2.9544432,-0.35015896,-0.06290259,-0.31337717,0.07884369,0.12668242,-0.69600505
3.6212358,-0.4853103,0.071296476,-0.3418952,-0.2031055,0.16658624,-0.18068545,-0.24608894,-0.20624636,-0.28689367
-0.2967866,-0.4565553,-0.44430166,-0.5428152,-0.27045,-0.12317,-0.34373754,-0.44464615,-0.13886811,-0.21312222
0.07919763,-0.19998571,-0.15596905,-0.3079624,-0.35970318,-0.09602596,-0.11109479,-0.31017518,-0.31401217,-0.19143935
-0.05983253,-0.2407184,-0.084026754,-0.09715947,-0.33397138,0.23235685,0.15474032,-0.39079624,-0.2062563,3.7148626
-0.26510873,-0.021064527,-0.26276636,-0.1615697,-0.2631613,-0.33854526,-0.03680609,-0.40042284,-0.22306603,-0.28715044
-0.33741128,-0.3441038,-0.0925056,-0.41834342,0.035867035,0.4439404,-0.7892715,-0.33217254,-0.29374835,-0.049420103
-1.1385977,-0.4873985,4.04991,-0.60464907,-0.44798338,-0.13345909,-0.37283868,-0.18715815,-0.22335306,-0.38688284
0.07095064,-0.052662116,-0.39566648,-0.22954772,-0.40811455,0.36479604,0.24652472,4.138279,4.6560154,-0.2261552
-0.26371363,3.873805,-0.33585244,-0.3719404,-0.28409216,-0.42830077,-0.4463185,-0.27126765,-0.1572032,-0.16123827
-0.9267317,3.3868523,-0.31978154,-0.42808342,-0.23870909,0.13555183,-0.7043344,-0.114783265,-0.14599314,-0.25065362
-0.2355339,-0.250983,-0.2790916,-0.36358666,-0.14051583,-0.106858164,-0.08283152,-0.35369232,-0.1342188,-0.16911638
-0.24552628,0.13602854,-0.024616368,-0.40166086,-0.28213733,3.6023617,-0.56560975,-0.37980804,-0.17791113,-0.1137251
0.030634623,0.009476125,-0.26749253,-0.27262723,-0.28411078,-0.005320638,-0.29195264,0.47876695,-0.52364105,-0.40057698
-0.056802094,-0.48386845,-0.38380107,3.7055013,-0.2891804,-0.1594766,0.6032346,-0.3119902,-0.19498153,-0.39214456
-0.13969912,-0.14897683,-0.20445618,-0.4116442,-0.26704016,-0.6689541,-0.50220203,-0.17665759,-0.27784142,-0.1472675
-0.1987665,0.010653045,-0.40745595,3.0148375,-0.41848186,-0.13128576,-0.50937605,-0.3547001,-0.21584865,-0.2784863
-0.45564413,0.5779362,-0.28999388,-0.43063486,-0.3490643,-0.26982382,-0.28235808,-0.2556879,-0.21269175,-0.25666827
-0.11580738,-0.10451718,-0.2712583,3.2062292,-0.39459157,-0.61916435,-0.5272374,0.6712049,0.10039883,-0.60571766
0.26194146,-0.12557942,-0.23727751,-0.13752761,-0.34263796,-0.08051439,-0.31993276,-0.34979936,-0.2879692,4.35615
-0.25169033,-0.019430771,-0.55435467,2.0049963,-0.37540445,-0.24860127,-0.33041948,-0.3438805,-0.20635352,-0.80739254
0.4604503,-0.23683028,-0.18943812,0.002981067,-0.14364102,-0.2537855,4.019776,-0.30328152,-0.3233657,-0.27044618
-0.08710246,-0.60679436,-0.21777156,-0.49379548,-0.27964878,-0.24635258,3.718256,-0.31138885,-0.18310234,-0.33715254
0.48536754,-0.05232209,-0.15441057,-0.215673,-0.25472134,3.9078264,-0.31391507,-0.40258503,-0.16301349,-0.23332788
-0.39646897,0.033632696,-0.5181915,-0.16378266,-0.43523717,3.438445,-0.58715075,0.07432565,0.100540824,-0.24486645
-0.033969194,-0.07394679,-0.430461,-0.9646493,-0.2814315,3.780414,-0.72236013,-0.48117292,-0.05649991,-0.104953855
-0.20716342,-0.323751,0.17688023,0.019400068,-0.45769227,-0.1879524,-0.07637166,-0.3760353,-0.12695706,-0.35499683
-0.030136108,-0.20796134,1.982458,-0.24491389,-0.49131233,-0.046444587,-0.40640402,-0.26049775,-0.17904116,-0.42751974
-0.39721552,0.4151402,-0.6525202,-0.029676363,-0.36951697,-0.5561912,-0.26356396,-0.32288378,-0.13836832,-0.14732195
3.4545112,0.12990999,-0.6413553,-0.21230194,-0.31798255,-0.19675246,-0.40931708,-0.10642871,0.021967573,-0.25845733
-0.8460661,-0.26176703,-0.6049361,-0.330768,-0.4839145,-0.086557254,3.7117581,-0.31031838,-0.223981,-0.30076703
0.21782427,0.35453677,-0.17205611,-0.6157707,-0.41718775,0.12266393,-0.1808638,0.37454376,-0.3159979,3.8505628
0.10449855,-0.087426335,-0.4302041,-0.2962798,-0.39308774,3.5157614,-0.24787012,-0.42106855,-0.21187882,-0.27302656
-0.52081007,-0.5224979,-0.5416931,-0.47041452,3.0273561,-0.38189304,-0.15481554,-0.39852244,-0.3048938,-0.3134312
-0.44667,-0.096463546,0.114443816,-0.14589372,-0.42493206,-0.4137681,-0.16321285,-0.39940706,-0.11937695,-0.44661713
-0.86680895,0.02568432,-0.43041947,-1.3767109,-0.26559675,-0.55099154,-0.061941773,-0.30622122,-0.3064538,3.9841552
-0.40928066,-0.22618535,-0.05171367,-0.2783483,-0.4226507,0.29761386,-0.28244692,-0.27242985,-0.22937061,-0.17015006
-0.25819433,3.889697,-0.07038121,-0.13353854,-0.31493542,-0.7283285,-0.53716534,-0.006365023,0.06372393,-0.10814819
-0.7031369,-0.31505552,-0.7590265,-0.5405676,2.9377375,-0.995124,0.2549563,-0.39885005,-0.121725425,-0.46675968
-0.065158084,0.054986708,-0.90945894,3.4702454,-0.52552634,-0.8790208,-0.1342375,-0.35361922,-0.21531145,-0.80817467
3.66671,-0.16918612,-0.09457925,-0.27965608,-0.3524652,-0.24831,-0.1254175,-0.41534644,-0.24840729,-0.117205456
-0.045153543,2.1459436,-0.13230434,-0.47543305,-0.25743055,-0.4681469,-0.33943895,-0.29665288,-0.2479271,-0.051446795
3.5638633,-0.4716127,-0.12723413,-0.3311878,-0.45680103,-0.33285385,-0.24004255,-0.3611126,-0.23909764,-0.4753176
0.3380281,-0.03404222,-0.49518162,-0.040182978,-0.3672254,0.24945228,-0.2090934,4.238858,4.7897153,-0.080606654
-0.4591369,-0.53074825,-0.22317758,-0.35975263,-0.3564942,-0.9823713,-0.2459608,-0.35503617,-0.19028991,-0.052102283
-0.14793259,-0.39445168,-0.26986486,-0.3586739,-0.33191884,-0.24130432,-0.116415754,-0.37776047,-0.18317446,-0.5136952
-0.710305,0.26778543,-0.58496654,-0.12095488,-0.21698487,-0.4312445,3.651885,-0.24224256,-0.21791431,-0.28757903
-0.047221042,-0.15303653,-0.12404658,-0.3637331,-0.14465159,-0.13100694,-0.122047886,-0.24645777,-0.17350526,-0.21982002
-0.4295745,-0.033382684,-0.3365839,-0.69950014,-0.29370397,-0.3978966,3.3157966,-0.33207595,-0.2003315,-0.20422569
-0.65849036,-0.49119106,3.5686107,0.38630742,-0.32831186,-0.61197615,0.004198447,-0.232781,-0.19643958,-0.49372146
0.07225919,-0.1613287,-0.20064394,0.4280032,-0.34141505,-0.3001171,-0.22966889,-0.305921,-0.2090471,-0.19255096
0.05075179,-0.18073869,-0.37175876,2.366507,-0.51209694,0.1730291,0.0485114,-0.35077465,-0.23795365,-0.33319506
-0.7254184,0.2537872,-0.27841702,3.1831965,-0.3657676,-0.69282186,-0.03825867,-0.36081353,-0.17373769,-0.18714467
-0.38520807,-0.38912073,-0.33649883,-0.217671,-0.24403937,0.089231856,0.105708025,-0.3040371,-0.29647207,-0.3152534
-0.56093043,-0.30125135,-0.42375422,-0.6477695,-0.3208652,-0.29075807,0.057177126,-0.2699787,-0.114362374,-0.2678898
-0.6292369,-0.80177623,-0.3683616,-0.36713475,2.909041,-1.0935028,-0.48312324,-0.40716237,-0.2748247,-0.2718768
-0.44801277,4.227744,-0.49884728,-0.45389363,-0.37404722,-0.1946378,0.02074626,-0.18472788,-0.2108677,-0.19312151
0.17815629,-0.3370818,0.058359057,-0.27311933,-0.36477655,-0.25640577,0.040413205,0.30347922,0.0754756,-0.2421165
-0.104552805,-0.16127248,-0.09911497,0.23216468,-0.32167637,-0.21098706,0.01442837,0.6183873,0.063652344,-0.27062625
-1.009296,-0.44077295,-0.16287388,3.4388928,-0.40668505,0.2023592,-0.42251316,0.048267834,-0.058023002,-0.66135466
0.012261122,-0.17371097,-0.27048558,0.4578992,-0.35532928,-0.11270704,-0.2639535,-0.34009978,-0.20727558,-0.17581023
-0.1985333,-0.29415175,-0.19264203,-0.2992443,-0.3599897,-0.13626707,-0.29681677,-0.3451086,-0.2842447,-0.3983557
-0.10245615,0.014802486,-0.38779354,-0.42052042,-0.27702868,2.709704,-0.3050432,-0.35822576,-0.34532034,-0.45311671
0.2896217,-0.5703745,-0.29423437,0.18335776,-0.44532388,-1.0256138,-0.10329217,0.37444153,-0.3159888,3.999263
-0.50126195,-0.59616333,-0.31817982,-0.2928077,2.7977543,-0.45598447,-0.81795985,-0.33213478,-0.28943658,-0.41602358
-0.47277927,-0.04684239,0.0384946,0.059819415,-0.13387737,-0.13013142,-0.38870287,-0.32721654,-0.1158907,-0.20241205
0.13712977,-0.63990074,-0.2643019,-0.40833712,-0.45618442,-0.25256675,2.654913,-0.31369567,-0.30909395,-0.29810372
2.505473,-0.5568358,-0.21983129,-0.26730943,-0.40575686,-0.2859327,-0.35955313,-0.3377729,-0.1931222,-0.33970895
-0.26786184,-0.2695559,-0.030306421,-0.31309268,-0.32531896,-0.12764709,-0.2585619,0.052075848,0.022545122,-0.22540537
0.27963024,-0.4584833,0.51415825,-0.40531373,-0.36043018,-0.18744871,-0.47196215,4.585785,5.106895,0.04145735
0.058004208,-0.18287736,-0.18750525,0.2368551,-0.37454352,-0.15015613,-0.156609,-0.3118511,-0.19935681,-0.119420774
-0.21739525,-0.34780097,-0.14316036,-0.32495743,-0.22695166,-0.028734006,-0.3061441,-0.394442,-0.20818935,-0.3319106
-0.310373,-0.11783948,-0.24105214,-0.28168947,-0.31458852,0.2390469,-0.15543783,-0.36345324,-0.14168356,-0.346476
-0.14957312,-0.34147248,-0.1430279,-0.5076109,-0.5394613,-0.38259125,0.38768083,0.22698885,-0.18889382,0.079459354
-0.32493144,0.2733314,0.34680858,-0.15454635,-0.2690282,0.6713903,-0.6640019,-0.31310338,-0.11047044,-0.15573458
0.14148687,-0.44208395,-0.2739783,3.459228,-0.44559762,-0.5822565,0.12944335,-0.36092746,-0.22770773,-0.51046777
0.029945806,-0.17853847,-0.5600242,0.3612419,-0.39402947,0.00546892,-0.28067502,-0.32976618,-0.19591746,-0.25617862
-0.37232563,-0.34034777,2.8604226,-0.75528246,-0.3725141,-0.21915936,-0.42342272,-0.25955066,-0.27728394,-0.10063058
0.5699329,-0.7711319,-0.030155726,-0.13663708,-0.18717693,-0.122612715,-0.16384639,0.3997432,-0.654697,0.054255113
-0.12853155,-0.5899099,-0.6830675,-0.7189333,3.2679589,0.029760119,-0.78604263,-0.42672467,-0.17558457,-0.41977796
-0.21997795,-0.29018137,-0.26952726,-0.30210087,-0.241117,-0.008703709,-0.37313765,-0.32070896,-0.19913566,-0.3425912
-0.46133643,-0.9704988,3.7854357,-0.63987076,-0.22564839,-0.19055814,-0.5965512,-0.24352044,-0.22321086,-0.46572646
3.4489813,0.22392455,-0.36847448,-0.48229244,-0.34126976,-0.24087188,-0.34554303,-0.41659048,-0.2726126,-0.25869775
-0.003521495,-0.08432386,-0.38501617,-0.17747968,-0.37285793,0.4264928,0.013125451,4.1531706,4.6703653,-0.2882305
-0.15140589,-0.3357616,-0.29059705,1.2574776,-0.46540385,-0.09978539,-0.38242856,-0.43795976,-0.074526094,0.11120461
-0.9318641,-0.08372798,3.6872945,-0.23869468,-0.25749576,-0.030212179,-0.5108213,-0.24851249,-0.23479484,-0.6206327
-0.14317407,-0.33565074,-0.22652848,-0.7004229,-0.4344528,0.22187297,3.7421808,-0.34712788,-0.20819771,-0.46115473
-0.25412297,-0.8230019,-0.22094887,-0.22003359,-0.22941114,0.25709137,-0.10448444,-0.45969,-0.182013,0.018131541
-0.49282265,-0.486059,-0.4542148,-1.0462408,3.1653156,-0.6959915,-0.598898,-0.39122656,-0.26296985,-0.40069667
-0.05280593,-0.13952117,-0.40036374,-0.43044168,-0.3934746,3.4804487,-0.4180486,1.2466396,0.23823641,-0.23926717
-0.6243861,-0.23650065,-0.26637703,-0.3904029,-0.32908797,-0.8289982,0.001115345,0.73598635,-0.43168187,-0.059651386
-0.08019021,-0.54319,-0.28034723,-0.31794107,-0.26379162,-0.5262158,0.087939814,-0.35478342,-0.19610035,-0.15446171
3.1086702,-0.4374554,-0.26926637,-0.20614356,-0.30859858,-0.7799512,-0.44627103,-0.38863826,-0.2510991,-0.343573
-0.81922305,-0.1590247,-0.4026735,-0.59433466,-0.3459,3.2481415,-0.24594629,-0.39746815,-0.28677586,0.049413443
3.4965117,-0.0837788,-0.5007557,-0.10079651,-0.39304137,0.17396654,0.046710968,-0.2920906,-0.13204265,-0.103626214
-0.022746501,-0.24506436,-0.16395468,-0.13931789,-0.29841974,-0.18166177,-0.26426855,-0.22319163,-0.1286808,-0.34700033
-0.04319477,0.17869507,-0.23068395,-0.05305232,-0.2741095,-0.1691447,-0.03255198,-0.36284164,-0.22817291,-0.14548424
-0.2060173,-0.21829891,-0.5057235,0.6272385,-0.2936212,-0.12857777,-0.03148116,-0.27627078,-0.19965547,-0.025605246
-0.44785154,0.3940329,-0.295324,-0.20931004,-0.47327626,-0.09915508,-0.41876763,4.6259336,2.5839822,-0.47762704
3.8392243,0.24379298,-0.23024058,-0.4398522,-0.118089095,-0.3203699,-0.10660824,-0.39437503,-0.25294676,-0.07188497
-0.44021899,-0.42442864,-0.14752845,-0.27665433,-0.2525974,-0.3769341,-0.417854,-0.21309796,-0.20736508,-0.28841493
-0.6507508,-0.021676525,3.9778585,-0.45611328,-0.3290085,-0.0986146,-0.5793313,-0.2377751,-0.24070103,-0.38285357
-0.49945927,-0.2815151,-0.43815,-0.20416674,-0.18731791,-0.60981655,-0.3999484,-0.4191296,-0.30524704,0.022537908
-0.5056148,-0.95823574,-0.368073,-0.35219872,3.2013564,-0.31732586,-0.10648281,-0.41339725,-0.23847213,-0.3285989
-0.42130375,-0.64353204,-0.28337088,-0.17136958,-0.25464064,-0.045102358,0.048650157,-0.23041539,-0.13886054,-0.23461308
-0.15643103,-0.10459705,-0.14546603,-0.2883535,-0.3860771,-0.23353952,-0.12473172,-0.278086,-0.29967466,0.1609666
3.430375,-0.29253316,-0.38719776,-0.05381242,-0.42519873,-0.25794342,-0.18277927,-0.42426628,-0.2648071,-0.26486856
0.061623886,-0.34848654,-0.32269743,-0.25272202,-0.26545793,-0.23017174,0.10611418,-0.24757855,-0.17300975,-0.12529069
-0.002721861,0.2593531,-0.40637112,-0.3493313,-0.19790632,-0.34561402,3.7445688,-0.37103897,-0.20476158,-0.42492718
0.007548746,-0.17975071,-0.0692282,-0.39097786,-0.12104558,-0.097951815,-0.23341112,-0.40611634,-0.256519,-0.3681947
-0.14303395,-0.006843404,-0.33684033,-0.17058592,-0.25937888,-0.05724936,0.06390153,-0.34506968,-0.229731,-0.15761654
0.32773745,-0.10610901,0.47086918,-0.49378973,-0.2808969,-0.38909888,-0.57256985,-0.36003458,-0.20376283,-0.18371263
-0.066327654,-0.25667652,-0.38437098,2.3620596,-0.5312047,0.29250574,0.006880887,-0.35165817,-0.23815794,-0.3914452
-0.4524222,-0.26587293,-0.13289198,-0.19210297,-0.3250688,0.13064,0.41158623,-0.3493274,-0.059066992,0.007738676
-1.3630226,-0.6505271,-0.4783368,3.3111484,-0.36063504,-0.14749296,-0.109692276,1.2585073,0.23668002,-0.6008102
-0.5774338,0.010326304,-0.028927106,-0.18186691,-0.32504797,0.27144548,-0.20840424,4.697982,5.3177795,-0.3211927
0.45838332,-0.090445384,-0.16010858,-0.29076582,-0.3865017,-0.30837545,-0.18130344,-0.4035735,-0.19651642,-0.20681937
-0.8870663,-0.7204346,-0.3184023,-0.3919317,-0.28129596,-0.39721823,-0.6922417,-0.26482394,-0.22314604,4.0228972
-0.018373098,0.08660658,-0.097546965,2.0491474,-0.31683928,-0.11105745,-0.16152161,-0.33487523,-0.20069419,-0.7416362
0.013296694,-0.53998953,-0.15794583,0.39807096,-0.36118782,0.3645326,-0.29939184,-0.23440744,-0.17948897,-0.16829965
-0.3277739,-0.48405427,-0.05818066,-0.12670295,-0.4594513,0.33724523,-0.24816237,-0.3634651,-0.14168605,-0.08038574
0.08612568,-0.18029495,0.1231257,-0.1781444,-0.32293,0.00640849,-0.49242967,1.5885216,0.31074968,-0.143251
-0.147979,-1.3287237,-0.4345585,-0.54920435,2.9030805,-0.3611738,-0.77517843,-0.39982888,-0.26461372,-0.312929
0.1835626,-0.22305097,-0.23489586,-0.084534585,-0.26234218,-0.5015841,3.8455343,-0.17609724,-0.4954011,-0.43639416
-0.20592502,-0.41725266,0.12194115,-0.4739809,-0.3754198,0.3661132,1.4012762,-0.23328361,-0.2764852,0.04283421
-0.8495408,-0.17552006,-0.4181307,-0.20708561,-0.4167763,-0.079473466,0.06802303,4.7641096,5.435902,-0.33120483
-0.28476903,-0.083929,0.09171031,-0.33989352,-0.20303917,-0.3682658,-0.187194,-0.49235055,-0.18949817,-0.054444537
-0.42964637,-0.5270692,-0.53776073,-0.62784535,2.8688643,-0.46323046,-0.24650843,-0.38249367,-0.24696958,-0.40337923
-0.44146395,4.099314,-0.5250396,-0.45145914,-0.35935444,-0.28194827,-0.03840463,-0.21059936,-0.20184186,-0.26052412
-0.28261313,2.6226668,-0.33041108,-0.36101478,-0.4058903,-0.5118389,-0.42913383,-0.0927648,-0.24257393,-0.27374646
-0.04755837,1.0660938,-0.46309656,-0.23941857,-0.20179415,-0.40098774,-0.21232635,-0.3637832,-0.25493714,-0.2176097
3.1421363,-0.48049858,-0.18909578,-0.010077901,-0.3255584,-0.16839398,-0.09663169,-0.24936807,-0.1830781,-0.1369395
-0.09148267,0.0746075,-0.58571255,-0.5718932,-0.3491565,3.2269728,-0.49979377,-0.48923025,-0.102091104,-0.26708546
0.20030499,0.16284691,-0.16701008,-0.40177882,0.00925122,-0.07867932,0.25809672,-0.26425028,-0.11977642,-0.19199623
-0.34456295,-0.30226493,0.12306028,-0.08068165,-0.363721,-0.54628384,-0.2355732,-0.3813868,-0.22835156,-0.24918295
-0.5133748,-0.38719988,-0.40797412,-0.28536147,-0.31214547,-0.3578062,3.6308088,-0.33369398,-0.17822826,-0.39280707
0.14244291,-0.5178197,-0.31672966,-0.46310785,-0.16451572,-0.47689158,-0.3703248,-0.33811826,-0.13697933,-0.17186105
-0.20275223,-0.20435864,-0.43146905,-0.31365618,-0.2968847,-0.6187434,3.8279965,-0.38345075,-0.26137826,-0.16554832
0.009274155,-0.24299566,-0.000130862,-0.4426641,-0.41562802,0.60369027,-0.23725134,-0.08049192,-0.173621,1.9433907
0.4038423,-0.03502679,-0.60466474,3.7222152,-0.50588214,-1.3056843,0.2397198,-0.32738924,-0.22188069,-0.7233198
-0.737924,-0.66754866,-0.54548967,-0.49628478,3.6067219,-0.7347424,0.2578593,-0.40652865,-0.23366295,-0.2527305
0.06227112,0.9948063,-0.15873651,-0.20574635,-0.3313685,-0.41311264,0.019112512,-0.13872463,-0.26278698,-0.081651576
-0.28467235,-0.48458695,-0.6713,3.1471999,-0.6134224,-0.47877955,0.052686058,-0.34901515,-0.21516785,-0.5274164
0.5829491,-0.11683178,-0.64135957,-0.71646816,-0.3377595,3.7121446,-0.792287,-0.48582223,-0.15100706,0.09635302
0.13904817,-0.6929035,4.064019,-0.5662112,-0.2885575,-0.06995958,-0.06606139,-0.27272338,-0.3032029,-0.63939047
0.025295425,-0.034981176,-0.4925098,-0.4612592,-0.30450615,3.5199804,-0.42558017,-0.46958804,-0.3658782,-0.14954051
-0.20837405,-0.6135609,-0.23714194,-0.16711065,-0.32732874,-0.35714608,-0.49008334,-0.26961857,-0.2751691,-0.44652498
-0.1273093,0.0631984,-0.1732587,-0.27546987,-0.34310454,0.21642499,0.2029092,-0.4156702,-0.21193725,-0.33451912
-0.2269789,-0.24922025,-0.17411692,-0.49351656,-0.30944008,-0.30709153,0.20155157,-0.34187648,-0.1819506,-0.08757496
3.5491385,-0.1554321,-0.27469957,-0.5437398,-0.5227081,0.20853235,-0.53408086,-0.35087353,-0.21810383,-0.10740271
-0.056309294,-0.058503553,-0.063144736,-0.06718961,-0.43462884,0.5797431,0.5359359,0.000900706,-0.31498408,-0.034795858
0.039409965,-0.4810745,0.017775655,-0.24730149,-0.26619986,-0.21532144,-0.2253263,0.24775441,-0.17174578,-0.26503626
0.006606299,-0.27260816,-0.753268,0.1824687,-0.44332954,-0.4027716,3.6151583,-0.35545084,-0.21273112,-0.44616583
-0.55174047,-0.73245656,-0.32825965,-0.17392892,-0.34910697,-0.5713859,-0.75725496,-0.26344278,-0.2846822,3.9965165
-0.0984844,-0.2633504,-0.13993652,-0.22902991,-0.218621,-0.094604,-0.12361598,0.27745828,-0.58465934,-0.31528893
3.0785475,-0.43630168,-0.14961913,-0.15463778,-0.4141909,-0.20489703,-0.111904524,-0.37484652,-0.31657383,-0.1688326
-0.15902676,-0.5213792,3.4987452,-0.46979153,-0.48331934,-0.66872054,-0.37040883,-0.25777784,-0.2695366,-0.3547619
0.20872027,-0.46709353,-0.37439525,-0.4029519,-0.39434373,2.4847615,-0.3298754,-0.42450008,-0.32544053,-0.40339315
-0.16692126,-0.44127947,-0.2601492,0.051668197,-0.31726748,0.05515325,0.057746574,-0.47892058,-0.19266362,-0.29105407
0.15225595,0.08822197,3.497602,-0.3486325,-0.3601653,0.005839542,0.036113217,-0.13800877,-0.17388728,-0.74615884
3.4180326,-0.26017475,-0.23726268,-0.5888366,-0.53709334,0.14607571,-0.46391788,-0.3655764,-0.24558577,-0.24690692
-0.073256195,-0.20482472,-0.23378363,-0.096813045,-0.43021065,0.34465414,0.30476475,-0.26972675,-0.2290432,-0.07904497
-0.37432933,-0.90787077,-0.17795464,-0.16676016,2.830317,-0.4793816,-0.6041515,-0.41009492,-0.24153516,-0.38108918
-0.61731374,-1.1476578,3.7726307,-0.21896069,-0.38438213,0.1850786,-0.31846702,-0.2697721,-0.24311906,-0.3409971
-0.23526044,-0.17495039,0.061017044,-0.42011634,-0.58963233,-0.3451307,-0.29292315,-0.41488975,-0.22157222,-0.1668203
-0.39246184,2.1048439,-0.43734488,-0.3275283,-0.26884505,-0.74020386,-0.4102756,-0.29216644,-0.22402206,-0.22870933
-0.75980437,0.20388463,-0.6007676,-0.23731679,-0.2533006,-0.33108798,3.7284536,-0.24432321,-0.2796761,-0.29257536
-0.35316095,-0.28628778,-0.26880133,3.4524276,-0.32331908,-0.7444979,-0.22428143,-0.3464218,-0.2763312,-0.61255985
0.35968047,-0.061589167,-0.074451536,-0.286709,-0.3429972,-0.64710015,0.09221895,-0.22596776,-0.60036653,-0.20809534
-1.035268,-0.19702302,3.696054,-0.43540668,-0.39649573,-0.4833546,-0.29922435,-0.22911233,-0.20012437,-0.4422127
0.09761471,2.2267346,-0.33809742,-0.29820916,-0.35992128,-0.667278,-0.17542553,-0.24288508,-0.17986344,-0.124386124
0.020769719,2.3417628,-0.60519385,-0.4635626,-0.28006452,-0.24174085,-0.1326637,-0.2320474,-0.23395738,-0.2925049
0.35651526,-0.63175356,-0.3701913,-0.37699282,-0.22173694,-0.20537692,-0.7733247,-0.3705054,-0.3089993,-0.026227353
-0.9143007,-0.4681557,3.822517,-0.24091743,-0.23725471,0.20918368,-0.37003332,-0.29531813,-0.20516656,-0.41131267
0.16162542,-0.4650971,-0.41198123,-0.5780817,2.468253,-0.7525827,-0.5976144,-0.4322127,-0.26799202,-0.32396197
-0.829878,4.1700373,-0.22873592,-0.4225123,-0.366983,-0.40961725,-0.29922062,-0.18843855,-0.19011939,-0.2388615
0.02459775,-0.6088638,-0.28540388,-0.21119368,-0.36068875,-0.13732046,-0.17003037,0.75798684,0.007798532,-0.10811007
-0.1869268,-0.16206253,-0.4300638,0.36059806,-0.33234644,-0.37666607,-0.2237977,-0.259708,-0.15273945,3.8099823
-0.22840795,-0.46164513,-0.27653277,-0.2892451,-0.24564606,-0.25187314,-0.31985235,-0.27567965,-0.2577921,-0.34766087
-0.43283242,2.425047,-0.26412654,-0.122498564,-0.2686199,-0.08118357,-0.08456978,-0.4394512,-0.2739196,-0.3300445
-0.71896946,-0.33761457,-0.46471798,-0.5186225,3.3858075,-0.7091281,0.08001888,-0.37450597,-0.25872988,-0.26939583
-0.17677258,0.41147786,-0.47257912,-0.23469414,-0.36492646,-0.29807445,-0.18433157,-0.3888947,-0.105910875,-0.16476032
0.019716494,-0.96297723,3.2489111,0.09988144,-0.3925365,-0.5637574,-0.73967195,0.11112109,-0.54334056,-0.47964177
-0.5788209,-0.8021264,-0.34077656,0.1040667,-0.4691832,0.5286618,-0.12399972,-0.32726318,-0.08911122,0.008471007
-0.006201316,-0.2906207,-0.42234346,-0.45543796,-0.383543,3.2848516,-0.79657644,-0.4898349,-0.06002393,-0.028796421
