,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Omics 1 private topic 4,Omics 1 private topic 6
440,-2.4927807,-0.7088219,-5.2874227,-6.0305758,-4.2956247,-5.0155077,-4.7513165,-0.51165986,2.745581
441,-1.7870557,-1.0702215,-2.9209423,-0.57295597,-5.269106,2.9461076,-0.39633006,-0.8357713,-4.116827
442,-5.6752396,-3.286242,-2.9611943,-6.230789,-4.2992663,-5.5683126,2.5847993,-0.54341316,-4.7376466
443,-1.4848964,-2.5677636,-0.35465568,-1.2093701,-3.0025449,2.850941,-4.967158,-5.3525195,-5.4991393
444,-4.4794583,-4.409161,-2.8720148,-6.05195,2.8610406,-2.766692,-2.951952,-1.0780396,-4.7304506
445,-4.1298885,-1.8934094,-1.2100198,-1.4305749,-2.0118794,2.7167797,-0.53420657,-1.0023935,-3.616917
446,-0.54947084,-2.6922932,-5.713387,-5.5212727,3.0995274,-2.6750522,-4.626425,-1.2133155,-5.040191
447,-6.157407,-1.4400537,-4.9937534,2.7032893,-1.0784645,-4.6587644,-0.5918529,0.021034777,-3.9579668
448,-5.0229626,-1.0400224,-3.0499966,-4.4086757,-2.3467832,-2.8031607,2.7505772,-4.117543,-4.50008
449,-0.8222277,-3.6944761,-6.233147,-3.5916169,-5.2215557,-4.9224453,-5.4732976,0.39499253,2.6795053
450,-0.4264487,-5.6019807,-1.4775857,-5.006239,-2.7536857,-6.03897,-5.974361,-0.025721073,2.4678957
451,-4.9301534,-2.783391,-2.2014904,-2.1008415,-4.756435,-3.3173807,-5.2237124,-0.5302651,2.9418373
452,2.7629168,-6.376799,-4.754153,-0.6549346,-6.6116037,-5.9571824,-3.4894657,-2.0292501,-3.7822301
453,-1.0925651,-2.117609,-3.1406777,-1.192151,-2.7603185,-1.460913,2.8691132,-0.85596925,-4.158618
454,-1.7270747,-0.04608518,-1.2867544,2.8959136,-5.2176976,-1.270504,-2.0340912,-0.7863318,-5.052404
455,-0.71384937,-0.74578935,0.19069362,2.824949,-4.6809983,-1.9962945,-0.5986044,-2.1505418,-4.31443
456,-0.17303002,-1.1985626,-6.0008225,-4.252757,-5.7942243,-4.636754,2.8790913,-0.5321588,-3.9066608
457,-4.446084,2.841058,-5.2048974,-5.4308944,-5.21988,-5.530507,-0.62435967,-1.2394059,-3.553242
458,-3.315249,-1.2873683,2.8117816,-0.085951865,-4.3912487,-5.9925423,-4.335658,-0.6644013,-4.8893623
459,-5.017113,-4.2369576,-0.4391629,-4.2062607,-4.8413777,2.8647783,-0.14246938,-0.5666922,-5.3385777
460,-5.075851,-0.93489933,-1.2732027,-3.9618762,2.9478023,-1.9463437,-6.23227,-1.419445,-3.971151
461,-0.4822397,-6.254,-2.75854,2.6250052,-2.106528,-1.2711815,-3.2073977,-0.69737315,-4.1059017
462,-2.689854,-0.4916721,-1.792261,-5.6926584,3.2384462,0.20550752,-1.4654549,-1.0987408,-3.2730646
463,2.8323152,-1.7159883,0.014779925,-5.775253,-4.7661905,-4.760995,-0.1459808,-1.2811406,-4.3648252
464,-5.785753,-2.0513387,-1.1344879,-4.975334,-4.561901,-5.1946325,-0.54492164,-0.27339926,2.8004327
465,2.7787423,-1.4743145,-5.9327545,-4.1480494,-3.939163,-2.6402888,-0.4041321,-1.1184886,-4.878398
466,-1.1044829,-5.054618,-2.268672,-5.281741,-5.3880997,-2.4582405,-4.2125664,0.4759097,2.7296073
467,-4.8761625,-3.0304317,-2.5582376,2.8548737,-5.413722,-1.581361,-1.5276064,-0.3138076,-4.55708
468,-3.6782684,-0.8408752,-2.2927797,-0.21659863,-5.0250335,-0.7902194,2.8442225,-0.39256826,-2.2952862
469,-4.8515573,2.7127469,-1.3157952,-3.7339451,-3.886094,-1.0482562,-0.2756502,-1.3277465,-3.575596
470,-0.6034851,2.6511452,-0.8336663,-3.7837896,-2.1993337,-4.876813,-2.8374257,-0.69855344,-3.5472798
471,-4.504707,-1.3563081,-0.59440875,2.6368513,-5.0904965,-1.124521,-0.907224,-0.5649712,-5.066511
472,-5.7238517,-1.8957018,-3.060534,-5.7412605,-2.8127503,-1.0070789,-6.6141973,-0.6269057,2.8596854
473,-5.874795,-1.2715623,2.835529,-2.9847465,-5.708274,-1.0242429,-5.721799,-0.40323752,-1.0245283
474,-5.8087616,-4.7478356,2.9309795,-5.6569824,-3.3056262,-3.5183382,-5.8862014,-0.6084425,-2.988223
475,-1.3119433,-2.779864,-3.4812827,-5.166823,2.6172292,-4.750108,-2.7548692,-1.69396,-4.1219406
476,-3.908392,-5.0153165,-0.69712377,3.003432,-5.003902,-4.98734,-0.6202105,-0.62188154,-5.0021644
477,2.7471788,-2.848615,-2.632201,-5.339759,-5.2803464,-3.1902719,-5.6115866,-0.19706851,-2.7560918
478,-4.623048,-1.7155802,-1.9662076,2.6869218,-5.1430902,-5.710157,-4.2329063,-0.32753253,-4.7280397
479,-5.045018,-0.27564535,-2.0799506,-4.083929,-5.1476235,-1.9235085,-5.9514904,-0.50310314,2.836849
480,-1.3655527,2.5551074,-4.0798845,-3.1993105,-5.3074837,-4.7622275,-0.85009706,-0.44521132,-0.33561543
481,-5.2397175,-1.2166255,-0.74834275,-2.3417675,-4.943527,2.6278055,-1.0447152,-0.53214806,-4.7890377
482,-5.820255,2.3952541,-0.9223486,-4.0150743,-2.7706277,-4.8559628,-3.7757506,-0.7692366,-3.4467754
483,-5.3982286,-2.1662717,-0.9359907,-4.5274453,2.9329598,-2.0903323,-1.8534374,-0.48569274,-3.1316054
484,-3.969287,-0.5014093,-1.2758597,-3.7697058,-6.0422816,-4.8092318,-4.232616,-0.71412593,2.925109
485,-5.2579546,2.630051,-0.14957827,-5.2414255,-3.205893,-5.0000916,-5.6684446,-2.4644768,-3.6624928
486,2.8440964,-1.2701852,-2.2894688,-0.5875631,-5.3695884,-2.1084585,-3.4168522,-0.51334715,-1.9734409
487,-6.175005,-1.2318648,-3.8873246,-6.102497,-4.717355,-1.0007651,2.7826526,-0.8967464,-3.4916987
488,2.6834097,-2.8383605,-0.88477695,-5.2251554,-5.9623127,-0.22583902,-0.78715533,-0.49166876,-5.536134
489,-2.2387633,-1.4338413,0.06875113,-5.158507,2.773539,-4.160766,-3.7137213,-2.0004706,-4.2867975
490,-1.0982934,-5.555882,-1.438349,-2.6309729,-4.7320104,2.8338258,-2.0183668,-0.5585419,-3.7469306
491,-4.85715,-5.13619,-1.1301012,-4.637481,2.7882526,-1.313705,-0.740587,-0.46549267,-5.7384086
492,-6.2043333,-5.573176,-3.8389266,-4.5656624,-5.816339,-5.5743785,-2.4708226,-0.05455786,2.912056
493,-4.411986,2.4796245,-1.7999203,-0.94750625,-2.34403,-2.15747,-0.7389212,-0.57367307,-3.98674
494,-4.959157,-5.731054,-1.872759,-5.4891753,-3.860193,-6.005776,-0.4561954,-0.21720797,2.9246151
495,-1.1238836,-1.9077586,-5.85362,2.8534076,-6.4796968,-3.3805404,-1.8454022,-0.65373325,-4.092349
496,-0.9600686,-0.047530532,-4.4823704,-2.5424154,-5.2352285,-3.7811763,-0.6821014,-0.39418805,2.6323786
497,-3.1617842,-0.8415648,-4.6591277,-4.9526434,-6.694772,-5.2757087,-0.93893296,-0.36638716,3.0860734
498,-2.40029,-2.9275491,2.6049123,-5.939617,-3.6960747,-1.4145513,-1.6602681,-0.3797788,-1.9944235
499,-4.4621544,2.7722113,-0.87931323,-1.749361,-5.9516926,-5.347128,-2.4991364,-1.5862838,-2.8737977
500,-1.5698516,0.19167751,-0.80665714,-1.5037963,-5.4643874,-1.1261482,-0.18114,-0.6842274,2.8721685
501,-3.983943,-6.095553,-2.52114,-1.5576288,-6.1454563,-4.602899,2.8615274,-3.2319508,-3.9862478
502,-4.458588,-3.9350126,-2.0951872,-0.3719864,-5.5506415,-4.5051656,-0.10090488,0.61591554,2.710181
503,-4.09511,-0.17239979,2.9725983,-5.6467257,-5.7634726,-0.37005788,-0.67858666,-1.3419316,-5.004367
504,-5.1006107,2.4866383,-3.7665648,-4.0169363,-5.1130605,-4.238923,-1.4101431,-5.278634,-5.0472975
505,-3.8223395,-1.0815071,-5.4053674,-4.1695175,3.0746453,-1.3497455,-0.4059006,-0.43351138,-2.9667373
506,-5.279275,2.503584,-4.6695743,-4.141398,-6.1366196,-1.5463173,-0.5502685,-1.6036695,-3.2008417
507,-1.1822699,-4.7299595,-3.392599,-6.004316,-5.102865,-0.44890362,0.3443126,-0.41061884,2.6967425
508,-3.4087389,-1.4609494,2.6855977,-3.3369594,-2.6290314,-1.3636826,-5.026302,-0.39983365,-2.1738734
509,-0.30031222,-2.2017748,2.5047493,-2.5296063,-5.3462214,-5.184339,-0.330826,-0.2676968,-4.0171947
510,2.929492,-4.4332724,-2.7116888,-6.148805,-2.0732384,-0.7680479,-2.0943077,-0.67087233,-4.3353024
511,-0.34405982,-5.965889,2.8186243,-5.5094404,-4.5501885,-1.4611466,-0.6055474,-0.41374075,-2.755433
512,-5.6223674,-2.820586,2.6469214,-5.7817316,-5.077204,-1.7024213,-1.1332192,-0.35603637,-3.8901796
513,2.7359648,-5.1938624,0.12317008,-5.573051,-5.441567,-1.8211204,-1.238976,-0.51317,-3.9887216
514,2.7472525,-2.2245278,-0.5546564,-4.1271124,-5.8927217,-2.208724,-0.74851626,-4.45994,-3.6624446
515,-4.2846246,-2.9976633,-6.3685813,2.905063,-5.640288,-0.6857381,-1.9198577,-0.5308487,-4.7607417
516,-4.480808,2.5091774,-2.857883,-4.780118,-5.5962396,-4.523272,-3.9269702,-0.68549675,-2.1285772
517,-5.762531,-1.014827,-0.25972417,2.4913201,-6.064097,-3.6569161,-2.8866,-0.99845946,-4.461345
518,2.8208182,-1.8894436,-5.060483,-5.8134584,-1.5103585,-5.1938953,-3.6941469,-0.4755812,-0.78384376
519,-0.5252529,-1.1840987,-5.3710914,-4.947196,-5.338838,2.9431026,-1.7776886,-0.4857779,-2.863531
520,-3.3576655,-1.3423015,-5.339107,-0.9786702,-1.3080348,3.0036476,-0.6544966,-0.6076103,-5.037597
521,-1.9310123,2.6215696,-1.818997,-6.794993,-4.997494,-1.7861336,-4.6662035,-0.59636664,-4.637927
522,2.7118292,-3.4762251,-1.2470386,-5.445304,-4.485484,-0.7205941,-4.055986,-1.3325634,-3.3390956
523,-1.7635672,-2.3456516,-5.4497557,-1.2101597,-5.9859443,-4.735575,-3.1714034,-0.17801133,2.9095254
524,-0.41471425,-5.3081822,0.3715219,-5.456151,-5.6208477,-0.6981478,2.621117,-1.5864867,-4.4374666
525,2.699302,-2.7340581,-0.66324395,-2.6456966,-5.987084,-5.7931385,-1.329654,-0.43807793,-2.8844318
526,-3.9391859,-1.5347168,-0.92958164,-6.4276705,3.0806165,-0.87004435,-1.665019,-4.4729156,-3.596062
527,2.9358044,-1.3968613,-0.02075255,-3.8210068,-4.0758066,-6.038642,0.09868932,-0.5060233,-4.382915
528,-5.377423,-1.1327405,3.0251536,-4.0465775,-5.7650504,-0.78075504,-0.51434946,-0.41494375,-3.0440543
529,-1.2110045,-0.6938925,-5.238626,-4.193059,-6.453655,-5.1514854,-1.5247924,-0.4352249,2.7123876
530,2.7195804,-3.1726756,-5.1413703,-5.688126,-5.194658,-5.798835,-0.25439197,-0.4946662,-2.8582025
531,-4.992784,-6.0575466,2.6082535,-1.9037296,-2.2451262,-5.791281,-3.7558372,-0.40479577,-3.0233433
532,-5.2864995,2.6684477,-2.7915566,-4.2820454,-2.5660658,-1.2864654,-1.1284084,-1.3403221,-3.7243023
533,-6.049175,-0.7313376,3.0982027,-2.6676836,-4.2455645,-5.052697,-0.42327443,-0.78156674,-4.7239766
534,-2.0681362,-0.9177427,2.6095052,-5.8584385,-0.2611898,-1.2620947,-0.47857848,-0.73013306,-4.3193655
535,-2.7480886,-3.3823833,-4.3849497,2.9408996,-5.0493436,-5.5779657,-4.125643,0.15060169,-4.0041275
536,-3.969762,-3.0049486,2.5341036,-5.708922,-1.241959,-0.71577275,-1.2969103,-5.154717,-5.04514
537,-1.2757251,-3.0990381,-5.7848387,2.5382795,-5.3570814,-5.3286805,-1.8458445,-0.3492939,-3.03166
538,-3.6862423,-3.5507605,-2.5642982,3.2144442,-3.291899,-1.4383652,-0.46862406,-0.55644894,-3.2983928
539,-1.1083558,-5.0435834,2.6844146,-0.62398505,-5.613166,-2.8813536,-4.694604,-0.43414983,-3.3209023
540,2.6739957,-1.9682102,-1.6831248,-5.8681507,-4.57563,-5.6028986,-1.5075617,-0.38743514,-3.6896563
541,-2.9164836,-4.9112983,-3.4774497,-6.017775,-4.5798006,-5.8762255,-0.52065617,-0.47792527,2.969181
542,-1.4691088,-4.274882,-2.8843503,2.8872414,-3.0464106,-3.066772,-4.4250746,-0.74532557,-4.1240377
543,-0.7827938,-2.1540904,-0.78309786,3.0063076,-6.4888053,-2.9053142,-4.4659634,-3.9963834,-4.6215143
544,-5.2589993,-1.17755,-2.43684,-6.1354213,-1.7469783,-5.415439,-4.824845,-0.612802,2.9219923
545,-5.797588,-3.40412,-1.0698507,2.8093808,-5.7361093,-5.1287723,-1.7178307,-0.26849,-3.952731
546,-6.090239,-0.6827307,-0.508652,-4.926248,2.8094475,-3.024047,-1.4694197,-4.8877606,-5.341849
547,-1.9615331,-1.7817714,-5.4438014,2.7531083,-0.6431644,-4.250263,-1.7991009,0.43931967,-2.8865867
548,-1.6564584,-5.247665,-0.5110803,-4.67226,-5.5699644,2.5501456,-3.3015563,-0.7332179,-5.4116917
549,-1.9223645,-2.4210958,-3.9516962,-3.1410668,2.6955845,-4.1804876,-3.4192564,-0.455608,-2.0373967
550,-5.6267815,-2.0530834,-0.7184855,-2.2898593,-4.65867,-2.7530036,2.797854,-0.40333456,-4.3979015
551,-4.907124,-5.110003,-3.2173648,-3.7032614,-4.4470425,-3.4536514,-0.8380601,1.27509,1.2601424
552,-6.5139875,-4.7561483,-2.8365095,-4.3274384,2.961617,-5.048907,-6.0348787,-0.39804894,-1.518707
553,-4.6629896,-1.3779671,-2.3734393,2.6919355,-4.554957,-4.7214437,-1.40019,-0.25996798,-4.2764053
554,-4.689153,-1.9074514,-0.865225,-4.1671352,-0.64215183,-6.008308,2.789265,-1.4880881,-3.4812634
555,-2.6968184,-3.3182886,-0.7475693,-5.60132,3.1748824,-4.763964,-5.269884,-0.31833506,-3.7533073
556,-0.29475382,-0.6606781,2.689614,-2.335876,-4.1393127,-5.8384423,-1.7317251,-0.39678973,-2.795509
557,-5.1383295,-2.170631,3.0997872,-5.7775345,-4.8532887,-4.18487,-4.678112,-0.55122006,-3.5763497
558,-3.1492248,-1.6535448,2.818494,-1.2732002,-5.814954,-0.19421697,-4.8591456,-0.66467583,-5.225122
559,-0.48467842,-3.678156,2.7849429,-4.987544,-4.2887316,-1.4870104,-0.9844521,-0.43003106,-2.69503
560,-5.1139965,-6.468481,3.016235,-5.506568,-5.4947886,-0.41158387,-2.2323027,-4.543181,-3.763811
561,2.651368,-5.926718,-3.2645,-6.1879606,-5.9825296,-0.29217893,-1.5068008,-0.52404165,-3.6581674
562,2.712941,-4.907396,-3.8526778,-0.72695434,-6.725747,-4.2583637,-2.5141947,-0.39662263,-3.499452
563,-5.597355,-5.3377037,0.50332797,-5.2815876,-6.000294,3.0467384,-0.4282791,-1.0944319,-4.7629333
564,-0.19841546,-3.7306416,2.7112472,-4.4317627,-2.4928408,0.061035156,-1.8113961,-0.75389683,-3.6054518
565,-3.9748607,-5.574472,-2.1595097,-1.1871963,-5.6810536,-2.9361155,2.684572,-0.41387343,-3.951601
566,-0.36864913,-0.6020434,2.8524244,-5.8769693,-6.28123,-3.2068005,-5.4409847,-0.498663,-4.0560904
567,-6.0597725,2.7074904,-2.782529,-4.2331924,-4.268965,-2.1831222,-6.2971473,-1.8526595,-4.780921
568,-5.629026,2.705514,-3.0146797,-4.5682764,-5.0985737,-2.6516542,-4.381185,-0.6028831,-4.5022793
569,2.5583117,-6.1342306,-1.4476441,-5.2203074,-3.4250894,-2.6482537,-5.165037,-2.310771,-5.2039013
570,-4.441869,-0.6967921,2.7086077,-5.29375,-5.4746184,-5.2193847,-5.21349,-0.8281009,-4.570333
571,-0.17146945,-2.202808,-1.0969746,-1.7273526,-4.027768,-3.058221,2.5158546,-0.53964543,-3.1227937
572,-5.160812,-5.109553,-2.8607626,-4.973373,-6.5582485,-2.2487502,2.6588223,-1.1872206,-5.114514
573,-4.445034,-2.94863,2.8511174,-2.3258781,-5.9226,-4.060151,-4.1590033,-2.219061,-4.4280977
574,-6.247746,-1.01068,-2.1246495,2.685127,-2.7265916,-0.9705401,-3.4316127,-0.33798695,-3.2340248
575,-3.2895305,-0.6178751,-3.7693772,-4.9132586,-6.3185678,-2.1373796,2.639604,-2.9266195,-2.9985032
576,-6.5543327,2.7154186,-0.076898515,-1.7865262,-3.6919045,-6.172141,-0.4730456,-2.6701274,-4.501105
577,-1.0920446,-5.1340322,-5.063167,-5.6635995,-2.837959,-3.9390917,-0.45040524,-0.23064938,2.848825
578,-0.61391824,-4.6722035,2.6130955,-3.6647618,-4.538067,-4.22946,-2.2156224,-0.72545266,-3.042445
579,-6.0732718,-5.940294,-4.044198,-3.5465195,-5.1213303,0.42770016,-1.4789835,-0.6260958,2.8222997
580,-1.9236552,-5.7102976,2.8034067,-5.12274,-5.8675227,-1.3387882,-1.5960648,-3.6713383,-4.4988465
581,-1.1563146,-1.7610893,-2.1924062,-3.6579938,-6.2653346,-1.8031472,-5.773553,-0.06605452,2.579978
582,2.7083554,-1.1242164,-0.966083,-5.8010163,-6.0978694,-2.2253892,-1.6043506,-0.38702932,-4.073344
583,-5.1211133,-0.9805404,-4.199085,-2.2065716,-2.524648,-0.69605094,2.7695963,-3.011809,-4.6971273
584,-0.268588,2.7106128,-5.8292913,-5.643566,-4.0976596,-2.3955169,-6.3967404,-0.8237645,-1.7772403
585,-3.0410342,2.7521005,-4.9790626,-5.728041,-5.412413,-1.6556852,-1.4649537,-2.1386287,-3.096405
586,-4.261902,-2.364952,-5.960456,-5.338629,-1.2592546,2.6832068,-5.0548067,-1.0345683,-3.8358808
587,-0.8863189,-2.2538295,-0.16565824,-4.7655635,2.9740362,-5.4050407,-1.2465372,-1.2916981,-3.7373998
588,-1.0369267,-1.5410664,-0.3968458,-4.9189873,-4.691199,2.8257427,-1.2190031,-0.57997066,-5.679122
589,-4.90148,-3.625689,-2.2991037,-5.3461003,-4.7091627,-6.188396,2.5599823,-0.5119398,-2.948743
590,-2.067465,-1.7956232,-1.4923117,2.9555407,-0.414931,-5.5508795,-3.933644,-2.117726,-4.339734
591,-5.8220825,-5.7075205,-4.221051,-1.7653549,-5.4164658,-2.2538202,2.8151793,-0.66712534,-5.297154
592,-4.865335,-2.1897624,-2.3593142,2.5351555,-5.977001,-2.674677,-4.149824,-0.47522593,-4.526113
593,-3.896711,-1.1741147,-0.19945693,-5.164091,2.6362014,-5.163361,-1.4010391,-0.96094257,-3.4965308
594,-0.12765503,-1.7838417,-3.890962,2.6959767,-4.4828,-0.19022945,-0.41642165,-0.68198246,-5.02601
595,-4.1354733,2.4834113,-0.90610695,-4.707205,-4.5651455,-1.0160344,-2.4039962,-0.72450405,-4.887757
596,2.846035,-1.5618224,-3.0433855,-6.115262,-5.7850466,-5.6927476,-5.8828115,-0.44816247,-4.4484677
597,-4.427105,-1.0299226,-2.1422417,-5.4542413,-5.6169615,-1.0168453,-1.1893319,-0.22829136,2.8557913
598,-3.811488,-1.359376,-3.2980196,-2.5934849,-5.247509,-0.76470995,2.5462224,-0.37510902,-4.5023894
599,-3.5230527,-5.403515,-2.548573,2.7268922,-5.5993257,-4.665626,-4.1599383,-0.5618455,-2.583565
600,-0.23359732,-4.833781,2.5713537,-5.112698,-5.089971,-1.6004217,-5.9930425,-0.57910055,-3.7503624
601,-3.2943296,-5.3959293,-1.1546657,-5.119099,-6.050112,-4.5671024,-0.48157078,-0.71266377,2.834562
602,-0.8151768,-3.2458713,-4.8308234,-5.7590003,-5.187957,-5.2593517,-0.9491645,-0.23951608,2.9287431
603,-0.7254908,-4.6084337,-0.87448347,-5.6864758,-5.7493134,3.0343118,-0.118569136,-0.47965115,-4.8499427
604,-0.87334293,-1.0012894,-5.4968247,2.6123033,-5.727001,-1.3858161,-4.8546114,-0.002300352,-4.517562
605,2.878849,-0.6711767,-0.54037005,-4.946276,-3.2238483,-0.96070683,-2.0985942,-1.8177589,-4.1539755
606,-3.5196712,-0.14101127,0.054313123,-0.6895488,-6.583815,-2.8999295,-3.3360856,-0.06742078,2.814746
607,-0.9170902,-0.75615966,-2.3938694,-4.304802,-0.34126568,-1.2054979,2.9606338,-0.9871149,-3.348596
608,0.14331216,-2.0681846,-5.9793997,-5.2326646,-4.9855094,-4.5986643,2.8196323,-0.33575928,-3.2223377
609,2.943385,-5.2775674,-2.9454017,-5.68157,-5.778675,-1.9352016,-2.320413,-0.78436524,-4.5967717
610,-5.3762093,-2.7215872,-0.3054992,-1.2323514,-5.1860795,2.5981112,-4.537178,-0.5590195,-4.1623983
611,-0.18004134,-3.7646403,-3.358427,-0.66920465,3.1270437,-4.430444,-0.29176664,-0.6993467,-3.9554348
612,-3.4523582,-0.21851206,2.898285,-4.4084625,-2.4377918,-0.93177986,-1.1238174,-0.96955913,-4.4871182
613,2.9198487,-1.5809884,-0.39884096,-3.4680712,-1.1123526,-1.3941785,-2.989927,-0.4437455,-4.440999
614,-5.475639,-3.8893821,2.4468057,-5.156691,-5.9292636,-1.7653435,-3.2643363,-0.26786843,-2.0867662
615,-1.5356108,-0.15779623,2.6100867,-5.0985913,-5.3848777,-5.3536196,-4.1953354,-1.2795959,-3.8389988
616,-5.8071265,-0.7793178,-1.8231283,-4.0233374,-6.03608,-6.3587904,-4.7902737,-0.4372897,2.7863176
617,-2.1620526,-3.3119466,-2.5758352,-4.188259,-5.488577,3.0155253,-1.8735613,-0.49177232,-2.7782657
618,-1.4614459,-1.5680674,-2.2717829,-1.9008474,-4.357199,-3.4175231,2.3321466,-0.784746,-3.0589757
619,-0.9262147,-1.3696887,-5.098349,-4.46881,-5.8591723,-0.19421265,-0.34670484,-0.39011663,2.750041
620,-4.818739,-4.956388,-0.9863187,-3.297205,3.0319846,-4.8848987,-6.0758934,-0.5174113,-4.8240285
621,-4.808148,-6.287258,-4.916884,-4.447155,-6.6966147,-2.9324224,-2.025321,-0.040376633,2.583664
622,-5.1517267,-5.1712713,0.0303815,-0.02234137,-5.104533,-1.0435351,2.7285843,-0.6208704,-1.2474074
623,-1.2997164,-5.8110933,0.18021381,-0.8622314,3.3542879,-6.9456897,-1.6544063,-0.73937875,-3.2984316
624,2.5754662,-2.7799885,-1.7677194,-5.009783,-5.4793034,-3.8781762,-4.9875154,-2.0364137,-4.6386266
625,3.090685,-1.762666,-4.9258294,-2.6995592,-5.879785,-1.6945573,-1.5268421,-0.5093231,-4.189624
626,-5.45361,-4.2196636,-1.4984012,-2.2066464,-3.1325314,-2.1720748,2.5564601,-5.2410564,-5.3506536
627,-2.2340198,-4.9001255,-1.5090986,-4.962896,-5.607521,-0.74770486,2.7920976,-0.60229015,-5.717533
628,2.3003075,-1.9713069,-1.5857146,-5.97487,-6.0760336,-5.425195,-1.2763623,-0.46878734,-3.503187
629,2.518719,-5.962908,-1.4358594,-5.171079,-4.702435,-1.4024426,-6.3023634,-0.4253806,-3.5865386
630,-3.3037183,-2.268454,-1.5139,-5.0734015,-1.760195,-2.7129133,2.547368,-1.5445359,-4.521179
631,-2.8752244,-2.084631,-3.3889024,-5.1111684,-5.458938,-5.040301,-2.174381,-0.5226705,3.1650696
632,-6.454469,2.6994784,-0.9316203,-2.7381198,-1.2235601,-1.9795043,-0.29587296,-0.60819685,-4.765651
633,-0.9127436,-1.3460441,-2.3428748,-6.2843084,-5.3113747,2.7007031,-4.6952486,-0.6509843,-3.9841542
634,-2.0671406,-3.7498424,2.516807,-5.589933,-6.3777204,-1.5876061,-3.425785,-0.403694,-2.4959664
635,-4.6127844,-3.0023773,-1.4785173,-3.4846237,-5.761936,-0.536739,-5.3079925,-0.56703067,2.7788599
636,-1.0626683,-5.6175427,-1.7473505,-5.311285,3.1118898,-5.7086554,-1.0621674,-1.3654113,-4.238083
637,-3.4861925,-1.593109,-2.5313456,-3.7350962,-2.9912894,2.6815104,-3.457398,-0.45173255,-3.5464373
638,-3.288596,-4.4646506,-1.0472386,-6.240809,3.1617734,-3.8097477,-1.27848,-5.2425447,-4.411833
639,-5.067272,-1.2748661,-1.6228555,-5.3884315,-5.320745,-6.205345,-5.299926,-0.062334627,2.3896358
640,-3.6551676,-1.293809,-2.5918195,-3.393622,3.250321,-2.9928622,-0.39905483,-0.55361784,-5.0974145
641,-5.069962,-0.97798824,-4.7226715,-3.582653,2.8489823,-4.8002915,-1.9535191,-0.31279838,-1.5032785
642,-3.8292294,-4.970653,-5.5971775,-2.8900652,-4.672106,-5.1481047,2.583473,-0.43581513,-1.7885025
643,-1.7545713,-2.4041696,-3.7937872,2.8279452,-6.552523,-1.0385866,-2.1565216,-0.30854034,-3.3652906
644,-4.9111075,-4.0934286,2.8359604,0.031057179,-5.568944,-3.9761314,-5.9663124,-0.37333757,-3.8837101
645,-1.780931,-1.255802,-3.476533,2.8678193,-3.689112,-0.85807186,-1.0011028,-1.1852341,-4.454508
646,-5.459706,-3.5414896,-0.105026126,-5.057283,-4.9002113,-3.0780852,-0.38546845,-0.58183444,2.7814922
647,-2.7005088,-1.5370766,-2.995461,-1.217061,-5.6757417,-2.1399255,2.582922,-2.1889272,-4.109071
648,-3.3773918,-1.4230044,-2.3862364,-4.5641065,-4.4776335,2.609153,-4.091073,-0.48875856,-5.0171194
649,-2.8249686,-4.797783,-1.6408778,-5.4464493,-6.445475,2.7349148,-1.301396,-0.9328605,-4.3021398
650,-1.6969281,-1.1926494,-3.5332232,2.916265,-6.356776,0.16391599,-2.1348445,-0.82923996,-4.513839
651,2.5728462,-4.603188,-1.0856743,-1.8200313,-1.0282183,-4.669971,-5.714627,-0.80419254,-4.095296
652,2.213632,-1.1923976,-5.316241,-1.0170057,-2.1399245,-5.1248164,-3.9217715,-0.4092753,-4.0365515
653,-3.9567306,2.5222976,-1.8078803,-4.886214,-3.1648924,-3.2124562,-6.173995,-0.61519647,-2.0194342
654,2.5177128,-1.9891597,-2.3405013,-5.6299896,-4.862181,-2.2189002,-4.451665,-0.46519116,-4.970155
655,-4.2805285,-5.6337347,-5.9709992,-4.102103,-3.4369588,2.9246411,-4.92022,-0.7321631,-3.5402443
656,-2.0823002,-5.5869784,2.492567,-5.0519476,-5.5314765,-5.7166305,-3.7593644,-0.4849377,-4.2495356
657,-4.6190567,-1.8659835,-2.3057823,-5.3912883,-4.7838573,-3.3289564,2.7311134,-2.9423769,-3.3420365
658,-4.0829387,2.6586063,-1.6900195,-1.8658711,-6.0883617,-5.6558995,-6.090378,-0.52009946,-4.1832027
659,-3.823178,-3.9154668,-0.16642672,-5.0872927,-6.7969723,0.094648,2.7569063,-0.522198,-2.752922
660,-0.26231787,2.472513,-2.2730312,-4.279557,-4.4954996,-3.323895,-2.047574,-1.0555898,-3.7813413
661,2.4667351,-0.962667,-3.2968829,-3.3415318,-5.993329,-5.256862,-6.22981,-0.73606336,-3.9880877
662,-4.9916005,-2.7285087,3.087628,-2.5838666,-5.696285,-1.2427315,-0.97397393,-0.6510654,-3.2052457
663,-0.34172514,-1.4828594,-3.4166217,2.734,-6.056875,-3.8434603,-4.5387497,-0.64250064,-3.9360821
664,0.10657501,-2.0361469,2.8962321,-4.4761047,-2.8531456,-5.424436,-0.7884359,-0.64818525,-2.303413
665,-5.499964,2.6559021,-2.3452785,-5.5129094,-5.6774974,-4.5157886,-1.0145903,-0.91981614,-4.398472
